ID,region,locality,sites,Age_MPA,Class,lat,lon,biomassarea,biomassarea1,biomassarea2,grav_total,ModelMode,FE_Fish,Larval_behaviour,LocalRet,Indegree,Outdegree,Btw
V6870,polynesian,french_polynesia,french_polynesia_8,0,Fished,-17.3178,-142.5667,48.96387528,29.37979827,29.37979827,0.109777044,transi ,transi ,passive,0,0,23,0
V6877,polynesian,french_polynesia,french_polynesia_15,0,Fished,-16.4462,-143.9618,1228.43744,847.0103063,847.0103063,0.435574981,transi ,transi ,passive,0,8,4,23.96666667
V6909,polynesian,french_polynesia,french_polynesia_14,0,Fished,-16.6195,-143.563,991.3342686,871.809567,950.8877663,6.006074206,transi ,transi ,passive,45,29,5,1057.912473
V6929,polynesian,french_polynesia,french_polynesia_1,0,Fished,-17.4833,-143.45,97.46942948,94.59353939,94.59353939,0.166375248,transi ,transi ,passive,0,0,16,0
V6932,polynesian,french_polynesia,french_polynesia_7,0,Fished,-15.7236,-144.6465,63.96313339,61.49251332,61.49251332,0.043211967,transi ,transi ,passive,0,1,13,18.62857143
V6941,polynesian,french_polynesia,french_polynesia_12,0,Fished,-23.1525,-135.0374,918.0383131,741.8444765,741.8444765,5.432876153,transi ,transi ,passive,0,3,4,21.35467033
V6945,polynesian,french_polynesia,french_polynesia_11,0,Fished,-23.1293,-134.8742,786.201535,498.9137263,542.8996305,0.701231716,transi ,transi ,passive,0,2,9,1271.597281
V6991,polynesian,pitcairn,pitcairn_4,3,Restricted,-23.943,-130.727,175.0487401,127.596246,127.596246,0.00037993,transi ,transi ,passive,0,31,5,3401.515147
V6994,polynesian,pitcairn,pitcairn_2,0,Fished,-24.6743,-124.7917,141.8461047,78.26097399,78.26097399,0,transi ,transi ,passive,0,27,7,619.060523
V6995,polynesian,pitcairn,pitcairn_3,31,Closed,-24.344,-128.3376,819.6681651,102.3020572,102.3020572,7.04E-05,transi ,transi ,passive,30,24,5,2309.813874
V7013,polynesian,society_islands,society_islands_6,0,Fished,-16.7152,-151.0184,389.9612496,339.3628568,339.3628568,5.642162935,transi ,transi ,passive,0,23,5,8167.16725
V7029,polynesian,society_islands,society_islands_4,0,Fished,-17.4845,-149.8628,1195.753033,365.619897,365.619897,472.559687,transi ,transi ,passive,0,53,5,368.4589956
V7077,polynesian,austral_islands,austral_islands_1,0,Fished,-21.802,-154.718,50.80442346,34.471528,34.471528,0.005855667,transi ,transi ,passive,0,0,1,0
V7090,polynesian,cook_islands,cook_islands_3,2,Restricted,-18.0302,-163.1862,638.2158113,511.7065534,511.7065534,0.000854855,transi ,transi ,passive,0,0,6,0
V7096,polynesian,cook_islands,cook_islands_2,2,Restricted,-21.1984,-159.7807,176.9748178,176.3104123,176.3104123,889.7110954,transi ,transi ,passive,0,8,1,386
V7101,polynesian,cook_islands,cook_islands_1,2,Restricted,-18.8734,-159.7969,601.06432,594.7565472,594.7565472,617.3800144,transi ,transi ,passive,0,0,0,0
V7478,continental_tep,nicaragua_tep,nicaragua_tep_4,0,Fished,11.3644,-86.0139,137.4726155,118.328091,128.2111704,311.4635742,transi ,transi ,passive,0,1,0,0
V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,28,Restricted,11.5144,-86.1883,62.62613142,60.73783931,60.73783931,563.3702232,transi ,transi ,passive,60,4,3,2
V7481,offshore_tep,clipperton,clipperton_1,3,Closed,10.3171,-109.2167,381.5852009,285.4827992,285.4827992,0,transi ,transi ,passive,0,2,3,0.5
V7483,offshore_tep,cocos,cocos_1,37,Closed,5.5382,-87.0606,1527.403106,683.1800463,769.2691768,3.38E-05,transi ,transi ,passive,1605,5,4,5
V7484,continental_tep,machalilla,machalilla_2,25,Restricted,-1.2716,-81.0616,215.9826074,136.19115,136.19115,134.0911271,transi ,transi ,passive,0,0,0,0
V7485,continental_tep,machalilla,machalilla_4,25,Restricted,-1.4921,-80.8001,131.2523373,88.83655541,88.83655541,260.6405492,transi ,transi ,passive,0,2,0,0
V7489,continental_tep,costa_rica,costa_rica_6,0,Fished,9.7744,-85.2875,51.02933705,47.32052887,47.32052887,263.1759317,transi ,transi ,passive,0,2,1,30
V7490,continental_tep,coiba,coiba_2,14,Restricted,7.8637,-81.7952,794.4157221,463.0738335,481.1081928,44.39592055,transi ,transi ,passive,0,7,0,0
V7491,continental_tep,coiba,coiba_3,14,Restricted,7.6943,-81.6245,400.6795086,294.6761583,317.3498978,31.97957784,transi ,transi ,passive,1020,5,4,9.5
V7492,continental_tep,coiba,coiba_13,14,Restricted,7.4705,-82.2471,66.79299745,55.27128578,55.27128578,20.71879792,transi ,transi ,passive,0,2,1,22
V7493,continental_tep,coiba,coiba_14,14,Restricted,7.5028,-81.8921,193.0493982,32.89618335,32.89618335,23.24708309,transi ,transi ,passive,0,0,0,0
V7493,continental_tep,coiba,coiba_8,14,Restricted,7.565,-81.8503,595.3965309,326.7690637,326.7690637,26.37138404,transi ,transi ,passive,0,0,0,0
V7494,continental_tep,costa_rica,costa_rica_4,0,Fished,9.8599,-85.4875,41.18453308,36.23562013,36.23562013,256.2000447,transi ,transi ,passive,480,12,4,15
V7502,continental_tep,coiba,coiba_6,0,Fished,8.1065,-82.2867,78.08527053,66.66640071,66.66640071,72.80714911,transi ,transi ,passive,0,0,0,0
V7509,continental_tep,coiba,coiba_5,0,Fished,7.8702,-82.4402,176.8294654,106.4122476,106.4122476,37.61185284,transi ,transi ,passive,0,0,4,0
V7517,offshore_tep,malpelo,malpelo_1,13,Restricted,4.002,-81.6065,2017.573141,1469.477995,1499.333294,1.466270214,transi ,transi ,passive,0,0,0,0
V7519,continental_tep,panama_pacific,panama_pacific_1,0,Fished,8.7717,-79.5391,373.2701236,298.0582981,298.0582981,345.2090455,transi ,transi ,passive,0,12,50,5930.247624
V7523,continental_tep,las_perlas,las_perlas_3,12,Restricted,8.4159,-79.0989,428.3247678,349.1803303,349.1803303,80.64003922,transi ,transi ,passive,15,16,15,579.9420596
V7526,continental_tep,las_perlas,las_perlas_1,12,Restricted,8.6598,-79.0538,2992.6268,2160.611023,2160.611023,58.48961726,transi ,transi ,passive,0,0,11,0
V7530,offshore_tep,revillagigedo,revillagigedo_2,2,Restricted,19.3336,-110.8029,122.7184268,76.02174675,76.02174675,0.082400503,transi ,transi ,passive,0,0,7,0
V7531,offshore_tep,revillagigedo,revillagigedo_3,2,Restricted,18.9927,-112.0843,538.0926626,170.4505946,170.4505946,0.00298335,transi ,transi ,passive,0,2,13,319.850242
V8009,caribbean,florida_keys,florida_keys_4,29,Closed,24.618,-82.8937,768.9980716,684.6758914,684.6758914,30.33921774,transi ,transi ,passive,0,0,9,0
V8012,caribbean,florida_keys,florida_keys_1,29,Closed,24.6263,-81.1068,1128.447249,1107.517461,1107.517461,112.4084654,transi ,transi ,passive,0,0,17,0
V8015,caribbean,florida_keys,florida_keys_3,29,Closed,24.5444,-81.4089,706.9936577,690.6206456,690.6206456,90.59050737,transi ,transi ,passive,0,4,14,3918.733949
V8030,caribbean,florida_keys,florida_keys_2,29,Closed,24.6906,-81.0061,723.1632542,711.8605473,711.8605473,152.4117696,transi ,transi ,passive,0,29,0,0
V8057,caribbean,curacao,curacao_3,0,Fished,12.06,-68.845,192.7986101,179.4782453,179.4782453,107.5464134,transi ,transi ,passive,0,0,6,0
V8057,caribbean,curacao,curacao_1,0,Fished,12.125,-68.975,142.8385039,134.7818248,134.7818248,2086.800403,transi ,transi ,passive,0,0,6,0
V8093,caribbean,bonaire,bonaire_2,27,Restricted,12.1126,-68.2877,294.0054834,289.7148989,289.7148989,53.52726759,transi ,transi ,passive,0,1,4,2788.363922
V8093,caribbean,bonaire,bonaire_3,27,Restricted,12.2084,-68.3237,315.2466745,274.9593321,274.9593321,159.6667909,transi ,transi ,passive,0,1,4,2788.363922
V8094,caribbean,curacao,curacao_4,0,Fished,12.38,-69.16,235.7604455,225.6181667,225.6181667,117.5835715,transi ,transi ,passive,300,13,3,17
V8096,caribbean,curacao,curacao_2,0,Fished,12.23,-69.095,169.7965271,166.5572277,166.5572277,116.4168043,transi ,transi ,passive,0,1,2,48.49804224
V8175,caribbean,san_blas,san_blas_1,0,Fished,9.5717,-78.915,256.3275794,235.2121237,235.2121237,83.39860752,transi ,transi ,passive,15,7,6,451.516429
V8181,caribbean,bocas_del_toro,bocas_del_toro_1,0,Fished,9.2597,-82.1108,33.32948271,33.07927582,33.07927582,64.90122141,transi ,transi ,passive,0,8,0,0
V8219,caribbean,southwestern_caribbean,southwestern_caribbean_2,14,Restricted,14.3594,-80.2402,569.381773,454.7860281,539.0705298,0.472886429,transi ,transi ,passive,0,2,0,0
V8226,caribbean,southwestern_caribbean,southwestern_caribbean_3,14,Restricted,14.4444,-80.2298,441.9500646,380.1907767,380.1907767,0.478113344,transi ,transi ,passive,0,1,1,8.8
V8237,caribbean,seaflower_marine_reserve,seaflower_marine_reserve_1,14,Closed,13.4083,-81.367,281.6971043,258.3627293,258.3627293,7.147167721,transi ,transi ,passive,0,5,10,102.5735096
V8259,caribbean,seaflower_marine_reserve,seaflower_marine_reserve_3,14,Closed,12.5719,-81.7014,398.6168849,371.6934358,371.6934358,12719.2482,transi ,transi ,passive,0,6,8,204.8733143
V8406,caribbean,belize,belize_3,23,Restricted,16.8683,-88.0662,150.3753962,141.208764,141.208764,100.5459794,transi ,transi ,passive,0,20,0,0
V8474,caribbean,mexico_caribbean,mexico_caribbean_13,3,Restricted,20.6048,-87.0712,1774.87194,1620.039372,1620.039372,261.775681,transi ,transi ,passive,0,9,3,10.26666667
V8490,caribbean,mexico_caribbean,mexico_caribbean_12,0,Fished,20.6403,-84.3079,183.9976883,168.266968,168.266968,10.28978407,transi ,transi ,passive,0,3,4,68.66348309
V8691,caribbean,grand_cayman,grand_cayman_1,33,Restricted,19.3066,-81.387,412.3462055,353.036567,353.036567,3981.11194,transi ,transi ,passive,0,25,1,6474.936222
V8803,caribbean,cuba,cuba_1,9,Restricted,20.7621,-78.8615,429.4145375,99.63773697,99.63773697,29.65107863,transi ,transi ,passive,15,13,32,3992.835761
V9294,central_iwp,palau,palau_1,15,Closed,2.89,131.86,582.9888029,453.1977904,499.100874,0.356749738,transi ,transi ,passive,60,15,10,13025.79002
V9387,sw_atlantic,abrolhos,abrolhos_1,36,Restricted,-17.9649,-38.6928,135.1024104,129.2454912,129.2454912,24.5418829,transi ,transi ,passive,0,0,0,0
V9387,sw_atlantic,neb,neb_1,36,Restricted,-17.9716,-38.6798,451.2548357,430.2367896,430.2367896,23.12337527,transi ,transi ,passive,0,0,0,0
V9388,sw_atlantic,neb,neb_3,36,Restricted,-17.4784,-39.0281,199.5990041,198.9719174,198.9719174,58.58279555,transi ,transi ,passive,0,2,1,0.5
V9391,sw_atlantic,neb,neb_2,26,Restricted,-17.677,-38.9794,231.4949371,229.5946345,229.5946345,46.43862614,transi ,transi ,passive,0,2,0,0
V9399,offshore_sw_atlantic,noronha,noronha_1,30,Restricted,-3.8385,-32.4135,250.6303193,220.2895794,220.2895794,853.0534328,transi ,transi ,passive,0,0,4,0
V9427,offshore_sw_atlantic,stpauls_rocks,stpauls_rocks_1,1,Closed,0.9181,-29.3446,566.0491056,533.6256031,533.6256031,0,transi ,transi ,passive,0,0,0,0
V9428,offshore_sw_atlantic,trindade,trindade_2,1,Closed,-20.4741,-28.8568,1503.478157,1330.12691,1475.593258,0,transi ,transi ,passive,0,0,0,0
V9429,sw_pacific,southern_coral_sea,southern_coral_sea_7,7,Closed,-21.2321,155.763,126.6724849,111.7900726,111.7900726,9.30E-05,transi ,transi ,passive,0,0,0,0
V9446,sw_pacific,central_coral_sea,central_coral_sea_19,7,Closed,-16.5689,150.3072,572.3520499,283.8299502,283.8299502,0.181255823,transi ,transi ,passive,0,0,0,0
V9463,sw_pacific,central_coral_sea,central_coral_sea_21,7,Closed,-16.4949,147.8493,597.6573167,474.8821846,474.8821846,0.599937535,transi ,transi ,passive,0,0,54,0
V9482,sw_pacific,central_coral_sea,central_coral_sea_4,7,Closed,-16.9329,149.195,559.127459,241.726872,306.034072,0.326855143,transi ,transi ,passive,0,4,17,24046.85519
V9485,sw_pacific,central_coral_sea,central_coral_sea_5,7,Closed,-16.9304,149.9993,309.0218023,262.9439183,262.9439183,0.228821343,transi ,transi ,passive,0,6,79,13848.73945
V9496,sw_pacific,central_coral_sea,central_coral_sea_17,7,Closed,-17.8513,148.4922,466.0899903,392.3837395,392.3837395,0.730447591,transi ,transi ,passive,0,4,49,14611.51238
V9499,sw_pacific,central_coral_sea,central_coral_sea_18,7,Closed,-17.7109,148.4486,569.2466998,308.597585,338.9264917,0.703473762,transi ,transi ,passive,0,1,59,382.0243417
V9523,sw_pacific,central_coral_sea,central_coral_sea_8,7,Closed,-17.1215,152.0767,658.0751778,386.8520941,386.8520941,0.000344196,transi ,transi ,passive,0,8,54,3572.093772
V9539,sw_pacific,central_coral_sea,central_coral_sea_10,7,Closed,-17.1141,151.8413,639.4450865,484.892859,484.892859,0.005860597,transi ,transi ,passive,0,19,23,28804.99654
V9547,sw_pacific,central_coral_sea,central_coral_sea_13,7,Closed,-17.4516,150.952,489.7260227,462.6031983,462.6031983,0.14848753,transi ,transi ,passive,0,1,29,14864.97741
V9565,sw_pacific,central_coral_sea,central_coral_sea_12,7,Closed,-17.4272,151.0713,622.1930672,323.2553283,323.2553283,0.13898351,transi ,transi ,passive,0,5,21,5221.354059
V9571,sw_pacific,central_coral_sea,central_coral_sea_15,7,Closed,-17.7737,150.6335,327.7067155,221.0375059,221.0375059,0.247770716,transi ,transi ,passive,0,5,32,28462.88206
V9578,sw_pacific,central_coral_sea,central_coral_sea_23,7,Closed,-18.9861,152.3431,174.0602302,161.4558966,161.4558966,0.081743892,transi ,transi ,passive,0,2,27,578503.0814
V9590,sw_pacific,central_coral_sea,central_coral_sea_14,7,Closed,-17.6788,150.789,400.6575578,245.0714168,303.3324119,0.21864636,transi ,transi ,passive,0,5,28,15495.52832
V9598,sw_pacific,central_coral_sea,central_coral_sea_2,7,Closed,-19.2461,152.3429,237.6715265,227.4405194,227.4405194,0.095627052,transi ,transi ,passive,0,1,75,1570.65555
V9601,sw_pacific,southern_coral_sea,southern_coral_sea_8,7,Closed,-20.9915,154.3797,223.643918,183.0578774,183.0578774,0.087271449,transi ,transi ,passive,0,2,67,18249.10892
V9605,sw_pacific,central_coral_sea,central_coral_sea_3,7,Closed,-19.1104,152.3876,509.4689175,352.6465003,406.4975003,0.083861723,transi ,transi ,passive,0,1,61,192.8134058
V9609,sw_pacific,central_coral_sea,central_coral_sea_1,7,Closed,-19.2887,152.2226,293.3167588,242.0754041,242.0754041,0.105308823,transi ,transi ,passive,0,2,56,20335.76826
V9614,sw_pacific,southern_coral_sea,southern_coral_sea_5,7,Closed,-22.1816,155.1722,50.42824075,30.33354761,30.33354761,0.141334445,transi ,transi ,passive,0,1,62,19542.78015
V9615,sw_pacific,southern_coral_sea,southern_coral_sea_3,7,Closed,-22.1699,155.4647,197.7869023,158.8652081,158.8652081,0.120199672,transi ,transi ,passive,0,2,52,4713.101973
V9615,sw_pacific,southern_coral_sea,southern_coral_sea_4,7,Closed,-22.1904,155.339,808.9246598,411.8099375,411.8099375,0.132255008,transi ,transi ,passive,0,2,52,4713.101973
V9616,sw_pacific,northern_coral_sea,northern_coral_sea_1,7,Closed,-13.8679,146.5762,877.5948676,439.5361666,449.877418,0.210041059,transi ,transi ,passive,0,10,37,35478.78181
V9634,sw_pacific,northern_coral_sea,northern_coral_sea_2,7,Closed,-13.9776,146.6811,973.2752715,531.4516314,547.1560797,0.209354671,transi ,transi ,passive,0,0,57,0
V9644,sw_pacific,central_coral_sea,central_coral_sea_22,7,Closed,-15.4857,147.0995,1458.30433,938.5630612,1071.25906,0.558261139,transi ,transi ,passive,0,36,3,53160.50858
V9646,sw_pacific,central_coral_sea,central_coral_sea_20,7,Closed,-16.2939,149.9609,219.2209549,189.8539924,189.8539924,0.184343605,transi ,transi ,passive,0,19,1,5297.318504
V9660,sw_pacific,central_coral_sea,central_coral_sea_7,7,Closed,-17.4032,155.8579,526.4463592,386.382277,435.4103773,0,transi ,transi ,passive,0,3,4,46.24838772
V9663,sw_pacific,southern_coral_sea,southern_coral_sea_2,7,Closed,-23.2465,155.5534,212.2252174,206.94561,206.94561,0.32951139,transi ,transi ,passive,0,9,3,6207.316239
V9673,central_pacific,minerva_reefs,minerva_reefs_1,0,Fished,-23.6318,-178.9265,370.7778572,307.0266041,307.0266041,3.06E-05,transi ,transi ,passive,0,22,23,40676.53984
V9713,central_pacific,fiji,fiji_3,0,Fished,-18.18,-178.8101,66.69631367,61.96094022,61.96094022,0.001065712,transi ,transi ,passive,0,11,0,0
V9779,central_pacific,fiji,fiji_1,15,Restricted,-18.0048,178.6834,48.87220219,44.79233009,44.79233009,0.254019425,transi ,transi ,passive,0,0,18,0
V10025,sw_pacific,new_caledonia,new_caledonia_7,0,Fished,-21.0572,165.9494,87.31950327,48.58066279,48.58066279,2.801571902,transi5 ,transi ,active,6,16,50,7879.884117
V10026,sw_pacific,new_caledonia,new_caledonia_9,0,Fished,-21.6264,166.6661,96.65362346,64.00851649,64.00851649,3.647123986,transi5 ,transi ,active,4,11,44,7691.319828
V10094,sw_pacific,new_caledonia,new_caledonia_12,0,Fished,-21.9672,165.8847,130.1032208,107.1845271,107.1845271,12.56664162,transi5 ,transi ,active,2,71,28,329.204689
V10463,sw_pacific,new_caledonia,new_caledonia_5,11,Restricted,-20,164,44.03433603,38.41327332,38.41327332,2.780672141,transi5 ,transi ,active,264,31,16,7776.671266
V10478,sw_pacific,new_caledonia,new_caledonia_2,5,Restricted,-19.8943,165.8284,376.7199286,311.634362,311.634362,0.629343304,transi5 ,transi ,active,0,60,47,4848.061281
V10513,sw_pacific,new_caledonia,new_caledonia_1,11,Restricted,-20.3981,166.1606,341.7255425,307.5213714,307.5213714,1.020673114,transi5 ,transi ,active,468,38,11,8377.838579
V10543,sw_pacific,new_caledonia,new_caledonia_6,0,Fished,-20.8296,167.1718,33.58945648,31.1682725,31.1682725,5.978511005,transi5 ,transi ,active,0,9,55,509.5892059
V10549,central_pacific,niue,niue_1,0,Fished,-19.0935,-169.9222,406.7498465,404.6782482,404.6782482,35.29592494,transi5 ,transi ,active,0,19,56,1492.359925
V10587,central_pacific,tonga,tonga_2,0,Fished,-19.9368,-174.7209,218.5295082,215.0916064,215.0916064,0.723435024,transi5 ,transi ,active,164,32,51,496.3413891
V10598,central_pacific,tonga,tonga_7,0,Fished,-19.9616,-174.4924,239.529753,205.3941372,205.3941372,7.603968166,transi5 ,transi ,active,38,66,34,242.3070732
V10609,central_pacific,tonga,tonga_8,0,Fished,-20.5031,-174.7436,296.8368272,226.4487803,226.4487803,43.37380658,transi5 ,transi ,active,4,29,49,20019.18023
V10619,central_pacific,tonga,tonga_3,0,Fished,-20.0798,-174.704,494.4993921,430.1842233,430.1842233,0.912890815,transi5 ,transi ,active,14,42,28,86.1578293
V10642,central_pacific,tonga,tonga_4,0,Fished,-18.7054,-174.115,346.0138509,325.8606815,325.8606815,9.637179249,transi5 ,transi ,active,134,36,19,16207.60228
V10644,central_pacific,tonga,tonga_11,0,Fished,-18.7197,-173.94,53.58457127,50.39981213,50.39981213,13.96639455,transi5 ,transi ,active,132,28,28,236.1503719
V10842,sw_atlantic,santa_catarina,santa_catarina_1,19,Restricted,-27.281,-48.3575,124.2741355,88.83822906,88.83822906,269.533681,transi5 ,transi ,active,518,14,34,1252.739046
V10843,sw_atlantic,santa_catarina,santa_catarina_3,19,Restricted,-27.1746,-48.3991,119.9051968,107.4861895,107.4861895,326.1445974,transi5 ,transi ,active,352,12,15,6286.65418
V10844,sw_atlantic,santa_catarina,santa_catarina_4,19,Restricted,-27.8455,-48.432,46.89495772,31.69254448,31.69254448,253.218654,transi5 ,transi ,active,22,21,14,148.2721515
V10845,eastern_atlantic,cverde,cverde_1,0,Fished,16.7764,-24.7669,361.8642708,275.8589295,275.8589295,10.60280489,transi5 ,transi ,active,132,1,21,0
V1130,polynesian,cook_islands_sp,cook_islands_sp_1,2,Restricted,-13.249,-163.1124,484.1209638,358.8420184,358.8420184,0.000161209,transi5 ,transi ,active,10,4,6,14.5
V11490,central_iwp,pulau_naira,pulau_naira_1,0,Fished,-4.5154,129.8903,571.1377174,519.5839125,519.5839125,132.9532289,transi5 ,transi ,active,16,24,22,109166.1116
V1170,central_pacific,samoa,samoa_4,0,Fished,-14.2167,-169.4833,59.17000672,54.29437089,54.29437089,4.900748768,transi5 ,transi ,active,0,7,25,460.157109
V1173,central_pacific,rose_atoll,rose_atoll_1,10,Restricted,-14.5399,-168.1586,278.9518412,271.1308743,271.1308743,0.240674063,transi5 ,transi ,active,0,17,31,216.9928919
V1174,central_pacific,samoa,samoa_2,0,Fished,-14.2836,-170.5517,67.93082241,52.92180559,52.92180559,9.619699536,transi5 ,transi ,active,0,14,33,6013.024047
V1175,central_pacific,samoa,samoa_8,0,Fished,-14.2836,-170.67,75.44798207,75.44278217,75.44278217,1211.681489,transi5 ,transi ,active,58,19,17,695.3434967
