"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(Richness)","cond(SelfR)","cond(InflowBR)","cond(IndegreeBR)","cond(InflowNeiBR)","cond(CorridorIndegreeBR)","cond(InflowMPABR)","cond(IndegreeMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"3392",5.68884055676302,"+",0.261081534544018,NA,NA,"+",NA,-0.0624103095794689,NA,NA,NA,NA,NA,NA,-0.020064188255816,-0.193149694323477,NA,NA,NA,45975.6682177495,46054.9900284664,0.0234787372675341,0.409703365246961,"Gamma(log)",13,-22974.8341088748,45975.7789907258,327.366735220487,5.24303776810786e-73
"3867",5.70857149880479,"+",0.272319007033503,NA,NA,"+",-0.0915432860810341,NA,-0.0226633649460175,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16462669201849,45975.7237214271,46055.045532144,0.0233859568069411,0.427780872975759,"Gamma(log)",13,-22974.8618607135,45975.8344944033,327.422238898042,5.09953428205754e-73
"3819",5.71279610219609,"+",0.272643335319671,NA,NA,"+",-0.0937209412861229,NA,NA,NA,NA,-0.0181204701382627,NA,NA,NA,NA,NA,NA,-0.162809205886898,45975.7450589233,46055.0668696402,0.0231736165134478,0.427628021663971,"Gamma(log)",13,-22974.8725294617,45975.8558318996,327.443576394297,5.04541782595803e-73
"3787",5.71279993753664,"+",0.272643105785192,NA,NA,"+",-0.0937213269520368,NA,NA,NA,NA,-0.0314224022929905,-0.158001434490673,NA,NA,NA,NA,NA,NA,45975.7450610705,46055.0668717874,0.0231735758380854,0.427628680689828,"Gamma(log)",13,-22974.8725305352,45975.8558340467,327.443578541446,5.04541240932739e-73
"1035",5.71644815413031,"+",0.275900733895492,0.0442913517689247,NA,NA,-0.107928858200243,-0.0645944030483661,NA,NA,NA,-0.0739973194215341,NA,-0.114904788570125,-0.0102599429775674,NA,NA,NA,NA,45975.8462531973,46055.1680639142,0.0226097386524817,0.419633884460385,"Gamma(log)",13,-22974.9231265987,45975.9570261736,327.544770668312,4.7964848810052e-73
"2052",5.7219079701082,"+",0.259370470121763,0.0373941142710955,NA,"+",-0.102762419942718,-0.0638667811876801,NA,-0.157312328949918,NA,NA,NA,NA,NA,NA,NA,NA,NA,45975.8506002116,46061.274088676,0.0228350980477278,0.414010136565345,"Gamma(log)",14,-22973.9253001058,45975.9784540929,327.566198587643,4.7453698466136e-73
"5184",5.7014789557801,"+",0.260998967247988,0.0230749656896787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184908312495352,45975.9941626093,46030.9092623364,0.0211287081254587,0.419617446847621,"Gamma(log)",9,-22978.9970813046,45976.0488738555,327.636618350196,4.58119321844718e-73
"3278",5.70820419121457,"+",0.25525729359029,0.0231179612348025,NA,NA,NA,-0.0625963999108353,NA,NA,NA,NA,-0.190320648408899,NA,0.0122578330614423,NA,NA,NA,NA,45975.9793494406,46043.0978046626,0.0216076335028036,0.409129624254189,"Gamma(log)",11,-22976.9896747203,45976.0596414114,327.647385906137,4.5565953654226e-73
"5235",5.69703738501612,"+",0.26364560214699,NA,NA,NA,NA,NA,-0.0264446395085012,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.176872776042613,45976.058326014,46030.9734257411,0.0215585942502978,0.419454850236058,"Gamma(log)",9,-22979.029163007,45976.1130372602,327.700781754924,4.43655329414279e-73
"2085",5.70509174459721,"+",0.261814940998257,0.023919051603863,NA,NA,NA,-0.0635602620948295,-0.0328916591336506,NA,NA,-0.0210360668909276,NA,NA,NA,NA,NA,NA,-0.164461148533948,45976.0228216151,46049.2429545846,0.022145276199451,0.4099274125309,"Gamma(log)",12,-22976.0114108076,45976.1177409945,327.705485489198,4.42613137054291e-73
"2059",5.70509726760685,"+",0.261815503684853,0.0239187365404262,NA,NA,NA,-0.0635605792495313,-0.0328916543463301,NA,NA,-0.0344738321048524,-0.159603880285456,NA,NA,NA,NA,NA,NA,45976.0228226622,46049.2429556317,0.022145280899655,0.4099278958873,"Gamma(log)",12,-22976.0114113311,45976.1177420416,327.705486536288,4.42612905326382e-73
"3729",5.68199828607024,"+",0.257028982721856,0.0571603699426703,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.227845545705252,0.0390884011264531,NA,NA,45976.0274718485,46055.3492825654,0.0239545608123542,0.421286570181176,"Gamma(log)",13,-22975.0137359242,45976.1382448247,327.725989319457,4.38098685166426e-73
"3870",5.71096792788073,"+",0.27035520960881,NA,NA,"+",-0.093800068889565,NA,NA,NA,NA,NA,NA,NA,0.010811845210972,NA,NA,NA,-0.176708491810427,45976.0301826462,46055.3519933631,0.0231776115491025,0.427418304731027,"Gamma(log)",13,-22975.0150913231,45976.1409556225,327.728700117186,4.37505288941059e-73
"2159",5.72371379102423,"+",0.264560471013155,NA,NA,"+",-0.0960332021572912,-0.0641892902981637,NA,-0.146428255977766,NA,-0.0361515199147957,NA,NA,NA,NA,NA,NA,NA,45976.0391197506,46061.462608215,0.02297292477928,0.41287059912305,"Gamma(log)",14,-22974.0195598753,45976.1669736319,327.75471812662,4.31850640990922e-73
"2530",5.70998106005482,"+",0.27139010595917,0.0367053368366346,NA,"+",-0.097864853734366,NA,-0.0247551120019762,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16134062995703,45976.0438187256,46061.46730719,0.0235155356808098,0.429321266309021,"Gamma(log)",14,-22974.0219093628,45976.1716726069,327.759417101632,4.30837204300129e-73
"2450",5.71427535549291,"+",0.271533355860757,0.0353891187350282,NA,"+",-0.0998565560251385,NA,NA,NA,NA,-0.0304898225339087,-0.155807308524865,NA,NA,NA,NA,NA,NA,45976.1719653626,46061.595453827,0.0232887861570055,0.429101592340321,"Gamma(log)",14,-22974.0859826813,45976.2998192439,327.887563738615,4.04097822688277e-73
"2482",5.71426562800763,"+",0.271532734602542,0.0353883838808534,NA,"+",-0.099856919290749,NA,NA,NA,NA,-0.017372980324513,NA,NA,NA,NA,NA,NA,-0.160549007381278,45976.1719660964,46061.5954545608,0.0232889207829719,0.4290984510726,"Gamma(log)",14,-22974.0859830482,45976.2998199777,327.887564472439,4.04097674419968e-73
"2179",5.71420903034241,"+",0.276751649184454,NA,NA,NA,-0.100201183499404,-0.0646166754252898,NA,NA,NA,-0.0753624950874092,NA,-0.113573852636324,-0.0112852640253206,NA,NA,NA,NA,45976.2521393104,46049.4722722799,0.0221891534622154,0.41735078677892,"Gamma(log)",12,-22976.1260696552,45976.3470586898,327.934803184507,3.94664983139186e-73
"5194",5.70139073790769,"+",0.263591029734601,NA,NA,NA,NA,NA,NA,NA,NA,-0.030376151491839,-0.173195984878391,NA,NA,NA,NA,NA,NA,45976.4063573592,46031.3214570863,0.0212429166668043,0.419155512002425,"Gamma(log)",9,-22979.2031786796,45976.4610686054,328.04881310014,3.72796354199458e-73
"5202",5.70139108040646,"+",0.263591337204835,NA,NA,NA,NA,NA,NA,NA,NA,-0.015794484448063,NA,NA,NA,NA,NA,NA,-0.178466363095638,45976.4063582021,46031.3214579292,0.021242798112685,0.41915967655971,"Gamma(log)",9,-22979.2031791011,45976.4610694483,328.048813943067,3.72796197079441e-73
"1017",5.72515515411561,"+",0.263515207105607,0.0363747264072808,NA,"+",-0.102288583474111,-0.0641627244695583,NA,-0.144344439053834,NA,-0.0351438788157104,NA,NA,NA,NA,NA,NA,NA,45976.3749716658,46067.9001378777,0.0231333499457854,0.414531287143893,"Gamma(log)",15,-22973.1874858329,45976.5211348814,328.108879376159,3.6176656843343e-73
"2533",5.71252280043649,"+",0.269366079002216,0.0355939104837699,NA,"+",-0.0999569943936787,NA,NA,NA,NA,NA,NA,NA,0.00998588229643127,NA,NA,NA,-0.173674834807284,45976.4383260989,46061.8618145633,0.0232922895460957,0.428915114777596,"Gamma(log)",14,-22974.2191630495,45976.5661799802,328.153924474929,3.5370973383407e-73
"5238",5.70153637548215,"+",0.261425759967026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136818419405691,NA,NA,NA,-0.193247992353435,45976.5420364101,46031.4571361372,0.0212956423578107,0.418901592747422,"Gamma(log)",9,-22979.271018205,45976.5967476563,328.184492150991,3.4834479441989e-73
"3838",5.70763142381283,"+",0.27067109598833,NA,NA,"+",-0.092240724425327,NA,-0.0209465086696236,NA,NA,NA,-0.163280786077195,NA,NA,NA,NA,NA,NA,45976.5911033435,46055.9129140604,0.023201196254088,0.427571408181657,"Gamma(log)",13,-22975.2955516717,45976.7018763197,328.289620814467,3.30507200616103e-73
"5220",5.68185849509129,"+",0.263154594977577,NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20173593588109,NA,NA,NA,45976.6325625659,46043.7510177879,0.0231104862474019,0.419368157586737,"Gamma(log)",11,-22977.3162812829,45976.7128545367,328.300599031405,3.28697980786711e-73
"5091",5.71050668977921,"+",0.250007462288647,NA,NA,NA,NA,-0.0630895919030687,NA,-0.17415713299044,NA,NA,NA,NA,NA,NA,NA,NA,NA,45976.6777711348,46031.5928708619,0.0204105923907228,0.402810056874967,"Gamma(log)",9,-22979.3388855674,45976.732482381,328.320226875701,3.25487941693903e-73
"5176",5.70089633756592,"+",0.259115277301598,0.0234384718903353,NA,NA,NA,NA,NA,NA,NA,NA,-0.183470688120394,NA,NA,NA,NA,NA,NA,45976.8039804979,46031.719080225,0.020941982092986,0.41932483586311,"Gamma(log)",9,-22979.4019902489,45976.8586917441,328.446436238803,3.05582788063523e-73
"3674",5.71062046087834,"+",0.278888877576341,0.0445103767403336,NA,NA,-0.108087168434154,NA,NA,NA,NA,-0.0747615563272623,NA,-0.120188964320911,NA,NA,NA,NA,NA,45976.8339671408,46043.9524223628,0.0218756407894008,0.429611430550465,"Gamma(log)",11,-22977.4169835704,45976.9142591116,328.502003606358,2.97209432476219e-73
"3840",5.70971866761608,"+",0.268719336408114,NA,NA,"+",-0.0943235658344428,NA,NA,NA,NA,NA,-0.175671669150331,NA,0.0115142388265569,NA,NA,NA,NA,45976.8260239805,46056.1478346974,0.0230256382936363,0.427228252596762,"Gamma(log)",13,-22975.4130119902,45976.9367969567,328.52454145145,2.93879002822379e-73
"2501",5.70908171511408,"+",0.269784944593113,0.0371176020199815,NA,"+",-0.0986338508076867,NA,-0.0230922053352252,NA,NA,NA,-0.16001192002072,NA,NA,NA,NA,NA,NA,45976.8739790269,46062.2974674912,0.0233409618581618,0.429143819207868,"Gamma(log)",14,-22974.4369895134,45977.0018329081,328.589577402847,2.84476358558949e-73
"3731",5.68208615098555,"+",0.263323180073905,0.0535844584040523,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,-0.0149069534524338,-0.204466202137021,NA,NA,NA,45976.914559371,46056.2363700879,0.0236647611701839,0.421852045495748,"Gamma(log)",13,-22975.4572796855,45977.0253323473,328.613076841997,2.81153401257746e-73
"5207",5.69672902957846,"+",0.2617000470242,NA,NA,NA,NA,NA,-0.0248206020440092,NA,NA,NA,-0.175567720829696,NA,NA,NA,NA,NA,NA,45976.9721502343,46031.8872499614,0.0213412660377809,0.41911675640302,"Gamma(log)",9,-22979.4860751172,45977.0268614805,328.614605975235,2.80938522907149e-73
"4367",5.71213930887674,"+",0.254504522431223,NA,NA,NA,NA,-0.0634267530625644,NA,-0.16164701009257,NA,-0.0350975083694426,NA,NA,NA,NA,NA,NA,NA,45977.1755056249,46038.1922830995,0.0207436961513958,0.403571207118185,"Gamma(log)",10,-22978.5877528125,45977.242395257,328.830139751743,2.52236963608088e-73
"2167",5.71780183470826,"+",0.26203548147618,NA,NA,"+",-0.0941977270016153,-0.0641858225682771,-0.025439968921827,-0.151788766561417,NA,NA,NA,NA,NA,NA,NA,NA,NA,45977.1203956939,46062.5438841583,0.0229229047593837,0.412612605954133,"Gamma(log)",14,-22974.560197847,45977.2482495752,328.835994069908,2.51499705451392e-73
"2575",5.71050926705318,"+",0.274729764345776,NA,NA,"+",-0.0914864312482303,NA,-0.0276667245650684,NA,NA,-0.0223216653824304,NA,NA,NA,NA,NA,NA,-0.152799404496599,45977.1784297502,46062.6019182145,0.0234818246211772,0.427856660404662,"Gamma(log)",14,-22974.5892148751,45977.3062836314,328.89402812616,2.44306794561693e-73
"2552",5.71050379195666,"+",0.274730738039627,NA,NA,"+",-0.0914876255472097,NA,-0.0276674755332679,NA,NA,-0.034806176020817,-0.148287929947014,NA,NA,NA,NA,NA,NA,45977.1784316367,46062.6019201011,0.0234821328520199,0.427855176170386,"Gamma(log)",14,-22974.5892158183,45977.306285518,328.894030012685,2.44306564116383e-73
"2503",5.71131661177065,"+",0.267763646151177,0.0360618270034272,NA,"+",-0.100567199444994,NA,NA,NA,NA,NA,-0.172688869869771,NA,0.0106967203413374,NA,NA,NA,NA,45977.1930728018,46062.6165612662,0.0231491568599133,0.428756101092989,"Gamma(log)",14,-22974.5965364009,45977.3209266831,328.908671177807,2.42524628106356e-73
"4675",5.70843618585901,"+",0.279698285254156,NA,NA,NA,-0.100316818777191,NA,NA,NA,NA,-0.0762307138045405,NA,-0.119382569940935,NA,NA,NA,NA,NA,45977.2616111002,46038.2783885747,0.0214913738111549,0.427404493947097,"Gamma(log)",10,-22978.6308055501,45977.3285007323,328.916245226996,2.41607918271948e-73
"4645",5.69799984217275,"+",0.26265139385233,0.02420300129334,NA,NA,NA,NA,-0.0277647693093337,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.175722295250628,45977.2939069059,46038.3106843805,0.021482969866329,0.420026470359814,"Gamma(log)",10,-22978.646953453,45977.360796538,328.948541032754,2.37737788409265e-73
"1126",5.72080102927816,"+",0.267347108852756,NA,NA,"+",-0.0933806490958315,-0.0646260762639752,-0.033177061579157,-0.134531881962609,NA,-0.0401554789060856,NA,NA,NA,NA,NA,NA,NA,45977.2296402567,46068.7548064685,0.0233340830424674,0.413344349608391,"Gamma(log)",15,-22973.6148201283,45977.3758034723,328.963547966981,2.35960606583214e-73
"4422",5.71212289461819,"+",0.259260932372271,NA,NA,"+",NA,-0.0629704445055138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.188743508581405,45977.3005866646,46050.5207196341,0.0219307593244468,0.40920335893405,"Gamma(log)",12,-22976.6502933323,45977.395506044,328.983250538695,2.33647503423833e-73
"5208",5.70093628728363,"+",0.259470858783188,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.192254633255575,NA,0.0142666013705807,NA,NA,NA,NA,45977.3622794204,46032.2773791475,0.0211143401037801,0.418590347839815,"Gamma(log)",9,-22979.6811397102,45977.4169906666,329.004735161354,2.31151022197181e-73
"1025",5.71922746029529,"+",0.261258949545663,0.0384257732297189,NA,"+",-0.100798291361546,-0.0642006994199536,-0.0275898525183907,-0.148573598451598,NA,NA,NA,NA,NA,NA,NA,NA,NA,45977.2794896986,46068.8046559104,0.0231095765900941,0.414413913810324,"Gamma(log)",15,-22973.6397448493,45977.4256529142,329.013397408889,2.30152043422977e-73
"366",5.72213051296987,"+",0.266442897831963,0.037570528844799,NA,"+",-0.0998195420534212,-0.0646260625740306,-0.0351285738055781,-0.131688952475492,NA,-0.0393670440824525,NA,NA,NA,NA,NA,NA,NA,45977.4683169825,46075.0951609418,0.0235043587101042,0.415080032776529,"Gamma(log)",16,-22972.7341584913,45977.6340190843,329.221763579,2.07380871971605e-73
"4698",5.69777168940334,"+",0.265943162774773,NA,NA,NA,NA,NA,-0.0305319252633509,NA,NA,-0.0205906542103567,NA,NA,NA,NA,NA,NA,-0.166240603816607,45977.583369813,46038.6001472875,0.0216518823352342,0.419568525775455,"Gamma(log)",10,-22978.7916849065,45977.6502594451,329.23800393979,2.05703720482596e-73
"4672",5.69780978823099,"+",0.265945175289936,NA,NA,NA,NA,NA,-0.0305317741143196,NA,NA,-0.0341698147225811,-0.161327761745901,NA,NA,NA,NA,NA,NA,45977.5833710392,46038.6001485138,0.0216506424203819,0.419598592798787,"Gamma(log)",10,-22978.7916855196,45977.6502606713,329.238005166037,2.05703594360928e-73
"1272",5.71186005363328,"+",0.273746395255399,0.0364381552406591,NA,"+",-0.0977544183236641,NA,-0.0296364233543299,NA,NA,-0.0218658415902916,NA,NA,NA,NA,NA,NA,-0.149767570126512,45977.5224841474,46069.0476503593,0.0236078659916631,0.429375457563972,"Gamma(log)",15,-22973.7612420737,45977.668647363,329.256391857743,2.03821156285061e-73
"1249",5.71186071029325,"+",0.27374474702588,0.0364379436846286,NA,"+",-0.0977520530724608,NA,-0.0296371047851578,NA,NA,-0.034102146797526,-0.145346448697626,NA,NA,NA,NA,NA,NA,45977.5224841774,46069.0476503892,0.0236076138678591,0.42937773701222,"Gamma(log)",15,-22973.7612420887,45977.668647393,329.256391887735,2.0382115322861e-73
"4604",5.70242589203681,"+",0.26253837951912,0.0227772093788805,NA,NA,NA,NA,NA,NA,NA,-0.0298589964832534,-0.172750000306197,NA,NA,NA,NA,NA,NA,45977.723169656,46038.7399471305,0.021167295837401,0.419689181582799,"Gamma(log)",10,-22978.861584828,45977.7900592881,329.377803782787,1.9181607341431e-73
"4612",5.70242268438493,"+",0.26253961033156,0.022777274143919,NA,NA,NA,NA,NA,NA,NA,-0.0153164951801037,NA,NA,NA,NA,NA,NA,-0.178004512398619,45977.7231714311,46038.7399489057,0.0211673002284074,0.419689235832247,"Gamma(log)",10,-22978.8615857156,45977.7900610632,329.377805557953,1.9181590316167e-73
"4648",5.70254455525722,"+",0.260456367659051,0.0228052106485057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129587746594434,NA,NA,NA,-0.192165807048618,45977.8568332481,46038.8736107227,0.0212178712609038,0.419443194094773,"Gamma(log)",10,-22978.9284166241,45977.9237228803,329.51146737497,1.79415647271482e-73
"4354",5.71161242430604,"+",0.248990983593713,0.0243494266940751,NA,NA,NA,-0.0630565819610406,NA,-0.173606020173367,NA,NA,NA,NA,NA,NA,NA,NA,NA,45977.8968648163,46038.9136422908,0.0203442217846403,0.403442547258082,"Gamma(log)",10,-22978.9484324082,45977.9637544484,329.551498943132,1.75860203612392e-73
"4730",5.68217133722485,"+",0.258768666159027,NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.215564792810299,0.0325508045177158,NA,NA,45977.8790548492,46051.0991878187,0.0233566439228148,0.419160912376946,"Gamma(log)",12,-22976.9395274246,45977.9739742286,329.561718723307,1.74963869336308e-73
"4370",5.70686472402591,"+",0.252038592839755,NA,NA,NA,NA,-0.0634339863658414,-0.0286238436198357,-0.164000262484398,NA,NA,NA,NA,NA,NA,NA,NA,NA,45977.9470672798,46038.9638447544,0.0207759689595272,0.403381541861182,"Gamma(log)",10,-22978.9735336399,45978.013956912,329.601701406675,1.71500837502145e-73
"3316",5.70785383879429,"+",0.257559632697342,NA,NA,NA,NA,-0.0638923696758796,-0.0352513045243916,-0.147604730189199,NA,-0.0394467463182915,NA,NA,NA,NA,NA,NA,NA,45978.0880055762,46045.2064607982,0.0212094754411328,0.404327889799009,"Gamma(log)",11,-22978.0440027881,45978.168297547,329.756042041758,1.58763842758035e-73
"4617",5.69770560622571,"+",0.260709224633811,0.0244959604520483,NA,NA,NA,NA,-0.0261622921008936,NA,NA,NA,-0.174433492101758,NA,NA,NA,NA,NA,NA,45978.1892452196,46039.2060226941,0.0212673502573099,0.419698187980613,"Gamma(log)",10,-22979.0946226098,45978.2561348517,329.843879346423,1.51942047259327e-73
"4390",5.71072412369503,"+",0.257297460209466,NA,NA,"+",NA,-0.0628133992595666,NA,NA,NA,NA,-0.187089905536894,NA,NA,NA,NA,NA,NA,45978.1898800284,46051.4100129979,0.021725348872744,0.408914850250156,"Gamma(log)",12,-22977.0949400142,45978.2847994078,329.872543902493,1.49779902831481e-73
"4732",5.68240859275017,"+",0.264425332120286,NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,-0.0187803005818927,-0.194012469975882,NA,NA,NA,45978.3328510614,46051.5529840308,0.0232119133468673,0.41996708861181,"Gamma(log)",12,-22977.1664255307,45978.4277704407,330.015514935447,1.39446551657345e-73
"3421",5.70890132187857,"+",0.261382973876378,NA,NA,"+",NA,-0.0633865132070267,-0.0342955883685102,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177691483677179,45978.3961357347,46057.7179464517,0.0223570523023708,0.409606134211222,"Gamma(log)",13,-22976.1980678674,45978.506908711,330.094653205728,1.34036513342292e-73
"4664",5.71383786466836,"+",0.263611939706177,NA,NA,"+",-0.0960970818409032,NA,NA,-0.160037496655908,NA,NA,NA,NA,NA,NA,NA,NA,NA,45978.422960321,46051.6430932905,0.0219231052682106,0.422444331272054,"Gamma(log)",12,-22977.2114801605,45978.5178797004,330.105624195108,1.33303269700756e-73
"3257",5.7131540461486,"+",0.253446852769838,0.0235270687451245,NA,NA,NA,-0.06339030796775,NA,-0.161318302882971,NA,-0.0345249579900403,NA,NA,NA,NA,NA,NA,NA,45978.4454011394,46045.5638563614,0.0206784993065871,0.404178675470657,"Gamma(log)",11,-22978.2227005697,45978.5256931102,330.113437604879,1.32783509102448e-73
"1037",5.72068110022448,"+",0.27722609880829,0.0451034278833177,NA,"+",-0.110488461174086,-0.0644073877737557,NA,NA,NA,-0.0747733810294899,NA,-0.128968130744045,NA,NA,NA,NA,NA,45978.4161436338,46069.9413098456,0.0230282720530202,0.420493391184681,"Gamma(log)",15,-22974.2080718169,45978.5623068494,330.150051344091,1.30374774185373e-73
"4371",5.71130097171787,"+",0.249443770363771,NA,NA,NA,NA,-0.0629499321483941,NA,-0.179596363601614,NA,NA,NA,NA,0.00920854379738499,NA,NA,NA,NA,45978.6111922447,46039.6279697192,0.0204669325838282,0.402583008508438,"Gamma(log)",10,-22979.3055961223,45978.6780818768,330.26582637152,1.23041988564975e-73
"4618",5.70196020678181,"+",0.258498929106226,0.0231648902806864,NA,NA,NA,NA,NA,NA,NA,NA,-0.191205167281652,NA,0.0135489582161001,NA,NA,NA,NA,45978.6556150499,46039.6723925244,0.0210370485771693,0.419146139392865,"Gamma(log)",10,-22979.3278075249,45978.722504682,330.310249176684,1.20339181112148e-73
"3312",5.71286702597015,"+",0.258253713655883,0.022484847176046,NA,"+",NA,-0.0629400557058448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.187999502165586,45978.6349043816,46057.9567150985,0.021867389177617,0.409760610034436,"Gamma(log)",13,-22976.3174521908,45978.7456773578,330.333421852563,1.18952936946873e-73
"3664",5.71542459998607,"+",0.262712567052604,0.0374637564347391,NA,"+",-0.102621712062097,NA,NA,-0.157558152947052,NA,NA,NA,NA,NA,NA,NA,NA,NA,45978.6629545477,46057.9847652646,0.022062147544773,0.424088371156297,"Gamma(log)",13,-22976.3314772739,45978.773727524,330.361472018718,1.17296256818192e-73
"2454",5.70993156174452,"+",0.279096447253296,0.0443722126000305,NA,NA,-0.10764179754533,NA,NA,NA,NA,-0.0737927711564475,NA,-0.115669330553197,-0.00910463732661294,NA,NA,NA,NA,45978.7637822309,46051.9839152004,0.02186404493709,0.429695482684658,"Gamma(log)",12,-22977.3818911155,45978.8587016103,330.446446104994,1.12417070738892e-73
