"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(grav_nei)","cond(grav_total)","cond(InflowMPA)","cond(InflowNei)","cond(Netflow)","cond(Outdegree)","cond(SelfR)","cond(temp)","cond(CorridorIndegree)","cond(Inflow)","cond(OutFlow)","cond(IndegreeNei)","cond(Indegree)","cond(IndegreeMPA)","cond(FE)","AIC","BIC","R2.R2m","R2.R2c","df","logLik","AICc","delta","weight"
"3020",4.0222795692492,"+",0.0888137510780012,NA,NA,0.0817715259932126,-0.00954037509618743,NA,NA,NA,NA,NA,0.148301604505862,0.0430761808160905,NA,-0.00220510930603671,NA,NA,NA,NA,31245.9172385475,31319.0497798872,0.0208509032436753,0.766162685862829,12,-15610.9586192738,31246.0128560774,2035.41316753148,0
"47",4.02347543526677,"+",0.086586857838771,0.0167276217341707,NA,0.0797064137128195,-0.0101660871137453,NA,NA,NA,NA,-0.00817826371846219,0.145819863703077,0.0317498062440984,0.0297347943374299,-0.00677466301359206,NA,NA,NA,NA,31245.8734851935,31337.2891618681,0.0211312342092528,0.765886353397207,15,-15607.9367425967,31246.0207244573,2035.42103591133,0
"3171",4.02235121078321,"+",0.0889358732911895,NA,NA,0.0815238538558792,-0.0094834819094221,-0.00171181100990356,NA,NA,NA,NA,0.147855466244603,0.0430759980052063,NA,NA,NA,NA,NA,NA,31245.9264785325,31319.0590198722,0.0208480091391036,0.766162782189353,12,-15610.9632392663,31246.0220960624,2035.42240751645,0
"3129",4.02239730184209,"+",0.0886664547439048,NA,NA,0.0815678507652086,-0.00945458968940553,NA,NA,NA,NA,0.000264706056701086,0.147804680615166,0.0425389584151798,NA,NA,NA,NA,NA,NA,31245.9439202106,31319.0764615503,0.0208193141107453,0.766141835246224,12,-15610.9719601053,31246.0395377405,2035.43984919455,0
"380",4.0223751793385,"+",0.0885040771312681,NA,NA,0.0814893645361751,-0.0110167436691447,NA,NA,NA,NA,-0.0091086180394079,0.149969299247202,NA,0.0292871172348459,-0.00715184485562706,0.0337061613431405,NA,NA,NA,31245.9136969633,31331.2349951929,0.0205167380185982,0.765401913110599,14,-15608.9568484817,31246.0424918115,2035.44280326557,0
"5779",4.02044765778644,"+",0.0878511584335249,NA,NA,0.0823809226949653,NA,NA,NA,NA,NA,NA,0.149063499040733,NA,NA,NA,0.0512695576972676,NA,NA,"+",31245.9320213131,31325.1589410978,0.0203747017854584,0.765271587279237,13,-15609.9660106566,31246.043609296,2035.44392075002,0
"378",4.02303224854554,"+",0.0875995793368354,NA,NA,0.0804610142505281,-0.0103233700305376,NA,NA,NA,NA,-0.00813694794555947,0.147447065010203,0.0344736259641655,0.0283941537065449,-0.00751787096647659,NA,NA,NA,NA,31245.9165346284,31331.237832858,0.0209806051491586,0.765818601549974,14,-15608.9582673142,31246.0453294766,2035.44564093063,0
"210",3.97661724582811,"+",NA,0.0180962277956598,"+",0.0896624261996735,-0.00525469081586378,-0.00772385286139099,0.0644952916559585,NA,-0.0179155629804513,-0.00285425927959387,0.156812382511929,NA,NA,NA,NA,NA,NA,NA,31245.8817676425,31343.3918227621,0.0222011001027406,0.764920471451437,16,-15606.9408838212,31246.0486900113,2035.44900146538,0
"99",3.9972993223099,"+",0.0587439689592033,0.017787352356708,"+",0.0892623173611681,-0.00654289214874252,NA,NA,NA,-0.0224687247191759,-0.000470294176061925,0.16291038990645,NA,NA,NA,NA,0.043057120858003,NA,NA,31245.9341831884,31343.444238308,0.0220570971070789,0.765682631247037,16,-15606.9670915942,31246.1011055572,2035.5014170113,0
"57",4.00612164047575,"+",0.0662841779260293,0.0136920923431511,"+",0.0849313091939561,-0.00656395299414045,NA,NA,NA,NA,0.00204752730838657,0.155262036016323,0.042252791334263,NA,-0.00502041767518183,NA,NA,NA,NA,31245.9571895917,31343.4672447113,0.0221847365882679,0.765893946426758,16,-15606.9785947959,31246.1241119605,2035.52442341458,0
"76",4.00635005474154,"+",0.0664544322436322,0.0136771218550904,"+",0.0850541169463047,-0.00658190615019943,0.00060629839117121,NA,NA,NA,NA,0.155452127444666,0.0419004966486848,NA,-0.00453660109671856,NA,NA,NA,NA,31245.9822760267,31343.4923311463,0.0221972497217316,0.765759233337926,16,-15606.9911380134,31246.1491983955,2035.5495098496,0
"207",3.97676653640129,"+",NA,0.01806406284281,"+",0.0898209559987599,-0.00518038068150261,NA,0.0628976281056332,NA,-0.0167712437608885,-0.00391865429250581,0.156575565703318,NA,NA,NA,NA,NA,-0.0051288501684896,NA,31246.0774308815,31343.5874860011,0.0221530150482035,0.764886999780311,16,-15607.0387154407,31246.2443532503,2035.64466470436,0
"147",4.0062617868497,"+",0.0660769199534578,0.0138702361200366,"+",0.0845280638018509,-0.00644547405419046,-0.000395987031741275,NA,NA,NA,0.000959459517022452,0.154252372514263,0.0410266656114883,NA,NA,NA,NA,NA,NA,31246.0825154585,31343.592570578,0.0221191161960759,0.765829554717738,16,-15607.0412577292,31246.2494378273,2035.64974928134,0
"2031",4.02186461743716,"+",0.087820528866421,0.0193165003367603,NA,0.0812792088747784,NA,-0.00195377577639417,NA,NA,NA,0.000835791215461138,0.148672101461258,NA,NA,NA,0.0420522889101768,NA,NA,NA,31246.1533458448,31325.3802656294,0.0204836251551692,0.765666597462571,13,-15610.0766729224,31246.2649338276,2035.66524528165,0
"6118",3.97762058210307,"+",NA,NA,"+",0.089432996911733,NA,NA,NA,NA,NA,NA,0.154890409008789,NA,NA,NA,0.0655438889725101,NA,NA,"+",31246.1375319804,31331.45883021,0.0215953519625998,0.763333396065045,14,-15609.0687659902,31246.2663268286,2035.66663828268,0
"4099",3.97970395456349,"+",NA,0.0166321972005112,"+",0.0884385208278242,NA,NA,NA,NA,NA,NA,0.152963973171735,NA,NA,NA,0.0654822029716029,NA,NA,"+",31246.1219634168,31337.5376400914,0.0218219475316782,0.763256979997044,15,-15608.0609817084,31246.2692026806,2035.66951413465,0
"1883",4.02188733317298,"+",0.087876365196076,0.0192795756681038,NA,0.0813643834230165,NA,-0.00175474210203183,NA,NA,NA,NA,0.148838367477524,NA,NA,-0.000220400522426748,0.0420321742192483,NA,NA,NA,31246.1578754693,31325.3847952539,0.0204913900896341,0.765623482767217,13,-15610.0789377346,31246.2694634521,2035.66977490618,0
"5680",4.02016830205931,"+",0.0867618552094337,0.0190301608063921,NA,0.0838376717093219,NA,NA,NA,NA,NA,NA,0.15034667009894,NA,NA,NA,NA,0.0308215857398384,NA,NA,31246.1901302591,31313.2282931538,0.0205637949869617,0.765334284391418,11,-15612.0950651295,31246.271012612,2035.67132406608,0
"356",3.99996171344438,"+",0.0610105523794603,0.0171978207201295,"+",0.0882308511512267,-0.00664338655049018,NA,NA,NA,NA,NA,0.158952966563332,NA,NA,-0.0018357569032598,NA,0.0347126956527611,NA,NA,31246.1316684183,31337.5473450929,0.0216692332724357,0.765138705528971,15,-15608.0658342091,31246.2789076821,2035.67921913615,0
"1856",4.02189303912165,"+",0.0875880036578653,0.0193116240472299,NA,0.0814198564688019,NA,NA,NA,NA,NA,0.000706834186484443,0.148815782994683,NA,NA,-0.000787211580170171,0.0415927743533153,NA,NA,NA,31246.1725472833,31325.399467068,0.0204734945635244,0.765641513819201,13,-15610.0862736417,31246.2841352662,2035.68444672024,0
"492",3.99999859713328,"+",0.060857604772696,0.0172497322656591,"+",0.0880027595248071,-0.00658262549854468,NA,NA,NA,NA,0.000274843290842035,0.158432083068624,NA,NA,NA,NA,0.03429895925425,NA,NA,31246.1495564319,31337.5652331065,0.0216404849434245,0.765162726616322,15,-15608.074778216,31246.2967956957,2035.69710714978,0
"3186",4.02130300043882,"+",0.0902075386820199,NA,NA,0.0829751587273779,-0.010341080449676,-0.002238981230534,NA,NA,NA,NA,0.151198201862516,NA,NA,NA,0.0420888168673864,NA,NA,NA,31246.2178012468,31319.3503425865,0.0202383697858256,0.76572465645862,12,-15611.1089006234,31246.3134187767,2035.71373023076,0
"1977",4.01929065760723,"+",0.0891005756228864,NA,NA,0.0829577673183954,NA,NA,0.0476685989112336,NA,-0.00331253656775142,-0.00640093300107651,0.15021835445648,NA,NA,NA,NA,NA,-0.0109112891099607,NA,31246.2135344571,31325.4404542418,0.021027807403544,0.766348997349448,13,-15610.1067672286,31246.32512244,2035.72543389403,0
"3027",4.02127189183459,"+",0.0899782161079248,NA,NA,0.0832001314597263,-0.0103669442869543,NA,NA,NA,NA,NA,0.151524676279735,NA,NA,-0.00170818799837528,0.0417528023857481,NA,NA,NA,31246.2317656864,31319.364307026,0.0202325651803801,0.765710952835185,12,-15611.1158828432,31246.3273832162,2035.7276946703,0
"3137",4.02140098429327,"+",0.0899077078608043,NA,NA,0.0830720795792502,-0.0103053450579539,NA,NA,NA,NA,-0.000428579877040468,0.151196102449976,NA,NA,NA,0.0413485103804538,NA,NA,NA,31246.2468653362,31319.3794066758,0.0202229811652578,0.765667005535477,12,-15611.1234326681,31246.342482866,2035.7427943201,0
"1240",4.02265636323973,"+",0.0879743249783058,0.0150437040045644,NA,0.081167841252164,-0.00936758692201742,NA,NA,NA,NA,NA,0.146895422720725,0.0409666767146716,NA,-0.00120978337824739,NA,NA,NA,NA,31246.2451744187,31325.4720942033,0.0209809724058865,0.766221883939536,13,-15610.1225872093,31246.3567624015,2035.75707385558,0
"1428",4.02269550379399,"+",0.0880459231734763,0.0150640945278358,NA,0.0810296951100594,-0.00933675818383169,-0.000978813504908883,NA,NA,NA,NA,0.146648935612302,0.0409764175429152,NA,NA,NA,NA,NA,NA,31246.2474700165,31325.4743898011,0.0209804431814479,0.766221474575603,13,-15610.1237350082,31246.3590579993,2035.75936945338,0
"195",3.98145933115851,"+",NA,0.0177283675611466,"+",0.0867497707605386,-0.00303430984571485,NA,NA,NA,NA,-0.00485487454547746,0.153908141712961,NA,0.0351531698697607,-0.0126689943829885,0.0448851587484262,NA,NA,NA,31246.1922959334,31343.7023510529,0.0218487077653679,0.763571250565393,16,-15607.0961479667,31246.3592183022,2035.75952975625,0
"1386",4.02270158648495,"+",0.0878277279023561,0.0151356618611936,NA,0.0810037126702078,-0.00930582158263978,NA,NA,NA,NA,0.000834721872934505,0.146514112141154,0.0406785377832471,NA,NA,NA,NA,NA,NA,31246.2484047044,31325.475324489,0.0209585400566259,0.766245961346582,13,-15610.1242023522,31246.3599926872,2035.76030414126,0
"457",3.99519347590252,"+",0.0583970775381364,NA,"+",0.0903433829048259,-0.00667242069109458,NA,NA,NA,-0.0218282177018443,-0.000999664119329768,0.164871272491522,NA,NA,NA,NA,0.0430400186242527,NA,NA,31246.2155120982,31337.6311887728,0.0218353816368847,0.765709819565829,15,-15608.1077560491,31246.362751362,2035.76306281604,0
"233",4.00568379729027,"+",0.0650978976760408,0.0137377423881612,"+",0.0846200038903662,NA,0.000396991523158401,NA,NA,NA,0.00207282742338333,0.155137268717429,0.0422174982299517,NA,-0.00488929153248171,NA,NA,NA,NA,31246.2234546628,31343.7335097823,0.02221940838406,0.765788851836653,16,-15607.1117273314,31246.3903770316,2035.79068848563,0
"700",3.97457024588864,"+",NA,NA,"+",0.0907808554656325,-0.0053978747420399,-0.00773736485525635,0.0641781570847986,NA,-0.0172181368152959,-0.00336600812839798,0.158856753710978,NA,NA,NA,NA,NA,NA,NA,31246.2503068964,31337.665983571,0.021945317518762,0.764947007064314,15,-15608.1251534482,31246.3975461602,2035.79785761426,0
"3541",4.0190157439527,"+",0.0873699251734334,0.0206817519518236,NA,0.0823295139691241,NA,NA,NA,NA,NA,NA,0.149488297729352,NA,0.0345987425456419,-0.00291095643127537,NA,NA,NA,NA,31246.3048538125,31319.4373951522,0.0206758239082352,0.766619647982874,12,-15611.1524269063,31246.4004713424,2035.80078279646,0
"1289",3.99776573876502,"+",0.0605697150990648,NA,"+",0.089331856160843,-0.00677360395774583,NA,NA,NA,NA,NA,0.161047220239162,NA,NA,-0.0023907295293901,NA,0.0350567115259123,NA,NA,31246.2763970935,31331.5976953231,0.0214669748591995,0.765208093530181,14,-15609.1381985467,31246.4051919417,2035.80550339575,0
"3825",4.01677010970735,"+",0.0855597578567152,NA,NA,0.081114417869422,NA,NA,0.0394982437424147,NA,NA,NA,0.146478873583796,NA,0.0163102625169846,NA,NA,NA,NA,"+",31246.2969512804,31331.6182495101,0.0208112294240242,0.766048272637153,14,-15609.1484756402,31246.4257461286,2035.8260575827,0
"3628",4.01901130606173,"+",0.087265254584982,0.0207773689506073,NA,0.0821979737479933,NA,NA,NA,NA,-0.00173649718394911,NA,0.149217864939237,NA,0.0338594550947277,NA,NA,NA,NA,NA,31246.3336203898,31319.4661617295,0.0206616788672437,0.766659884826153,12,-15611.1668101949,31246.4292379197,2035.82954937377,0
"1473",3.99789172914592,"+",0.0604699121148371,NA,"+",0.0890801791907141,-0.00670710906107684,NA,NA,NA,NA,-0.000260864944636795,0.16046661363262,NA,NA,NA,NA,0.0345240240770565,NA,NA,31246.3071614791,31331.6284597087,0.0214385470432103,0.765202090603284,14,-15609.1535807396,31246.4359563273,2035.83626778138,0
"3821",4.02221029409746,"+",0.0855007676321741,NA,NA,0.0793442259951522,NA,NA,NA,NA,NA,NA,0.144205223808595,0.0381961907287952,0.0224312166919307,NA,NA,NA,NA,"+",31246.3194803775,31331.6407786071,0.0209479720609563,0.765926028540417,14,-15609.1597401887,31246.4482752257,2035.84858667974,0
"100",4.02028739932533,"+",0.0889337550865134,0.0199310878004157,NA,0.0824336724120754,-0.0126439172168004,NA,0.0488830813565517,NA,-0.00433798682467225,-0.00598966653249411,0.148358516093309,NA,NA,NA,NA,NA,-0.0112183541516849,NA,31246.3098103578,31337.7254870324,0.0211991169646919,0.766645123021203,15,-15608.1549051789,31246.4570496216,2035.8573610757,0
"773",3.9994149381917,"+",0.0597670457987489,0.0172593809756983,"+",0.0878661289314844,NA,NA,NA,NA,NA,0.000808023149963901,0.158759582304024,NA,NA,-0.00184391337041161,NA,0.0348269373031428,NA,NA,31246.400458054,31337.8161347286,0.0217050839859488,0.76508431740611,15,-15608.200229027,31246.5476973178,2035.94800877181,0
"1980",4.01941341394899,"+",0.0885074383735329,NA,NA,0.0829047097758038,NA,-0.00802390826220648,0.0474260065470525,NA,-0.00581841759917523,-0.00500206448693032,0.150630276682218,NA,NA,NA,NA,NA,NA,NA,31246.437075257,31325.6639950416,0.0209717431837209,0.766295373622177,13,-15610.2185376285,31246.5486632398,2035.94897469388,0
"3573",4.02208891682668,"+",0.0877536466233573,NA,NA,0.081145269361489,NA,NA,NA,NA,NA,0.000943448887564974,0.147813579863439,0.0432729323114766,NA,-0.0021143794044588,NA,NA,NA,NA,31246.4754965268,31319.6080378664,0.0208836086530018,0.766077847702815,12,-15611.2377482634,31246.5711140567,2035.97142551071,0
"3786",4.02214642911011,"+",0.0879057261100286,NA,NA,0.0809230409077596,NA,-0.00171974785004777,NA,NA,NA,0.000716271226146774,0.147419756145342,0.0432909192564059,NA,NA,NA,NA,NA,NA,31246.4810934039,31319.6136347436,0.0208830369614415,0.766064069638525,12,-15611.240546702,31246.5767109338,2035.97702238785,0
"697",3.97470748848219,"+",NA,NA,"+",0.0909331046093417,-0.00532658213206781,NA,0.0626361054281819,NA,-0.0160258516441577,-0.00443814798844722,0.158601806986095,NA,NA,NA,NA,NA,-0.00531301883326555,NA,31246.4376671127,31337.8533437873,0.0218995529159081,0.76491705280402,15,-15608.2188335564,31246.5849063765,2035.98521783059,0
"3829",4.01788651886753,"+",0.0849306865206303,NA,NA,0.0818731646917866,NA,NA,0.0404208372498815,NA,NA,NA,0.146656086076407,NA,NA,NA,NA,0.0163257041416119,NA,"+",31246.4576920501,31331.7789902797,0.0208295971657677,0.765379134158759,14,-15609.2288460251,31246.5864868983,2035.98679835238,0
"658",3.97933489563876,"+",NA,NA,"+",0.0879163116223894,-0.00318485066579667,NA,NA,NA,NA,-0.00513147861788998,0.156161104233934,NA,0.0345501735984689,-0.0129555277648859,0.0451772476498629,NA,NA,NA,31246.4720189388,31337.8876956133,0.0216045860927509,0.763625614225841,15,-15608.2360094694,31246.6192582026,2036.01956965661,0
"103",4.0204078193235,"+",0.0883426952259536,0.0199925300186758,NA,0.0823602915092172,-0.0125980014264735,-0.00848745051696479,0.0487283780845786,NA,-0.00690468611228675,-0.00452231901377361,0.148769508670084,NA,NA,NA,NA,NA,NA,NA,31246.5246672195,31337.9403438941,0.0211454796637506,0.766595270414319,15,-15608.2623336098,31246.6719064833,2036.07221793738,0
"1378",4.02035254080774,"+",0.0888495541014086,0.0203128791127599,NA,0.0828302513643107,-0.010624845802392,NA,NA,NA,NA,-0.0134766025844086,0.15013591237406,NA,0.0388651846743762,NA,NA,NA,NA,NA,31246.5752419916,31325.8021617763,0.02071256377448,0.765974068400075,13,-15610.2876209958,31246.6868299744,2036.0871414285,0
"1901",3.99726143579092,"+",0.0593658308431422,NA,"+",0.0889781198204648,NA,NA,NA,NA,NA,0.000370843783224313,0.160888102203088,NA,NA,-0.00227053446617206,NA,0.0351494338710523,NA,NA,31246.5589857978,31331.8802840274,0.0215101290084516,0.765125398183575,14,-15609.2794928989,31246.687780646,2036.08809210001,0
"6069",3.97830095800676,"+",NA,NA,"+",0.0891654217857977,NA,NA,NA,NA,NA,0.00426221366690122,0.155946756560672,NA,NA,NA,0.0529590375900574,NA,NA,NA,31246.6554345152,31319.7879758549,0.0209846640963861,0.763840064605494,12,-15611.3277172576,31246.7510520451,2036.15136349917,0
"1477",4.02179838494902,"+",0.090791539081018,NA,NA,0.0807472026681873,-0.00963546572622637,NA,NA,NA,NA,0.000230641977855011,0.146897795261424,0.0505277244889909,NA,NA,NA,NA,-0.0164523563217198,NA,31246.6601797359,31325.8870995205,0.0211810861005035,0.766702795806577,13,-15610.3300898679,31246.7717677187,2036.17207917276,0
"5875",3.97836243798134,"+",NA,NA,"+",0.0899431076510017,NA,NA,NA,NA,NA,NA,0.157671802966106,NA,NA,-0.00438086308727682,0.05414193847725,NA,NA,NA,31246.6802845381,31319.8128258778,0.0210966518792855,0.763521443708936,12,-15611.3401422691,31246.775902068,2036.17621352207,0
"5568",3.97863929356851,"+",NA,NA,"+",0.0896174905427981,-0.00222979740118227,NA,NA,NA,NA,NA,0.156563859079998,NA,NA,NA,0.0530028472184926,NA,NA,NA,31246.7523727534,31319.8849140931,0.0210478462002539,0.763574591583029,12,-15611.3761863767,31246.8479902833,2036.24830173731,0
"5336",4.0185283477567,"+",0.0897339131628679,NA,NA,0.0839699579575295,-0.0105369798636106,NA,NA,NA,NA,NA,0.151598837532305,NA,0.0328324241078721,NA,NA,NA,NA,NA,31246.7690661843,31313.807229079,0.0203664513446643,0.766663407251353,11,-15612.3845330922,31246.8499485373,2036.25025999132,0
"3193",4.0165045718931,"+",0.0875878650455536,NA,NA,0.082968121450675,-0.0124284320384615,NA,0.0482016770741649,NA,NA,NA,0.148202174399492,NA,NA,NA,NA,NA,NA,"+",31246.7327459963,31332.0540442259,0.0207663625914571,0.766201784787425,14,-15609.3663729982,31246.8615408445,2036.26185229856,0
"6113",3.97872744094615,"+",NA,NA,"+",0.0895256684737344,NA,0.001666283093642,NA,NA,NA,NA,0.15650674428532,NA,NA,NA,0.0524180457667409,NA,NA,NA,31246.7670780481,31319.8996193878,0.0210516761716906,0.763543301081124,12,-15611.383539024,31246.862695578,2036.26300703202,0
"1850",4.02245584217622,"+",0.0869007402816636,0.0151600420051028,NA,0.0805321886691995,NA,NA,NA,NA,NA,0.00129535916970056,0.146374227305238,0.0411805811316401,NA,-0.00122576460245024,NA,NA,NA,NA,31246.7785053777,31326.0054251623,0.0210098972603221,0.766158446052557,13,-15610.3892526888,31246.8900933605,2036.29040481458,0
"2016",4.02249885717446,"+",0.0869983546001664,0.0151728818119128,NA,0.0803997228611162,NA,-0.00107222917308225,NA,NA,NA,0.00117632065729218,0.146144076493495,0.0412130045737467,NA,NA,NA,NA,NA,NA,31246.7794552296,31326.0063750142,0.0210109987461341,0.766154176532383,13,-15610.3897276148,31246.8910432124,2036.29135466645,0
"1875",4.02250732071958,"+",0.0870888131847442,0.0151103560340443,NA,0.0805525187223461,NA,-0.000719528191115165,NA,NA,NA,NA,0.146459280595205,0.0412464523194522,NA,-0.000680497766425116,NA,NA,NA,NA,31246.7864433162,31326.0133631008,0.0210246163469627,0.766096043543229,13,-15610.3932216581,31246.898031299,2036.29834275307,0
"7462",4.01940443210198,"+",0.0879771036222294,NA,NA,0.0848869967649792,NA,NA,NA,NA,NA,NA,0.15237464839757,NA,NA,NA,NA,0.030954328737314,NA,NA,31246.8345653834,31307.7783498331,0.0203754183635034,0.765287204704758,10,-15613.4172826917,31246.9019467004,2036.30225815445,0
"3613",4.01580812431972,"+",0.0868182246321457,NA,NA,0.0833100597325993,NA,NA,0.0531197277361916,NA,NA,NA,0.150412682898926,NA,NA,-0.0134523803355367,NA,NA,NA,"+",31246.8301837485,31332.1514819782,0.0210073947684456,0.766224274886132,14,-15609.4150918743,31246.9589785968,2036.35929005081,0
"3608",4.02104820578658,"+",0.0891849849320399,NA,NA,0.0824942633786959,NA,-0.00187336301762945,NA,NA,NA,NA,0.151084137257543,NA,NA,-0.000869975648104965,0.042165039230517,NA,NA,NA,31246.8736340678,31320.0061754075,0.0202904021564328,0.765585349332359,12,-15611.4368170339,31246.9692515977,2036.36956305171,0
"3801",4.0210973771657,"+",0.0891535346122229,NA,NA,0.0824050822361463,NA,-0.0020514992676205,NA,NA,NA,7.76589822393002e-05,0.150880737738611,NA,NA,NA,0.0420198692819276,NA,NA,NA,31246.8776885975,31320.0102299372,0.0202836075335346,0.765581129502673,12,-15611.4388442988,31246.9733061274,2036.37361758148,0
