"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(IndegreeMPABR)","cond(InflowNeiBR)","cond(Outdegree)","cond(Richness)","cond(SelfR)","cond(temp)","cond(grav_neiBR.1)","cond(IndegreeBR)","cond(InflowBR)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(InflowMPABR)","cond(CorridorIndegreeBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"2704",5.79775377793434,"+",0.236569383975083,-0.0432825569780498,NA,NA,-0.171579724023051,NA,-0.188915844162381,NA,0.552477815520427,-0.0304859399474654,NA,NA,NA,NA,NA,NA,0.0604754511485137,NA,45353.7490292231,45433.07083994,0.0872920052289053,0.277322723185522,"Gamma(log)",13,-22663.8745146116,45353.8598021994,279.670714193147,1.37943414498174e-62
"2968",5.79775403749523,"+",0.236569459720573,-0.0432824495237407,NA,NA,NA,NA,-0.188915810721595,NA,0.552477764049885,-0.0304861142306825,NA,-0.171579627795547,NA,NA,NA,NA,0.0604754931684054,NA,45353.7490311852,45433.0708419021,0.0872920048907276,0.277322660216073,"Gamma(log)",13,-22663.8745155926,45353.8598041614,279.670716155189,1.37943279172853e-62
"4829",5.79617390373186,"+",0.242478442692742,-0.0430452345719102,NA,NA,-0.175311543951656,NA,-0.160031410938997,NA,0.549713290793183,-0.0225641570190612,NA,NA,NA,NA,NA,NA,NA,NA,45353.9127074194,45427.1328403888,0.084659979754532,0.275864201919711,"Gamma(log)",12,-22664.9563537097,45354.0076267987,279.81853879249,1.28115379664533e-62
"5148",5.79617389674255,"+",0.242478478992626,-0.0430452075807976,NA,NA,NA,NA,-0.160031420924917,NA,0.549713254585647,-0.0225641785957612,NA,-0.175311476734442,NA,NA,NA,NA,NA,NA,45353.9127074368,45427.1328404063,0.0846599803942968,0.275864166481538,"Gamma(log)",12,-22664.9563537184,45354.0076268162,279.818538809923,1.28115378547802e-62
"7319",5.80912404322399,"+",0.233116595504276,NA,NA,"+",NA,NA,NA,NA,0.53444889417902,NA,NA,-0.169242715257969,NA,-0.166528063716236,NA,NA,NA,NA,45353.9240844854,45433.2458952024,0.0848446978191394,0.277694270042768,"Gamma(log)",13,-22663.9620422427,45354.0348574617,279.84576945546,1.26382867430181e-62
"7075",5.80912404403785,"+",0.233116591291514,NA,NA,"+",-0.169242715014797,NA,NA,NA,0.534448896319936,NA,NA,NA,NA,-0.166528063231661,NA,NA,NA,NA,45353.9240845065,45433.2458952234,0.0848446980688298,0.27769426977795,"Gamma(log)",13,-22663.9620422532,45354.0348574828,279.845769476509,1.26382866100043e-62
"5278",5.79838078162929,"+",0.236174856296909,NA,NA,NA,NA,NA,-0.188300132870272,NA,0.548496129106021,-0.0290797514140345,NA,-0.176779967452835,NA,NA,NA,NA,0.0599833156573438,NA,45354.1288036475,45427.3489366169,0.0866742624845339,0.278799244389881,"Gamma(log)",12,-22665.0644018237,45354.2237230268,280.03463502058,1.1499436733675e-62
"4893",5.79838078171885,"+",0.236174856342363,NA,NA,NA,-0.176779967394689,NA,-0.18830013282974,NA,0.548496129069832,-0.0290797514475311,NA,NA,NA,NA,NA,NA,0.0599833155949279,NA,45354.1288036476,45427.3489366171,0.0866742624748627,0.278799244374732,"Gamma(log)",12,-22665.0644018238,45354.223723027,280.034635020726,1.14994367328383e-62
"9069",5.78716960954625,"+",NA,-0.0228225094319052,NA,NA,NA,NA,NA,NA,0.545984809555522,NA,NA,NA,NA,NA,NA,NA,0.17643853707971,-0.338959520049774,45354.2201828354,45415.23696031,0.0826950127076239,0.263406199812941,"Gamma(log)",10,-22667.1100914177,45354.2870724675,280.097984461274,1.11409034866605e-62
"7372",5.7967884472011,"+",0.242071706238437,NA,NA,NA,NA,NA,-0.159704745561997,NA,0.545733672115636,-0.0212465704683579,NA,-0.180463030009133,NA,NA,NA,NA,NA,NA,45354.2615434652,45421.3799986872,0.0840871733608863,0.277366192899702,"Gamma(log)",11,-22666.1307717326,45354.341835436,280.152747429733,1.08399875762981e-62
"7092",5.79678844280499,"+",0.242071699510316,NA,NA,NA,-0.180463032512617,NA,-0.159704744065807,NA,0.545733676395928,-0.0212465668439164,NA,NA,NA,NA,NA,NA,NA,NA,45354.2615434908,45421.3799987128,0.0840871737475634,0.277366196091389,"Gamma(log)",11,-22666.1307717454,45354.3418354616,280.152747455315,1.08399874376424e-62
"1047",5.88525282572417,"+",-0.0455308484508442,-0.0307993756680789,"+","+",NA,NA,NA,NA,NA,NA,0.408740458890924,-0.0881515251318052,NA,NA,NA,NA,0.139399527294054,-0.266163769887886,45354.1970656888,45457.9255873956,0.0779578208794872,0.173600619215775,"Gamma(log)",17,-22660.0985328444,45354.3835373524,280.1944493462,1.06163035651391e-62
"920",5.88524602389958,"+",-0.0455268622584245,-0.0307993367707241,"+","+",-0.0881523060789209,NA,NA,NA,NA,NA,0.40874143268466,NA,NA,NA,NA,NA,0.13939855448675,-0.266164493742215,45354.1970657069,45457.9255874136,0.0779574675856201,0.17360163634581,"Gamma(log)",17,-22660.0985328534,45354.3835373705,280.194449364244,1.06163034693568e-62
"3851",5.82272547925047,"+",NA,-0.0508081447675624,NA,NA,NA,NA,NA,NA,0.510868019688592,NA,0.196015354923661,-0.12420473927429,NA,NA,-0.119904451644252,-0.142023760793456,NA,NA,45354.3506723704,45427.5708053399,0.0874140006863647,0.245578117689218,"Gamma(log)",12,-22665.1753361852,45354.4455917498,280.25650374352,1.02919670512427e-62
"3499",5.82272548311621,"+",NA,-0.0508081326813426,NA,NA,-0.124204772958765,NA,NA,NA,0.510868022592406,NA,0.196015353190986,NA,NA,NA,-0.119904433090036,-0.142023758798459,NA,NA,45354.3506724448,45427.5708054142,0.0874140020900928,0.245578123368802,"Gamma(log)",12,-22665.1753362224,45354.4455918242,280.256503817902,1.02919666684736e-62
"6164",5.82302502170942,"+",0.241874099113726,NA,NA,"+",NA,NA,NA,NA,0.467073816031987,NA,0.235884001404288,NA,-0.176486438469276,NA,NA,NA,NA,NA,45354.4017105505,45433.7235212674,0.0850312041511258,0.205841425096742,"Gamma(log)",13,-22664.2008552753,45354.5124835268,280.323395520551,9.95343586375551e-63
"4271",5.88811702420519,"+",NA,NA,"+",NA,-0.102306178115239,NA,NA,NA,NA,-0.0586552655093868,0.417421232813742,NA,NA,NA,NA,-0.0156486108128535,NA,-0.198261836094465,45354.4733080251,45433.795118742,0.0759035345387345,0.173108312576702,"Gamma(log)",13,-22664.2366540125,45354.5840810014,280.394992995105,9.60341790832654e-63
"4759",5.8881170231193,"+",NA,NA,"+",NA,NA,NA,NA,NA,NA,-0.058655265451715,0.417421231629743,-0.10230617735161,NA,NA,NA,-0.0156486113657728,NA,-0.198261835329872,45354.4733080278,45433.7951187447,0.075903534189664,0.173108312198647,"Gamma(log)",13,-22664.2366540139,45354.584081004,280.394992997768,9.60341789553958e-63
"2267",5.89058543051268,"+",NA,-0.0406205800333467,"+",NA,-0.0983935390380798,NA,NA,NA,NA,-0.0589665495652925,0.421510968346956,NA,NA,NA,NA,-0.0209267412593918,NA,-0.190145909731824,45354.5438679244,45439.9673563888,0.0768291327636855,0.172506801578291,"Gamma(log)",14,-22663.2719339622,45354.6717218057,280.482633799467,9.19167942998609e-63
"2589",5.8905851271737,"+",NA,-0.0406205552856908,"+",NA,NA,NA,NA,NA,NA,-0.0589662256529826,0.421510697189172,-0.0983936932431821,NA,NA,NA,-0.0209272486038888,NA,-0.190145659245355,45354.5438691863,45439.9673576507,0.0768290997678566,0.172506781255627,"Gamma(log)",14,-22663.2719345932,45354.6717230676,280.482635061351,9.19167363057187e-63
"4524",5.88854752149455,"+",-0.000144543327981926,NA,"+",NA,NA,NA,NA,NA,NA,-0.0627234388069011,0.41716971278526,-0.103381655593487,NA,NA,NA,NA,NA,-0.20548204199926,45354.6112424048,45433.9330531217,0.0757777425794474,0.172955106006478,"Gamma(log)",13,-22664.3056212024,45354.7220153811,280.532927374814,8.96342024008015e-63
"4131",5.88854752630995,"+",-0.000144544994699147,NA,"+",NA,-0.103381652410766,NA,NA,NA,NA,-0.0627234376411728,0.417169702134264,NA,NA,NA,NA,NA,NA,-0.205482032910736,45354.6112426936,45433.9330534105,0.0757777406557707,0.172955105645245,"Gamma(log)",13,-22664.3056213468,45354.7220156698,280.532927663589,8.96341894587224e-63
"2420",5.89291469832842,"+",-0.00446276939825427,-0.0395568924844095,"+",NA,NA,NA,NA,NA,NA,-0.0638844308577931,0.420838618279044,-0.0993169380037976,NA,NA,NA,NA,NA,-0.199523984752646,45354.7800504301,45440.2035388944,0.0765389500324927,0.171665162019248,"Gamma(log)",14,-22663.390025215,45354.9079043114,280.718816305103,8.16786385172605e-63
"2149",5.89291469840216,"+",-0.00446276962277722,-0.0395568926300819,"+",NA,-0.0993169380262541,NA,NA,NA,NA,-0.0638844306599501,0.420838618195299,NA,NA,NA,NA,NA,NA,-0.199523984772752,45354.7800504324,45440.2035388967,0.076538950034339,0.171665162058465,"Gamma(log)",14,-22663.3900252162,45354.9079043136,280.718816307388,8.1678638423957e-63
"2890",5.80779898021019,"+",0.231866265974603,-0.0474938768338884,NA,"+",NA,NA,NA,NA,0.540652952221127,0.0145286189064719,NA,-0.163534948457789,NA,-0.174956430136201,NA,NA,NA,NA,45354.7706393586,45446.2958055704,0.0852795091362349,0.275549240647514,"Gamma(log)",15,-22662.3853196793,45354.9168025742,280.727714567969,8.131604672662e-63
"2665",5.80779648680666,"+",0.231866182434386,-0.0474946899893806,NA,"+",-0.163534840621049,NA,NA,NA,0.540653528491742,0.0145280344496649,NA,NA,NA,-0.17495582805387,NA,NA,NA,NA,45354.7706402765,45446.2958064883,0.0852796096390224,0.27554954900112,"Gamma(log)",15,-22662.3853201382,45354.9168034921,280.727715485831,8.13160094081718e-63
"8967",5.78044788177183,"+",0.219312998607479,NA,NA,NA,NA,NA,NA,NA,0.540201280869127,NA,NA,NA,NA,-0.135816858992291,-0.177596241769538,NA,NA,NA,45354.8632693824,45415.8800468569,0.0773514014101286,0.254168560161809,"Gamma(log)",10,-22667.4316346912,45354.9301590145,280.741071008226,8.07748095287194e-63
"5087",5.78009979197203,"+",0.221442956247919,-0.0547758594759844,NA,NA,NA,NA,NA,NA,0.545303053533777,-0.00679220823551312,NA,NA,NA,-0.135971885012422,-0.174657622550453,NA,NA,NA,45354.9181297431,45428.1382627126,0.0787280813912776,0.254063382488098,"Gamma(log)",12,-22665.4590648716,45355.0130491225,280.82396111625,7.74955177845214e-63
"6585",5.88531294001432,"+",NA,NA,"+",NA,-0.110870070399854,NA,0.0624522177216028,NA,NA,NA,0.402261267109241,NA,NA,NA,NA,NA,NA,-0.227293866150568,45354.9879931147,45428.2081260841,0.0752827854518248,0.175197202719949,"Gamma(log)",12,-22665.4939965573,45355.082912494,280.893824487786,7.48352038432596e-63
"7039",5.88531242098511,"+",NA,NA,"+",NA,NA,NA,0.0624522595237652,NA,NA,NA,0.402261218835235,-0.110870147922706,NA,NA,NA,NA,NA,-0.227293958771727,45354.9879932604,45428.2081262299,0.0752827964353911,0.175197633535181,"Gamma(log)",12,-22665.4939966302,45355.0829126398,280.893824633546,7.48351983892979e-63
"8873",5.79841299445371,"+",0.234644236054935,NA,NA,NA,-0.180551668675582,NA,NA,NA,0.536379483565916,NA,NA,NA,-0.13693611037799,NA,NA,NA,NA,NA,45355.2576244537,45416.2744019283,0.0811917948401113,0.27410514253044,"Gamma(log)",10,-22667.6288122269,45355.3245140859,281.135426079607,6.63197418262096e-63
"8947",5.79841295741817,"+",0.234644246509349,NA,NA,NA,NA,NA,NA,NA,0.536379443322266,NA,NA,-0.180551659952294,-0.136936110740952,NA,NA,NA,NA,NA,45355.2576259122,45416.2744033867,0.0811917864569558,0.274105133182339,"Gamma(log)",10,-22667.6288129561,45355.3245155443,281.135427538051,6.63196934644166e-63
"7349",5.7823944279657,"+",0.217700612867701,NA,NA,NA,NA,NA,NA,NA,0.540830035559246,-0.00452305672353435,NA,NA,NA,NA,-0.17418952759842,-0.142635456932767,NA,NA,45355.3247825716,45422.4432377936,0.0786406209015308,0.252177702838424,"Gamma(log)",11,-22666.6623912858,45355.4050745424,281.215986536139,6.37014541044981e-63
"7053",5.79807146323219,"+",0.234505174942826,-0.0388683842884813,NA,NA,-0.175804610848542,NA,NA,NA,0.540019036596914,NA,NA,NA,-0.135925194995573,NA,NA,NA,NA,NA,45355.3549825535,45422.4734377755,0.0816388627668485,0.272489725947407,"Gamma(log)",11,-22666.6774912767,45355.4352745243,281.246186518008,6.27467885846909e-63
"7236",5.79807145694047,"+",0.234505459761955,-0.0388682942650714,NA,NA,NA,NA,NA,NA,0.540019217493088,NA,NA,-0.175804827131417,-0.135925340738171,NA,NA,NA,NA,NA,45355.3549832524,45422.4734384744,0.0816389447706699,0.27248975147802,"Gamma(log)",11,-22666.6774916262,45355.4352752232,281.246187216915,6.27467666576205e-63
"8601",5.87584276842268,"+",NA,NA,"+",NA,-0.106029957748458,NA,NA,NA,NA,NA,0.403626094589128,NA,NA,NA,NA,NA,NA,-0.203846736759973,45355.4375463113,45422.5560015333,0.0736189876185837,0.176376316198729,"Gamma(log)",11,-22666.7187731557,45355.5178382821,281.328750275869,6.02092213911506e-63
"8850",5.87584272918397,"+",NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,0.40362598430977,-0.106029960106361,NA,NA,NA,NA,NA,-0.203846777929397,45355.437547037,45422.556002259,0.0736189817826105,0.17637633434401,"Gamma(log)",11,-22666.7187735185,45355.5178390078,281.328751001551,6.02091995447749e-63
"4704",5.88690019100668,"+",NA,-0.0345914418894104,"+",NA,NA,NA,0.0602539621901624,NA,NA,NA,0.405459215929198,-0.107570352323282,NA,NA,NA,NA,NA,-0.221567577205726,45355.5894708908,45434.9112816077,0.0758844466453006,0.174682709495883,"Gamma(log)",13,-22664.7947354454,45355.700243867,281.511155860775,5.49609386957792e-63
"4233",5.88690017786456,"+",NA,-0.0345914452047172,"+",NA,-0.107570354328415,NA,0.0602539700205942,NA,NA,NA,0.405459215305613,NA,NA,NA,NA,NA,NA,-0.221567576590476,45355.5894710559,45434.9112817728,0.0758844459283346,0.174682709648738,"Gamma(log)",13,-22664.7947355279,45355.7002440321,281.511156025874,5.49609341587881e-63
"6350",5.822873819166,"+",NA,NA,NA,NA,NA,NA,NA,NA,0.507599717665319,NA,0.191437188548863,-0.130010356565651,NA,NA,-0.124221420016203,-0.138034259974467,NA,NA,45355.6227610498,45422.7412162718,0.0862056818026136,0.247292926199885,"Gamma(log)",11,-22666.8113805249,45355.7030530206,281.513965014376,5.48837960254511e-63
"6132",5.82287416033454,"+",NA,NA,NA,NA,-0.130010070256452,NA,NA,NA,0.507600187716494,NA,0.191436988887237,NA,NA,NA,-0.124221353421051,-0.138034377953767,NA,NA,45355.6227625204,45422.7412177424,0.0862057665664225,0.247292876792324,"Gamma(log)",11,-22666.8113812602,45355.7030544912,281.513966484956,5.48837556699548e-63
"4853",5.80807230315844,"+",0.231288469475337,NA,NA,"+",-0.169168418600753,NA,NA,NA,0.536031399240384,0.0156139098426576,NA,NA,NA,-0.172554221882684,NA,NA,NA,NA,45355.6572833477,45441.0807718121,0.0846083254074161,0.277064484771871,"Gamma(log)",14,-22663.8286416738,45355.785137229,281.596049222724,5.26768482254513e-63
"5199",5.80807625074126,"+",0.231286530785733,NA,NA,"+",NA,NA,NA,NA,0.536031533588119,0.0156141433955262,NA,-0.16916902708295,NA,-0.172553174014692,NA,NA,NA,NA,45355.6572856959,45441.0807741603,0.0846080584955393,0.277065462471374,"Gamma(log)",14,-22663.828642848,45355.7851395772,281.596051570938,5.26767863772457e-63
"2870",5.80828788555162,"+",0.242602124075688,-0.0406549479616645,NA,"+",NA,NA,-0.118793027434047,NA,0.553469991876775,NA,NA,-0.17013156958643,-0.0824868423680103,NA,NA,NA,NA,NA,45355.6945392277,45447.2197054395,0.0822571810552308,0.273906450582615,"Gamma(log)",15,-22662.8472696138,45355.8407024433,281.651614437033,5.12334909980403e-63
"2651",5.80829031145643,"+",0.242601971688253,-0.0406561205759497,NA,"+",-0.170131859742641,NA,-0.118793119789815,NA,0.553470143429975,NA,NA,NA,-0.0824860133976197,NA,NA,NA,NA,NA,45355.6945396022,45447.219705814,0.0822571929910758,0.273906597963128,"Gamma(log)",15,-22662.8472698011,45355.8407028177,281.651614811497,5.12334814054811e-63
"5079",5.80827694098499,"+",0.242559730395885,NA,NA,"+",NA,NA,-0.117335177448574,NA,0.549550528420432,NA,NA,-0.17506376357336,-0.0842828196821064,NA,NA,NA,NA,NA,45355.7759803341,45441.1994687984,0.0817419223860874,0.275514361861547,"Gamma(log)",14,-22663.887990167,45355.9038342153,281.71474620908,4.9641518654637e-63
"4805",5.80827556816877,"+",0.242560285364276,NA,NA,"+",-0.175062675170827,NA,-0.117334203262208,NA,0.549550335808073,NA,NA,NA,-0.0842834059665745,NA,NA,NA,NA,NA,45355.7759817428,45441.1994702071,0.0817418351538229,0.275514738274335,"Gamma(log)",14,-22663.8879908714,45355.903835624,281.714747617785,4.96414836895109e-63
"7055",5.79783887710261,"+",0.239947762922242,NA,NA,NA,-0.179453609880224,NA,NA,NA,0.534118496545997,-0.0343515759285178,NA,NA,-0.137666023963065,NA,NA,NA,NA,NA,45355.8263585164,45422.9448137384,0.0819812991971384,0.276227437920724,"Gamma(log)",11,-22666.9131792582,45355.9066504872,281.71756248099,4.95716658400313e-63
"7244",5.79783887713686,"+",0.239947762911142,NA,NA,NA,NA,NA,NA,NA,0.534118496575207,-0.0343515759531249,NA,-0.179453609885934,-0.137666024003525,NA,NA,NA,NA,NA,45355.8263585177,45422.9448137397,0.0819812992076688,0.276227437893157,"Gamma(log)",11,-22666.9131792588,45355.9066504885,281.717562482212,4.95716658097341e-63
"4794",5.79746784278479,"+",0.240045132551198,-0.0399048031750532,NA,NA,-0.174646772949318,NA,NA,NA,0.537770774834868,-0.035545938120347,NA,NA,-0.136652019502897,NA,NA,NA,NA,NA,45355.8202438645,45429.0403768339,0.082470960684249,0.274673899612273,"Gamma(log)",12,-22665.9101219322,45355.9151632438,281.726075237573,4.93611184801391e-63
"5056",5.79746781945074,"+",0.240045121278282,-0.039904806599061,NA,NA,NA,NA,NA,NA,0.537770779423738,-0.0355459735971424,NA,-0.174646759459401,-0.136651963868066,NA,NA,NA,NA,NA,45355.8202447394,45429.0403777088,0.0824709603674046,0.274673918607746,"Gamma(log)",12,-22665.9101223697,45355.9151641187,281.7260761125,4.93610968864654e-63
"6902",5.87787621821403,"+",NA,-0.0365328329044633,"+",NA,NA,NA,NA,NA,NA,NA,0.406946321889881,-0.102755121290462,NA,NA,NA,NA,NA,-0.198677709640875,45355.8684400126,45429.088572982,0.0743326410172537,0.175784632810011,"Gamma(log)",12,-22665.9342200063,45355.9633593919,281.774271385686,4.81858285784123e-63
"6514",5.87787621815808,"+",NA,-0.0365328328938444,"+",NA,-0.102755121318852,NA,NA,NA,NA,NA,0.406946321829152,NA,NA,NA,NA,NA,NA,-0.198677709678291,45355.8684400141,45429.0885729835,0.0743326409913205,0.175784632791012,"Gamma(log)",12,-22665.934220007,45355.9633593934,281.774271387192,4.81858285421254e-63
"6994",5.87715252666836,"+",NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,0.40677486302118,-0.102731400117337,NA,NA,NA,-0.0445931804107858,NA,-0.183318561849737,45356.1495841419,45429.3697171114,0.0743555554598525,0.176083658756386,"Gamma(log)",12,-22666.074792071,45356.2445035213,282.055415515053,4.18667895405223e-63
"6559",5.87715252669053,"+",NA,NA,"+",NA,-0.102731400172539,NA,NA,NA,NA,NA,0.406774863059705,NA,NA,NA,NA,-0.0445931803899544,NA,-0.183318561838109,45356.14958418,45429.3697171494,0.0743555554662017,0.176083658819503,"Gamma(log)",12,-22666.07479209,45356.2445035593,282.055415553099,4.18667887440907e-63
"4207",5.87950603364151,"+",NA,-0.0400539552043537,"+",NA,-0.098861660513135,NA,NA,NA,NA,NA,0.410759594150161,NA,NA,NA,NA,-0.0499110785522679,NA,-0.17525477273015,45356.2676544708,45435.5894651877,0.0752662130947833,0.175475969974247,"Gamma(log)",13,-22665.1338272354,45356.3784274471,282.189339440803,3.91551099931532e-63
"4659",5.87950603246101,"+",NA,-0.0400539549341072,"+",NA,NA,NA,NA,NA,NA,NA,0.410759595018146,-0.0988616592813494,NA,NA,NA,-0.0499110787659733,NA,-0.175254774146693,45356.2676544921,45435.589465209,0.0752662133740298,0.17547596960713,"Gamma(log)",13,-22665.1338272461,45356.3784274684,282.189339462151,3.91551095752182e-63
"1957",5.82263219180616,"+",NA,-0.0507161867925041,NA,NA,NA,NA,NA,NA,0.511456118832405,0.00706489746085029,0.195229721063358,-0.124222350054152,NA,NA,-0.118047463797247,-0.145262480935818,NA,NA,45356.295097752,45435.6169084689,0.0873478240390906,0.245252898683454,"Gamma(log)",13,-22665.147548876,45356.4058707283,282.216782722018,3.86215069726781e-63
"1530",5.82263220145823,"+",NA,-0.0507161784943732,NA,NA,-0.124222357692219,NA,NA,NA,0.51145612741401,0.00706489762936961,0.195229717034709,NA,NA,NA,-0.11804745020923,-0.145262474459213,NA,NA,45356.2950977598,45435.6169084767,0.0873478264516625,0.245252887937476,"Gamma(log)",13,-22665.1475488799,45356.405870736,282.216782729767,3.86215068230411e-63
"4553",5.90259957139075,"+",-0.0367669135404292,NA,"+",NA,NA,NA,0.0699223447506555,NA,NA,NA,0.400758811852926,-0.106093821710773,NA,NA,NA,NA,NA,-0.226774544946461,45356.3920571613,45435.7138678782,0.0750092682501596,0.169365565943458,"Gamma(log)",13,-22665.1960285806,45356.5028301375,282.3137421313,3.67938088085519e-63
"4147",5.90259957139481,"+",-0.0367669133999976,NA,"+",NA,-0.106093822053516,NA,0.0699223434588328,NA,NA,NA,0.400758812208411,NA,NA,NA,NA,NA,NA,-0.226774543687081,45356.3920571908,45435.7138679077,0.0750092682231235,0.169365565908317,"Gamma(log)",13,-22665.1960285954,45356.502830167,282.313742160797,3.67938082659033e-63
"3813",5.82147793605507,"+",NA,-0.0509674005350049,NA,NA,NA,NA,NA,NA,0.510229414717124,NA,0.195609682058157,-0.124928024294673,NA,-0.13031096206649,-0.125409622543872,NA,NA,NA,45356.4655848951,45429.6857178646,0.085653072200771,0.246357697904546,"Gamma(log)",12,-22666.2327924476,45356.5605042745,282.37141626823,3.57479356586326e-63
"3487",5.82147795994575,"+",NA,-0.0509674000275295,NA,NA,-0.124928033737003,NA,NA,NA,0.510229442971737,NA,0.195609688409749,NA,NA,-0.130310962255674,-0.125409623173962,NA,NA,NA,45356.465585061,45429.6857180305,0.0856530801054389,0.246357707515151,"Gamma(log)",12,-22666.2327925305,45356.5605044404,282.371416434165,3.57479326927072e-63
