"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(IndegreeMPABR)","cond(InflowNeiBR)","cond(Outdegree)","cond(Richness)","cond(SelfR)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(InflowBR)","cond(IndegreeBR)","cond(CorridorIndegreeBR)","cond(InflowMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"6992",5.79992643387258,"+",NA,NA,"+","+",NA,NA,NA,NA,NA,NA,NA,0.00748472964642478,NA,-0.149188637349099,NA,NA,NA,NA,45883.8725849606,45963.1943956775,0.0446123077865196,0.42412742195144,"Gamma(log)",13,-22928.9362924803,45883.9833579368,259.618073342397,3.84360056671904e-58
"3862",5.7829122621666,"+",0.0535112657335856,NA,"+","+",-0.104018173934836,NA,NA,NA,NA,NA,-0.0405473428811631,NA,NA,NA,-0.100296327817978,NA,NA,NA,45883.8712964202,45975.396462632,0.0474517336126153,0.436153304281145,"Gamma(log)",15,-22926.9356482101,45884.0174596358,259.652175041352,3.77861947771755e-58
"6980",5.79895677505298,"+",NA,NA,"+","+",NA,NA,NA,NA,NA,NA,0.0112489622717856,NA,NA,NA,NA,NA,NA,-0.150704189733328,45883.91444228,45963.2362529969,0.044447243830809,0.424043575416364,"Gamma(log)",13,-22928.95722114,45884.0252152562,259.659930661786,3.76399508214174e-58
"6918",5.79895454654398,"+",NA,NA,"+","+",NA,NA,NA,NA,NA,NA,-0.00106454525192857,NA,NA,-0.146253168686117,NA,NA,NA,NA,45883.9144432478,45963.2362539647,0.0444471616895576,0.424043171249299,"Gamma(log)",13,-22928.9572216239,45884.0252162241,259.659931629671,3.76399326058638e-58
"6813",5.79876206625561,"+",NA,0.000722207789502172,"+","+",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.146639192352861,NA,NA,NA,NA,45883.9151606081,45963.236971325,0.0444466046335208,0.424057793082278,"Gamma(log)",13,-22928.9575803041,45884.0259335844,259.660648989942,3.76264343306503e-58
"3705",5.78480756365361,"+",0.0282132924783312,0.00119115453604539,"+",NA,NA,NA,NA,NA,NA,NA,-0.00197275991589089,0.00462357013362489,NA,-0.147982887834814,NA,NA,NA,NA,45883.9238169446,45963.2456276615,0.045360918736561,0.425457120045144,"Gamma(log)",13,-22928.9619084723,45884.0345899209,259.669305326446,3.74639327129962e-58
"3760",5.7848036815371,"+",0.0282138115122027,0.00119102820608056,"+",NA,NA,NA,NA,NA,NA,NA,0.0104856419408155,0.00462355014754953,NA,NA,NA,NA,NA,-0.152485725050386,45883.9238176532,45963.2456283701,0.0453611002169237,0.425455918905551,"Gamma(log)",13,-22928.9619088266,45884.0345906295,259.669306035023,3.74639194399691e-58
"3317",5.80760696990629,"+",0.0303602353447739,NA,"+",NA,-0.112603035587691,-0.0656935688111556,NA,NA,NA,NA,-0.0408686298224184,-0.0268290729424759,NA,NA,NA,NA,NA,NA,45883.9314575883,45963.2532683053,0.047737580190897,0.420828561861854,"Gamma(log)",13,-22928.9657287942,45884.0422305646,259.676945970183,3.73210814741786e-58
"4955",5.80619351009697,"+",0.0221311957088921,NA,"+",NA,-0.115438926900433,-0.0653461630093555,NA,-0.0280657171433893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45883.991716519,45957.2118494884,0.0474002075824774,0.42076253113793,"Gamma(log)",12,-22929.9958582595,45884.0866358983,259.721351303895,3.65015851024867e-58
"3478",5.82030749536856,"+",NA,0.0154124300863556,"+",NA,-0.111908743174574,-0.0669293717163604,NA,NA,NA,NA,-0.0379239066958073,-0.0241033219590753,NA,NA,NA,NA,NA,NA,45884.008597895,45963.3304086119,0.046927623457525,0.419928740111888,"Gamma(log)",13,-22929.0042989475,45884.1193708713,259.754086276851,3.59090086245865e-58
"5099",5.81650181119413,"+",NA,0.0164465690789184,"+",NA,-0.114864950365469,-0.0662260856511656,NA,NA,NA,NA,NA,-0.0237459405212678,NA,NA,NA,NA,NA,NA,45884.0312453603,45957.2513783297,0.0468955373883124,0.419396798167355,"Gamma(log)",12,-22930.0156226801,45884.1261647397,259.760880145222,3.57872350311522e-58
"172",5.7978421362963,"+",0.0430705874165511,0.0188619522244378,"+","+",-0.107508981047428,-0.0646381724999621,NA,0.0247705428851288,NA,NA,-0.0424736032616152,NA,NA,NA,-0.111807453684827,NA,NA,NA,45883.9289714792,45993.7591709334,0.0494287396348364,0.427803594969643,"Gamma(log)",18,-22923.9644857396,45884.1374445057,259.772159911285,3.55859673082753e-58
"3320",5.80776962882404,"+",0.0307632961699952,NA,"+",NA,-0.114247329797636,-0.0656141110654359,NA,-0.0235622613325244,NA,NA,-0.0378835909377557,NA,NA,NA,NA,NA,NA,NA,45884.0403150802,45963.3621257971,0.0477941243901376,0.421682459624378,"Gamma(log)",13,-22929.0201575401,45884.1510880564,259.785803461993,3.53440339791771e-58
"7048",5.80197023198529,"+",NA,NA,"+","+",NA,NA,NA,NA,NA,NA,NA,0.00485234437422139,NA,NA,NA,NA,NA,-0.146957859180171,45884.0463961774,45963.3682068943,0.0444512943475321,0.424070971966374,"Gamma(log)",13,-22929.0231980887,45884.1571691537,259.791884559258,3.52367319362094e-58
"6883",5.8011859926233,"+",NA,0.000586246248462961,"+","+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.145366838844797,45884.0643306553,45963.3861413722,0.0443437736561095,0.4240301917182,"Gamma(log)",13,-22929.0321653276,45884.1751036315,259.809819037095,3.49221682340366e-58
"3314",5.81329087821584,"+",0.0292904632831066,NA,"+",NA,-0.116904104743528,-0.0657183047729499,NA,NA,NA,NA,-0.0359084329280279,NA,NA,NA,NA,NA,-0.0255577702573385,NA,45884.0647323774,45963.3865430943,0.0479550799942014,0.421280566824901,"Gamma(log)",13,-22929.0323661887,45884.1755053536,259.810220759195,3.49151544350813e-58
"7693",5.81282560955573,"+",NA,NA,"+",NA,-0.116723092577508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45884.1438378652,45939.0589375923,0.0455966237586439,0.427665840933812,"Gamma(log)",9,-22933.0719189326,45884.1985491114,259.83326451695,3.451517493723e-58
"5559",5.78086395906931,"+",0.0427508023095611,NA,"+","+",-0.106039546521162,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0998244425612758,NA,NA,NA,45884.1049561549,45969.5284446192,0.047158613875216,0.434967172518205,"Gamma(log)",14,-22928.0524780774,45884.2328100361,259.86752544171,3.39289495233455e-58
"5553",5.79530146768626,"+",0.0198071585860953,NA,"+","+",NA,NA,NA,0.0443423726215566,NA,NA,NA,NA,NA,-0.17249071363469,NA,NA,NA,NA,45884.1055639461,45969.5290524104,0.0463869290460644,0.424856492910107,"Gamma(log)",14,-22928.052781973,45884.2334178273,259.868133232914,3.39186402313594e-58
"3624",5.82055165712659,"+",NA,NA,"+",NA,-0.110592573489023,-0.0670617060161456,NA,NA,NA,NA,-0.0353824869128004,-0.0184956002560327,NA,NA,NA,NA,-0.0157009398470916,NA,45884.1250464597,45963.4468571766,0.0468330122509031,0.419354056034125,"Gamma(log)",13,-22929.0625232299,45884.235819436,259.870534841546,3.38779350261648e-58
"3475",5.82503737562757,"+",NA,0.0150279412844941,"+",NA,-0.115797901841237,-0.0669062320659912,NA,NA,NA,NA,-0.0335999563117692,NA,NA,NA,NA,NA,-0.022729811104044,NA,45884.1305848641,45963.452395581,0.0471843865636792,0.420405555008256,"Gamma(log)",13,-22929.065292432,45884.2413578403,259.876073245905,3.37842499509798e-58
"3481",5.8208262979032,"+",NA,0.014997039802461,"+",NA,-0.113410898569979,-0.0668554558042186,NA,-0.0201704453310161,NA,NA,-0.0353375686800875,NA,NA,NA,NA,NA,NA,NA,45884.1408579567,45963.4626686736,0.0470213795182401,0.420678918957726,"Gamma(log)",13,-22929.0704289783,45884.2516309329,259.886346338491,3.36111605086591e-58
"7442",5.81657570288166,"+",NA,NA,"+",NA,-0.114053518740424,NA,NA,NA,NA,NA,-0.0372041801329201,NA,NA,NA,NA,NA,NA,NA,45884.1981493522,45945.2149268268,0.0456152141233669,0.428382120847017,"Gamma(log)",10,-22932.0990746761,45884.2650389843,259.899754389902,3.33865840489124e-58
"6459",5.80294054095624,"+",NA,NA,"+",NA,NA,-0.064850269445543,NA,0.0119600371818816,NA,NA,NA,NA,NA,NA,-0.112486775266492,NA,NA,NA,45884.2104541825,45951.3289094045,0.0449185578499418,0.413215209752823,"Gamma(log)",11,-22931.1052270912,45884.2907461533,259.925461558865,3.29601929676715e-58
"5267",5.81540256998585,"+",NA,NA,"+",NA,-0.11326024372368,-0.0662807222420614,-0.00165491092290126,-0.0248354072634724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45884.1962714118,45957.4164043813,0.0468612016968564,0.419509170228075,"Gamma(log)",12,-22930.0981357059,45884.2911907912,259.92590619676,3.29528661067372e-58
"4951",5.80808770854009,"+",0.0192219148432803,NA,"+",NA,-0.114611357141935,-0.0653915983920479,NA,NA,NA,NA,NA,-0.0253309337769807,NA,NA,NA,NA,NA,NA,45884.2250936734,45957.4452266429,0.0474398743278439,0.419663974364947,"Gamma(log)",12,-22930.1125468367,45884.3200130528,259.954728458346,3.24813835018121e-58
"6268",5.79604562793863,"+",0.01263662105724,NA,"+",NA,NA,-0.0644709573765688,NA,NA,NA,NA,NA,NA,NA,NA,-0.107897528071795,NA,NA,NA,45884.2715437599,45951.3899989819,0.0449779482841283,0.413956110512717,"Gamma(log)",11,-22931.1357718799,45884.3518357307,259.98655113623,3.19686511461204e-58
"6336",5.80133136843104,"+",NA,0.00675727871962284,"+",NA,NA,-0.0650290193215422,NA,NA,NA,NA,NA,NA,NA,NA,-0.106830215847631,NA,NA,NA,45884.2786986424,45951.3971538644,0.044558331068496,0.413447940856417,"Gamma(log)",11,-22931.1393493212,45884.3589906132,259.993706018795,3.18544894988076e-58
"5310",5.78706430298527,"+",0.0237427672075289,0.00197795694546314,"+",NA,NA,NA,NA,NA,NA,NA,-0.00569885852214892,NA,-0.137296058209474,NA,NA,NA,NA,NA,45884.2728313705,45957.49296434,0.0444136816220175,0.420833761502899,"Gamma(log)",12,-22930.1364156853,45884.3677507499,260.002466155485,3.17152697762288e-58
"5457",5.7876079145049,"+",0.0231798339420528,NA,"+",NA,NA,NA,NA,NA,NA,NA,-0.00543338616650224,0.00226818685155623,-0.138173055714033,NA,NA,NA,NA,NA,45884.2736189352,45957.4937519047,0.0444613646203404,0.420755932922654,"Gamma(log)",12,-22930.1368094676,45884.3685383146,260.003253720177,3.17027833215333e-58
"3627",5.82146610627945,"+",NA,NA,"+",NA,-0.112089179280238,-0.0669755344597874,NA,-0.013435346797088,NA,NA,-0.033694568452551,NA,NA,NA,NA,NA,-0.0154009146826889,NA,45884.2727569505,45963.5945676674,0.0469667836840971,0.419905474350514,"Gamma(log)",13,-22929.1363784752,45884.3835299268,260.018245332329,3.14660338283551e-58
"7556",5.87931180371295,"+",NA,NA,NA,NA,NA,NA,-0.0141332436431597,NA,NA,0.476434397180754,NA,NA,NA,NA,NA,NA,NA,NA,45884.3462079624,45933.159629942,0.0500865421714364,0.425621089663645,"Gamma(log)",8,-22934.1731039812,45884.3899636598,260.024679065333,3.13649744326218e-58
"7557",5.87931180371295,"+",NA,NA,NA,NA,NA,NA,-0.0141332436431597,NA,NA,0.476434397180754,NA,NA,NA,NA,NA,NA,NA,NA,45884.3462079624,45933.159629942,0.0500865421714364,0.425621089663645,"Gamma(log)",8,-22934.1731039812,45884.3899636598,260.024679065333,3.13649744326218e-58
"5714",5.80341871455878,"+",NA,0.000148728421635909,"+","+",NA,NA,NA,0.0467957061393169,NA,NA,NA,NA,NA,-0.171714150514981,NA,NA,NA,NA,45884.270230063,45969.6937185273,0.0458630988054059,0.423819717599466,"Gamma(log)",14,-22928.1351150315,45884.3980839442,260.032799349814,3.12378863474875e-58
"5319",5.78754751652567,"+",0.0219261607632157,0.00193870112114537,"+",NA,NA,NA,NA,NA,NA,NA,NA,0.00313503303677636,-0.140382720823446,NA,NA,NA,NA,NA,45884.3044562009,45957.5245891703,0.0444442730028018,0.4206645178119,"Gamma(log)",12,-22930.1522281004,45884.3993755802,260.034090985806,3.12177188712886e-58
"3153",5.81616798420668,"+",0.0251844342316215,0.0156123791240149,"+",NA,-0.118960558068417,-0.0655408046845764,NA,NA,NA,NA,-0.0398510934810129,NA,NA,NA,NA,NA,NA,NA,45884.3235310043,45963.6453417212,0.0482908022809106,0.421714192281806,"Gamma(log)",13,-22929.1617655021,45884.4343039805,260.069019386108,3.06772594628291e-58
"4229",5.88910847833082,"+",NA,NA,NA,"+",NA,-0.0757286806537644,-0.0157561824889744,NA,NA,0.475021372421694,-0.0471538732115155,NA,NA,NA,NA,NA,NA,NA,45884.3456761582,45963.6674868751,0.0547940889221852,0.419886477968169,"Gamma(log)",13,-22929.1728380791,45884.4564491344,260.091164540012,3.03394567711698e-58
"5607",5.79662652583549,"+",0.022853060282774,NA,"+","+",NA,NA,NA,0.0416654087691275,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.169826895787776,45884.3498376416,45969.773326106,0.0462827596319823,0.424996612829503,"Gamma(log)",14,-22928.1749188208,45884.4776915229,260.112406928463,3.0018920759016e-58
"3309",5.81368290270665,"+",0.0278739000946792,NA,"+",NA,-0.116284842833974,-0.0656246069541843,-0.0159462504827442,NA,NA,NA,-0.0405867435155601,NA,NA,NA,NA,NA,NA,NA,45884.3950579435,45963.7168686604,0.0480379783145953,0.421098818824088,"Gamma(log)",13,-22929.1975289718,45884.5058309198,260.140546325347,2.9599520929505e-58
"3619",5.82048294203452,"+",NA,NA,"+",NA,-0.111409984688962,-0.0668882773425284,-0.00501329801852097,-0.0182528364498678,NA,NA,-0.0359742930106155,NA,NA,NA,NA,NA,NA,NA,45884.4140393592,45963.7358500761,0.0470099783629841,0.419936390460445,"Gamma(log)",13,-22929.2070196796,45884.5248123354,260.159527741009,2.93199293839081e-58
"5091",5.82111536799682,"+",NA,0.0161231130853884,"+",NA,-0.118406212081555,-0.06605672319443,-0.0127542085860368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45884.4388358959,45957.6589688654,0.047280165644162,0.419766237034036,"Gamma(log)",12,-22930.219417948,45884.5337552753,260.168470680874,2.9189118876823e-58
"3470",5.82495366847465,"+",NA,0.01508535233816,"+",NA,-0.115453751762766,-0.0667567889779362,-0.0131796681772251,NA,NA,NA,-0.0378619310959423,NA,NA,NA,NA,NA,NA,NA,45884.423021421,45963.7448321379,0.0473210920665303,0.420314119109402,"Gamma(log)",13,-22929.2115107105,45884.5337943973,260.168509802839,2.91885479145561e-58
"719",5.79475066646022,"+",0.0331061229644533,0.0197880433307403,"+","+",-0.109495197136607,-0.064360489284773,NA,0.0187165246560606,NA,NA,NA,NA,NA,NA,-0.108557989952821,NA,NA,NA,45884.3526050913,45988.0811267981,0.0489963780106435,0.426775701396698,"Gamma(log)",17,-22925.1763025457,45884.539076755,260.173792160538,2.91115574566986e-58
"4030",5.80599641811454,"+",NA,NA,"+","+",-0.101120038378455,NA,NA,0.0296401570199521,NA,NA,-0.0389245327267564,NA,NA,NA,-0.109455843968893,NA,NA,NA,45884.3980211386,45975.9231873504,0.0464410368684876,0.433003517016121,"Gamma(log)",15,-22927.1990105693,45884.5441843542,260.178899759725,2.90373072235631e-58
"792",5.7891470062801,"+",0.0407096501384952,0.0122490733409576,"+","+",-0.0996728795735232,NA,NA,NA,NA,NA,-0.00508308237234239,0.00933341415356632,-0.124741670691972,NA,NA,NA,NA,NA,45884.3594322708,45988.0879539775,0.0476462263140214,0.431875763971384,"Gamma(log)",17,-22925.1797161354,45884.5459039344,260.180619340012,2.90123519627055e-58
"7543",5.88064819047763,"+",NA,-0.00332002910474893,NA,NA,NA,NA,NA,NA,NA,0.476368917630203,NA,NA,NA,NA,NA,NA,NA,NA,45884.526141331,45933.3395633107,0.0506394798020408,0.425702915130002,"Gamma(log)",8,-22934.2630706655,45884.5698970284,260.204612433954,2.86663832836196e-58
"5720",5.79831252674701,"+",NA,0.0184026106754295,"+","+",-0.104326117848975,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0961904735708918,NA,NA,NA,45884.4528017137,45969.876290178,0.0456630616666559,0.433249347559692,"Gamma(log)",14,-22928.2264008568,45884.5806555949,260.215371000508,2.8512592699821e-58
"5616",5.79709979073857,"+",NA,0.00162431467856097,"+",NA,NA,NA,NA,NA,NA,NA,-0.00346029562763493,0.00466040621003997,-0.137558050047972,NA,NA,NA,NA,NA,45884.4946370992,45957.7147700686,0.0437922508582518,0.419625587818178,"Gamma(log)",12,-22930.2473185496,45884.5895564785,260.224271884101,2.83859810134904e-58
"4818",5.81618993713487,"+",0.0147883077792348,0.0164638591002135,"+",NA,-0.120885804937531,-0.0652551072909064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45884.505027633,45957.7251606025,0.0479646210446265,0.420611936283642,"Gamma(log)",12,-22930.2525138165,45884.5999470124,260.234662417934,2.8238890683045e-58
"5848",5.79939794526599,"+",NA,NA,"+","+",-0.103435974457232,NA,NA,0.0229600730820643,NA,NA,NA,NA,NA,NA,-0.10682817546697,NA,NA,NA,45884.4736392954,45969.8971277598,0.0463191503069305,0.432406128215015,"Gamma(log)",14,-22928.2368196477,45884.6014931767,260.236208582246,2.82170681369436e-58
"1865",5.79963421152594,"+",0.0219637233647474,NA,"+","+",NA,-0.0646702473241251,NA,NA,NA,NA,0.00921373651658872,0.0033109358501663,NA,NA,NA,NA,NA,-0.153682127594363,45884.476620979,45982.1034649383,0.0468830421146919,0.416377688119348,"Gamma(log)",16,-22926.2383104895,45884.6423230808,260.277038486332,2.76468582515995e-58
"1818",5.79962957634559,"+",0.021965323335852,NA,"+","+",NA,-0.0646698215130738,NA,NA,NA,NA,-0.00334388490408863,0.003309621651801,NA,-0.14914245756195,NA,NA,NA,NA,45884.4766223182,45982.1034662774,0.0468830339149107,0.416377438699095,"Gamma(log)",16,-22926.2383111591,45884.6423244199,260.27703982548,2.76468397399982e-58
"1670",5.79892269916886,"+",0.022695978019485,0.000848219289713245,"+","+",NA,-0.0646862133148924,NA,NA,NA,NA,-0.00373317085224518,NA,NA,-0.147935909289424,NA,NA,NA,NA,45884.4837536353,45982.1105975946,0.0468210859387358,0.416393023005971,"Gamma(log)",16,-22926.2418768177,45884.6494557371,260.284171142623,2.75484360900724e-58
"1728",5.79891433269053,"+",0.0226983931898729,0.000847754123180091,"+","+",NA,-0.0646862430476297,NA,NA,NA,NA,0.00872116880231505,NA,NA,NA,NA,NA,NA,-0.152436455936389,45884.4837548426,45982.1105988019,0.0468212171388171,0.416392691313568,"Gamma(log)",16,-22926.2418774213,45884.6494569444,260.284172349951,2.75484194600679e-58
"1740",5.79939709215805,"+",0.0211959353316542,0.000744226475776446,"+","+",NA,-0.0646291436067815,NA,NA,NA,NA,NA,0.00392495019928207,NA,-0.150516675150224,NA,NA,NA,NA,45884.4893982973,45982.1162422566,0.0468851156017586,0.416364825771175,"Gamma(log)",16,-22926.2446991487,45884.655100399,260.289815804608,2.74707949011974e-58
"4144",5.89063681524153,"+",NA,-0.00447970791140649,NA,"+",NA,-0.0755798425517402,NA,NA,NA,0.475042340293811,-0.047180832646161,NA,NA,NA,NA,NA,NA,NA,45884.5550062908,45963.8768170077,0.055441031858575,0.420000463875881,"Gamma(log)",13,-22929.2775031454,45884.6657792671,260.300494672658,2.73245072982655e-58
"5770",5.80600622621611,"+",NA,2.81874755234494e-05,"+","+",NA,NA,NA,0.0443890394614559,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168708109814786,45884.5689997175,45969.9924881819,0.0456748019720665,0.423800339520638,"Gamma(log)",14,-22928.2844998587,45884.6968535988,260.331569004346,2.6903242997943e-58
"1795",5.80031547272534,"+",0.0239867867709868,0.00072246617711656,"+","+",NA,-0.0647809748858183,NA,NA,NA,NA,NA,0.00111663480406772,NA,NA,NA,NA,NA,-0.148829286901425,45884.572294817,45982.1991387763,0.0468164816847267,0.416420089243182,"Gamma(log)",16,-22926.2861474085,45884.7379969187,260.372712324293,2.63554524297464e-58
"4943",5.81391825516096,"+",0.016815060081606,NA,"+",NA,-0.118141973508458,-0.0653264347103771,-0.0143955924365018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45884.6574044413,45957.8775374108,0.0477407483413417,0.419914838608551,"Gamma(log)",12,-22930.3287022207,45884.7523238207,260.387039226262,2.61673310417276e-58
"6045",5.87871634749,"+",NA,-0.00435021114989277,NA,NA,NA,NA,NA,NA,NA,0.475757995764086,-0.0401850821862724,NA,NA,NA,NA,NA,-0.0316223701084902,NA,45884.7017716456,45945.7185491202,0.0506528867603434,0.42841112916229,"Gamma(log)",10,-22932.3508858228,45884.7686612777,260.403376683316,2.59544478942546e-58
"6906",5.80387551879166,"+",NA,NA,"+","+",NA,NA,NA,0.0437260532768018,NA,NA,NA,NA,-0.164119930862573,NA,NA,NA,NA,NA,45884.6882934844,45964.0101042013,0.0449982259905902,0.418739184131521,"Gamma(log)",13,-22929.3441467422,45884.7990664607,260.433781866224,2.55628571654069e-58
"3956",5.80395695706849,"+",NA,0.0173190765584376,"+","+",-0.101578228580963,NA,NA,NA,NA,NA,-0.0355846147933843,NA,NA,NA,-0.0956477287700283,NA,NA,NA,45884.6898065629,45976.2149727747,0.045620915467252,0.433752708042945,"Gamma(log)",15,-22927.3449032814,45884.8359697785,260.47068518406,2.50955050148904e-58
"1958",5.80848736721569,"+",NA,0.000463085360995289,"+","+",NA,-0.0655509588745447,NA,NA,NA,NA,0.0109428615351503,0.00591704426080569,NA,NA,NA,NA,NA,-0.152870983267867,45884.675225364,45982.3020693233,0.0463338537440874,0.41524533844058,"Gamma(log)",16,-22926.337612682,45884.8409274657,260.475642871286,2.50333742206433e-58
"1910",5.80848961079422,"+",NA,0.000462108856222817,"+","+",NA,-0.0655505109784655,NA,NA,NA,NA,-0.00154742332710557,0.00591711729464024,NA,-0.148357171012426,NA,NA,NA,NA,45884.6752265748,45982.3020705341,0.0463340004999403,0.415245459418579,"Gamma(log)",16,-22926.3376132874,45884.8409286766,260.475644082137,2.50333590648134e-58
"3267",5.8024953496267,"+",0.0171750123700814,NA,"+","+",NA,-0.0649272188821363,NA,NA,NA,NA,-0.00677467008691808,NA,-0.139581584508761,NA,NA,NA,NA,NA,45884.7353881558,45976.2605543676,0.0459757072107896,0.411521442610035,"Gamma(log)",15,-22927.3676940779,45884.8815513714,260.51626677694,2.45300267945754e-58
"7089",5.87765351067688,"+",NA,-0.00370202090393369,NA,NA,NA,NA,NA,NA,NA,0.47804089538029,NA,NA,NA,NA,NA,NA,-0.0422756541577041,NA,45884.8553653301,45939.7704650572,0.0498489312356752,0.426202039002873,"Gamma(log)",9,-22933.427682665,45884.9100765763,260.544791981833,2.41826479264394e-58
"3131",5.80175534451402,"+",0.0157819550168297,0.00155434877490079,"+","+",NA,-0.0648521324889789,NA,NA,NA,NA,NA,NA,-0.141954343736083,NA,NA,NA,NA,NA,45884.7891649908,45976.3143312026,0.0459468982028294,0.411411840471099,"Gamma(log)",15,-22927.3945824954,45884.9353282064,260.570043611937,2.38792416922666e-58
"3276",5.80210690994447,"+",0.0154292480888023,NA,"+","+",NA,-0.0648507169781804,NA,NA,NA,NA,NA,0.00152244518164857,-0.142471246954155,NA,NA,NA,NA,NA,45884.7906958563,45976.3158620681,0.0459848360034531,0.411357283112792,"Gamma(log)",15,-22927.3953479281,45884.9368590719,260.571574477442,2.38609707320507e-58
