"","ID","region","locality","sites","temp","Richness","grav_total","Age_of_protection","Class","biomassarea1","Indegree","ModelMode","btwdegree","Inflow","Outdegree","InflowLR","SelfR","Larval_behaviour","FE","InflowBR","IndegreeBR","CorridorIndegreeBR","grav_neiBR","IndegreeMPABR","InflowMPABR","IndegreeNeiBR","InflowNeiBR","LonId","LatID","Lon","Lat"
"3085","V1747","central_iwp","solomon","solomon_17",29.35013076,124.581,20.50000068,0,"Fished",214.771615,7,"transi35",50272.8609,120,66,120,0,"active","transi",120,7,4,15,0,0,14.57142857,254.8571429,156.36,-6.74,156.3959,-6.6937
"3086","V1782","central_iwp","solomon","solomon_31",29.09292379,80.3,8.85182226,0,"Fished",146.1456516,15,"transi35",11735.51383,128,16,128,0,"active","transi",112,13,6,42,0,0,17.53846154,505.8461538,161.4,-10.42,161.3583,-10.3518
"3087","V1822","central_iwp","solomon","solomon_18",29.38797852,126.156,3.813107818,0,"Fished",100.681213,57,"transi35",7990.545024,1296,46,1296,0,"active","transi",1296,57,18,155,0,0,21.14035088,638.1754386,156.6,-6.58,156.5717,-6.6269
"3088","V1823","central_iwp","solomon","solomon_7",29.36747743,75.9,19.26737234,0,"Fished",261.5467082,41,"transi35",9244.574471,608,43,608,0,"active","transi",608,41,8,148,0,0,13.48780488,486.6341463,158.84,-8.02,158.9126,-8.0062
"3089","V1864","central_iwp","solomon","solomon_11",29.30259518,120.352,1.39290354,0,"Fished",344.8031119,8,"transi35",361918.0797,168,38,168,0,"active","transi",72,5,4,8,0,0,14,240,158.12,-7.3,158.0932,-7.3743
"3090","V1875","central_iwp","solomon","solomon_12",29.2849747,132.91,12.81812821,24,"Closed",334.787737,22,"transi35",28012.39291,256,50,256,0,"active","transi",248,21,5,48,0,0,9.714285714,316.5714286,157.96,-7.46,158.0456,-7.4678
"3091","V1880","central_iwp","solomon","solomon_10",29.31478029,133.432,4.580460162,12,"Fished",50.45989006,25,"transi35",25852.75756,352,53,352,0,"active","transi",320,23,12,28,0,0,12.2173913,366.2608696,158.28,-7.38,158.226,-7.4068
"3092","V190","central_iwp","aceh","aceh_2",28.93665872,155.157,450.3657373,0,"Fished",86.56011682,57,"transi35",873.1511344,13808,22,14552,744,"active","transi",14552,57,11,29869,0,0,21.78947368,1718.45614,95.16,5.58,95.1565,5.6286
"3093","V1901","central_iwp","solomon","solomon_8",29.36426549,88.884,1.644818785,0,"Fished",64.80812435,10,"transi35",10499.6698,144,65,152,8,"active","transi",152,10,3,7,0,0,5.2,81.6,158.68,-7.86,158.722,-7.8465
"3094","V1917","central_iwp","solomon","solomon_21",29.36725016,171.429,4.114091201,21,"Closed",529.2527502,45,"transi35",26947.02374,5248,48,5536,288,"active","transi",5520,43,17,143,0,0,12.81395349,567.8139535,156.76,-8.1,156.7709,-8.0173
"3095","V1919","central_iwp","solomon","solomon_3",29.32487338,80.888,3.753540451,0,"Fished",59.0050427,143,"transi35",71184.57414,7608,47,7664,56,"active","transi",7664,143,59,900,3,240,22.83216783,747.9160839,159.64,-8.1,159.6348,-8.1455
"3096","V1929","central_iwp","solomon","solomon_25",29.34697635,71.6,35.56657712,0,"Fished",145.7012041,22,"transi35",5200.491012,736,44,768,32,"active","transi",648,18,6,96,0,0,10.33333333,468,158.04,-8.42,157.9521,-8.426
"3097","V193","central_iwp","aceh","aceh_5",28.9640574,106.6,379.9162581,0,"Fished",126.9153394,33,"transi35",3006.263876,1016,17,1016,0,"active","transi",1016,33,7,3195,0,0,18.21212121,1172.121212,95.32,5.74,95.3417,5.7889
"3098","V1938","central_iwp","solomon","solomon_39",29.24609738,110.508,72.61468967,0,"Fished",116.2858683,17,"transi35",348.6214202,2304,37,2784,480,"active","transi",2776,16,6,80,1,288,11.1875,448,161.08,-8.74,161.0117,-8.7613
"3099","V194","central_iwp","aceh","aceh_1",28.91175731,138.258,131.2382199,36,"Closed",453.732283,15,"transi35",9188.898963,168,20,168,0,"active","transi",168,15,3,1778,0,0,21.4,2144.533333,95.24,5.82,95.26,5.8791
"3100","V2718","offshore_tep","galapagos","galapagos_6",24.29601533,35.495,0.268098073,21,"Restricted",183.7046932,0,"transi35",0,0,1,0,0,"active","transi",0,0,0,0,0,0,0,0,-90.52,-0.26,-90.5679,-0.2603
"3101","V2720","offshore_tep","galapagos","galapagos_7",23.75558272,49.897,0.251718396,21,"Restricted",552.266912,0,"transi35",0,0,0,0,0,"active","transi",0,0,0,0,0,0,0,0,-90.36,-1.22,-90.4003,-1.2359
"3102","V2725","offshore_tep","galapagos","galapagos_8",23.73613035,36.55,0.196488391,21,"Restricted",203.1917289,1,"transi35",0,0,1,8,8,"active","transi",8,1,0,0,0,0,1,0,-90.52,-1.3,-90.4803,-1.25
"3103","V2729","offshore_tep","galapagos","galapagos_9",23.90043212,47.673,0.548783763,21,"Restricted",303.9409176,2,"transi35",14.08916259,8,20,16,8,"active","transi",8,1,0,0,0,0,2,8,-89.64,-1.3,-89.645,-1.3541
"3104","V2732","offshore_tep","galapagos","galapagos_10",25.48904106,34.561,0.014319231,21,"Restricted",258.5368862,8,"transi35",53.79963637,88,4,88,0,"active","transi",0,0,0,0,0,0,0,0,-91.8,1.42,-91.8156,1.3832
"3105","V2733","offshore_tep","galapagos","galapagos_11",25.83872891,43.089,0.011239473,21,"Restricted",381.9061842,22,"transi35",198.8062376,288,2,288,0,"active","transi",8,1,0,0,0,0,8,88,-92.04,1.66,-91.998,1.6773
"3106","V2734","offshore_tep","galapagos","galapagos_5",23.77992005,31.315,0.040760519,21,"Restricted",159.5632964,2,"transi35",0,24,0,24,0,"active","transi",0,0,0,0,0,0,0,0,-91.56,-0.02,-91.5431,-0.0473
"3107","V2735","eastern_atlantic","stome","stome_3",27.20654923,31.763,50.98759892,0,"Fished",55.67507126,4,"transi35",44.08358626,32,3,32,0,"active","transi",0,0,0,0,0,0,0,0,6.52,-0.02,6.5247,7e-04
"3108","V2738","hawaiian","hawaii","hawaii_6",25.02577162,60.884,18.57116427,0,"Fished",68.25257835,8,"transi35",0,192,0,192,0,"active","transi",192,8,0,0,8,192,8.125,111,-156.92,20.7,-156.9341,20.7346
"3109","V2877","hawaiian","hawaii","hawaii_12",24.9570668,67,8140.402653,0,"Fished",84.16284667,0,"transi35",0,0,15,0,0,"active","transi",0,0,0,0,0,0,0,0,-157.8,21.26,-157.8484,21.2775
"3110","V2887","hawaiian","hawaii","hawaii_7",24.69258706,72.195,1355.044583,0,"Fished",68.83592228,0,"transi35",0,0,12,0,0,"active","transi",0,0,0,0,0,0,0,0,-156.76,21.02,-156.6668,20.9998
"3111","V2895","hawaiian","hawaii","hawaii_11",24.7334496,65.655,557.5603609,36,"Restricted",88.68727268,0,"transi35",0,0,0,0,0,"active","transi",0,0,0,0,0,0,0,0,-158.12,21.66,-158.0658,21.648
"3112","V2909","central_iwp","christmas_island","christmas_island_2",27.73467077,165.661,10.22965783,39,"Restricted",298.9445391,11,"transi35",289.6753756,168,9,168,0,"active","transi",144,10,0,3375,3,48,0.2,0.8,105.56,-10.42,105.5969,-10.4617
"3113","V2985","sw_pacific","lord_howe_island","lord_howe_island_2",21.30228868,65.364,0.010341511,20,"Closed",493.6841296,3,"transi35",0,24,0,24,0,"active","transi",24,3,1,52,2,16,90,2058.666667,159.24,-31.78,159.2528,-31.7634
"3114","V2986","sw_pacific","norfolk_island","norfolk_island_2",21.39241737,24.727,2.400597482,7,"Restricted",64.85770094,2,"transi35",2,24,1,24,0,"active","transi",16,1,0,0,1,16,1,8,167.96,-28.98,167.9238,-29.0018
"3115","V2987","sw_pacific","elizabeth_and_middleton_reefs","elizabeth_and_middleton_reefs_1",22.09420541,118.391,0.000199943,7,"Closed",324.4118249,1,"transi35",2,8,2,8,0,"active","transi",8,1,0,0,1,8,2,24,159.16,-29.46,159.0867,-29.444
"3116","V2988","sw_pacific","elizabeth_and_middleton_reefs","elizabeth_and_middleton_reefs_2",22.00430401,124.246,0.000333726,7,"Closed",334.29606,0,"transi35",0,0,1,0,0,"active","transi",0,0,0,0,0,0,0,0,159,-29.94,159.0675,-29.9327
"3117","V2989","sw_pacific","lord_howe_island","lord_howe_island_1",21.3805198,99.387,0.087158128,20,"Closed",191.0996738,1,"transi35",0,8,0,8,0,"active","transi",8,1,0,0,1,8,2,64,159,-31.54,159.06,-31.5321
"3118","V2995","polynesian","marquesas_islands","marquesas_islands_2",27.78124254,51.667,0.356121627,0,"Fished",641.3419127,0,"transi35",0,0,0,0,0,"active","transi",0,0,0,0,0,0,0,0,-140.12,-9.38,-140.1293,-9.4013
"3119","V3226","central_pacific","ailuk_atoll","ailuk_atoll_3",27.9030443,154.713,0.916308183,9,"Closed",451.9924885,0,"transi35",0,0,0,0,0,"active","transi",0,0,0,0,0,0,0,0,169.88,10.46,169.9125,10.387
"3120","V3392","sw_pacific","queensland_(other)","queensland_(other)_9",27.74529785,38.5,0.651674955,7,"Closed",562.2602086,64,"transi35",3994.339108,1800,5,1800,0,"active","transi",1704,56,2,7,56,1704,7.5,111.7142857,141.24,-10.5,141.228,-10.5005
"3121","V3439","sw_pacific","queensland_(other)","queensland_(other)_15",27.35516915,76.333,1.284305843,0,"Fished",643.8923576,12,"transi35",77240.29429,104,42,104,0,"active","transi",104,12,8,35,12,104,48,1032.666667,143.56,-9.86,143.5945,-9.8557
"3122","V3448","sw_pacific","central_gbr","central_gbr_26",26.51169711,151.963,13.60789281,15,"Closed",434.2453149,60,"transi35",1851.199877,5960,18,5960,0,"active","transi",5768,51,3,10,51,5768,7.803921569,103.372549,145.64,-16.42,145.5731,-16.3883
"3123","V3648","sw_pacific","northern_gbr","northern_gbr_8",26.87207771,122.004,0.168680305,15,"Closed",660.6724257,1,"transi35",0.071428571,16,11,16,0,"active","transi",0,0,0,0,0,0,0,0,143.4,-12.34,143.4054,-12.2842
"3124","V3681","sw_pacific","northern_gbr","northern_gbr_13",26.83581813,160.333,0.280553342,15,"Restricted",659.6762411,17,"transi35",207.6496695,360,13,360,0,"active","transi",0,0,0,0,0,0,0,0,143.8,-12.34,143.7636,-12.3831
"3125","V3707","sw_pacific","northern_gbr","northern_gbr_12",26.81103994,80.5,0.202880157,15,"Restricted",262.7460206,5,"transi35",4200452.429,64,19,64,0,"active","transi",8,1,1,0,1,8,26,672,143.56,-12.58,143.5831,-12.6264
"3126","V3771","sw_pacific","northern_gbr","northern_gbr_2",26.94042107,88.219,0.553697966,15,"Restricted",407.6343242,15,"transi35",298.0931738,240,8,240,0,"active","transi",0,0,0,0,0,0,0,0,143.8,-14.02,143.8372,-13.9599
"3127","V3773","sw_pacific","northern_gbr","northern_gbr_6",26.711259,186.31,0.511824979,15,"Restricted",783.3204859,9,"transi35",30.29064958,120,13,120,0,"active","transi",120,9,1,9,9,120,7.444444444,278.2222222,144.44,-13.94,144.5006,-13.9771
"3128","V3773","sw_pacific","northern_gbr","northern_gbr_7",26.74504322,184,0.521713361,15,"Restricted",462.3644274,9,"transi35",30.29064958,120,13,120,0,"active","transi",120,9,1,9,9,120,7.444444444,278.2222222,144.44,-13.94,144.3818,-13.9587
"3129","V3831","sw_pacific","northern_gbr","northern_gbr_1",26.66396436,185.384,0.66171948,19,"Restricted",384.2680544,0,"transi35",0,0,28,0,0,"active","transi",0,0,0,0,0,0,0,0,145.48,-14.74,145.4528,-14.6691
"3130","V3922","sw_pacific","central_gbr","central_gbr_27",26.54714343,122,4.321748627,15,"Restricted",213.4556524,4,"transi35",3.497619048,48,10,48,0,"active","transi",0,0,0,0,0,0,0,0,145.8,-16.26,145.785,-16.2122
"3131","V3928","sw_pacific","central_gbr","central_gbr_7",26.61292931,138.982,2.628967975,15,"Closed",146.3016712,32,"transi35",31611.4013,488,8,488,0,"active","transi",128,11,10,11,0,0,29.09090909,1183.272727,145.8,-16.02,145.8175,-15.9682
"3132","V3971","sw_pacific","queensland_(other)","queensland_(other)_19",27.31858919,132.667,0.847466041,0,"Fished",815.8474078,14,"transi35",6.806746032,344,2,344,0,"active","transi",320,13,11,18,1,8,33.76923077,1282.461538,143.08,-10.58,143.0928,-10.5209
"3133","V3976","sw_pacific","northern_coral_sea","northern_coral_sea_4",27.15282523,167.119,0.994734012,7,"Restricted",811.7306375,7,"transi35",10.47619048,104,3,104,0,"active","transi",64,4,3,6,0,0,43.25,1864,144.52,-10.42,144.5305,-10.3577
"3134","V3979","sw_pacific","northern_coral_sea","northern_coral_sea_10",27.14684497,186.911,1.037367592,7,"Restricted",946.8460724,4,"transi35",1,240,2,240,0,"active","transi",0,0,0,0,0,0,0,0,144.44,-10.18,144.4123,-10.2241
"3135","V3979","sw_pacific","northern_coral_sea","northern_coral_sea_7",27.17619328,156.267,1.163168594,7,"Restricted",624.3607264,4,"transi35",1,240,2,240,0,"active","transi",0,0,0,0,0,0,0,0,144.44,-10.18,144.4492,-10.1294
"3136","V3980","sw_pacific","northern_coral_sea","northern_coral_sea_3",27.14855087,171.014,0.930257788,7,"Restricted",600.6081732,51,"transi35",3565.200805,2352,10,2352,0,"active","transi",2080,38,0,22,37,2072,7.368421053,82.94736842,144.44,-10.5,144.4436,-10.4418
"3137","V3981","sw_pacific","northern_coral_sea","northern_coral_sea_6",27.1883592,203.211,1.159310673,7,"Restricted",939.4397659,30,"transi35",16765.03518,544,12,544,0,"active","transi",448,21,19,21,0,0,29.42857143,1119.619048,144.52,-10.18,144.5828,-10.185
"3138","V4043","sw_pacific","queensland_(other)","queensland_(other)_17",27.1767765,206.167,1.226788768,0,"Fished",560.0045611,75,"transi35",163781.7813,4232,19,4232,0,"active","transi",3800,52,5,48,48,3472,10.67307692,187.3846154,143.96,-9.94,144.0261,-9.9467
"3139","V4044","sw_pacific","queensland_(other)","queensland_(other)_18",27.18604539,183.576,1.04806209,0,"Fished",613.000814,25,"transi35",78328.69942,880,20,880,0,"active","transi",800,19,5,26,12,616,16.36842105,622.3157895,143.88,-10.02,143.8639,-10.063
"3140","V4049","sw_pacific","queensland_(other)","queensland_(other)_16",27.18128636,194.35,1.247758104,0,"Fished",1003.516175,19,"transi35",115.4415312,368,1,368,0,"active","transi",304,12,3,30,6,152,18.58333333,454.6666667,144.2,-9.94,144.1534,-9.9628
"3141","V4181","sw_pacific","central_gbr","central_gbr_20",26.23464071,142.048,2.843159731,15,"Restricted",153.1607444,36,"transi35",47557.81172,672,35,672,0,"active","transi",672,36,28,41,35,656,26.38888889,457.5555556,147.4,-18.58,147.403,-18.6505
"3142","V4342","sw_pacific","whitsundays","whitsundays_2",25.67532799,102.743,2.346484256,15,"Closed",423.0430407,70,"transi35",44747.27096,1048,72,1056,8,"active","transi",1056,70,32,102,66,952,19.77142857,315.4285714,149.16,-19.86,149.1345,-19.8131
"3143","V4343","sw_pacific","central_gbr","central_gbr_21",25.6795832,152.018,2.434943659,15,"Closed",894.643504,6,"transi35",302.942203,64,33,64,0,"active","transi",64,6,3,15,6,64,15.5,189.3333333,149.08,-19.86,149.0719,-19.7987
"3144","V4488","sw_pacific","central_gbr","central_gbr_9",26.28109472,57.867,6.667953172,15,"Closed",148.176814,20,"transi35",58.0904322,288,14,288,0,"active","transi",288,20,15,3,19,280,9,135.6,146.28,-18.1,146.2799,-18.1358
"3145","V4552","sw_pacific","queensland_(other)","queensland_(other)_1",25.04411775,120.226,0.762055417,15,"Restricted",225.7904506,59,"transi35",334630.4407,1008,12,1008,0,"active","transi",1008,59,12,26,59,1008,20.88135593,309.2881356,152.52,-22.34,152.54,-22.3794
"3146","V4579","sw_pacific","capricorn_group","capricorn_group_8",24.55463253,109.786,3.261797926,15,"Closed",540.8430757,72,"transi35",69.12651476,1400,5,1400,0,"active","transi",1296,67,9,73,67,1296,32.53731343,851.5820896,151.88,-23.22,151.9286,-23.2148
"3147","V4582","sw_pacific","capricorn_group","capricorn_group_6",24.43738718,123.321,4.218634727,15,"Restricted",312.677658,91,"transi35",61741.78991,1592,12,1616,24,"active","transi",1616,91,16,133,91,1616,39.20879121,1058.461538,151.72,-23.22,151.727,-23.2781
"3148","V4594","sw_pacific","capricorn_group","capricorn_group_4",24.28291566,130.171,6.779172882,15,"Restricted",268.5863302,109,"transi35",0,1960,0,1960,0,"active","transi",1960,109,19,186,109,1960,25.85321101,460.6972477,151.72,-23.46,151.7587,-23.5191
"3149","V4620","sw_pacific","capricorn_group","capricorn_group_2",24.5154978,150.019,7.461503311,15,"Closed",241.3003285,31,"transi35",3968.067652,360,19,360,0,"active","transi",360,31,23,32,29,336,22.58064516,349.9354839,152.44,-23.86,152.3847,-23.8806
"3150","V4912","sw_pacific","central_gbr","central_gbr_2",26.5672119,146.589,7.410903311,15,"Closed",337.0801062,32,"transi35",22330.09181,520,63,576,56,"active","transi",576,32,10,90,32,576,20.71875,297.25,146.04,-16.58,145.9812,-16.566
"3151","V4918","sw_pacific","central_gbr","central_gbr_3",26.51465166,169.128,6.858620512,15,"Restricted",440.9014478,75,"transi35",29467.11208,1296,71,1296,0,"active","transi",1296,75,42,225,75,1296,38.04,774.1866667,146.2,-16.82,146.1918,-16.8886
"3152","V4921","sw_pacific","central_gbr","central_gbr_5",26.58228857,182.246,5.027961459,15,"Restricted",803.1217673,30,"transi35",71827.6015,344,66,344,0,"active","transi",344,30,22,98,30,344,46.56666667,1138.133333,146.28,-16.82,146.2678,-16.7592
"3153","V4922","sw_pacific","central_gbr","central_gbr_24",26.46488439,145,5.169381462,15,"Closed",1250.382857,139,"transi35",19844.4798,7224,85,7256,32,"active","transi",7256,139,77,429,139,7256,43.94244604,944.5179856,146.44,-17.54,146.5018,-17.5199
"3154","V4957","sw_pacific","central_gbr","central_gbr_11",26.40171901,88,5.584992654,15,"Restricted",734.7927889,38,"transi35",159519.6443,728,37,728,0,"active","transi",728,38,24,94,38,728,49.86842105,1179.789474,146.52,-17.78,146.4497,-17.7721
"3155","V4994","sw_pacific","central_gbr","central_gbr_18",26.38260346,147.565,1.947964267,15,"Closed",85.84672413,25,"transi35",2483.571587,216,61,216,0,"active","transi",216,25,17,54,24,208,37.92,795.84,147.4,-18.42,147.447,-18.4048
"3156","V5037","sw_pacific","central_gbr","central_gbr_19",26.45829897,153.167,1.770948976,15,"Closed",91.16645409,151,"transi35",552.5764218,3320,16,3320,0,"active","transi",3320,151,79,301,149,3264,37.70198675,733.0860927,147.4,-18.34,147.38,-18.2662
"3157","V5064","sw_pacific","central_gbr","central_gbr_13",25.54306077,117.945,19.4375289,15,"Restricted",452.9310057,4,"transi35",22394.03278,48,76,48,0,"active","transi",48,4,4,1,4,48,9.5,88,148.84,-20.02,148.9025,-20.0661
"3158","V5074","sw_pacific","central_gbr","central_gbr_1",26.46935317,119.393,12.60558979,15,"Restricted",158.5178339,0,"transi35",0,0,0,0,0,"active","transi",0,0,0,0,0,0,0,0,146.04,-16.9,145.9921,-16.945
"3159","V5088","sw_pacific","southern_coral_sea","southern_coral_sea_6",25.68883292,143.739,0.294881999,7,"Closed",239.8638264,20,"transi35",25360.04546,256,20,256,0,"active","transi",0,0,0,0,0,0,0,0,153.64,-21.86,153.5603,-21.8959
"3160","V5092","central_iwp","north_west_shelf","north_west_shelf_14",27.04413685,56.786,0.232631494,0,"Fished",756.0893979,22,"transi35",12463.36437,336,11,336,0,"active","transi",232,17,7,32,4,40,23.52941176,320,119.08,-19.62,119.1098,-19.5835
"3161","V5093","central_iwp","north_west_shelf","north_west_shelf_15",26.81515549,35.951,2.403824183,0,"Fished",151.6270856,22,"transi35",5095.169941,248,14,248,0,"active","transi",232,21,13,163,1,8,20.85714286,329.1428571,118.52,-20.26,118.5037,-20.2514
"3162","V5094","central_iwp","north_west_shelf","north_west_shelf_29",26.03515002,92.467,0.46444822,8,"Restricted",1026.654349,15,"transi35",242.50833,184,5,184,0,"active","transi",152,13,5,30,0,0,19.15384615,298.4615385,115.48,-20.98,115.4645,-20.9485
"3163","V5096","central_iwp","north_west_shelf","north_west_shelf_3",28.60022115,164.549,3.418996678,0,"Fished",279.2302203,11,"transi35",140.2695308,112,7,112,0,"active","transi",104,10,2,11,1,8,19.3,282.4,123.4,-11.94,123.355,-11.9749
"3164","V5113","central_iwp","north_west_shelf","north_west_shelf_4",28.61884383,159.142,2.633623586,15,"Closed",244.1789467,27,"transi35",189222.2398,1000,5,1032,32,"active","transi",1024,26,10,18,2,40,19.57692308,580.6153846,122.92,-12.26,122.9918,-12.2368
"3165","V5125","central_iwp","north_west_shelf","north_west_shelf_7",28.66387943,179.999,0.083356792,0,"Fished",1120.488696,18,"transi35",2117.726716,496,14,496,0,"active","transi",496,18,9,524,2,192,23.94444444,431.1111111,121.72,-14.02,121.7593,-14.0764
"3166","V5133","central_iwp","north_west_shelf","north_west_shelf_6",28.67226663,172.856,0.085699037,0,"Fished",883.4687268,41,"transi35",4438.267454,576,10,576,0,"active","transi",576,41,26,1016,2,24,21.68292683,359.804878,121.96,-14.18,121.956,-14.1017
"3167","V5170","central_iwp","north_west_shelf","north_west_shelf_12",27.86935863,141,0.033512591,8,"Closed",1135.330832,0,"transi35",0,0,0,0,0,"active","transi",0,0,0,0,0,0,0,0,119.4,-17.22,119.3529,-17.2478
"3168","V5172","central_iwp","north_west_shelf","north_west_shelf_13",27.86935863,150.091,0.03318512,8,"Closed",718.5532704,1,"transi35",0,16,0,16,0,"active","transi",16,1,0,0,0,0,0,0,119.32,-17.3,119.369,-17.3025
"3169","V5176","central_iwp","north_west_shelf","north_west_shelf_9",27.75676007,68.667,0.033225845,8,"Closed",657.5056165,0,"transi35",0,0,0,0,0,"active","transi",0,0,0,0,0,0,0,0,118.92,-17.54,118.9646,-17.5047
"3170","V5177","central_iwp","north_west_shelf","north_west_shelf_8",27.73864672,149.26,0.034434825,8,"Closed",681.0409077,0,"transi35",0,0,0,0,0,"active","transi",0,0,0,0,0,0,0,0,119,-17.62,118.9652,-17.5755
