ID,ID2,Lon,Lat,TERRITORY1,sItes
V7713,7799,-72.28,21.9,Turks and Caicos Islands,
V7714,7800,-71.48,21.74,Turks and Caicos Islands,
V7715,7801,-71.24,21.26,Turks and Caicos Islands,
V7716,7802,-77.32,22.3,Bahamas,
V7717,7803,-71.24,21.34,Turks and Caicos Islands,
V7718,7804,-76.28,22.7,Bahamas,
V7719,7805,-73.96,22.78,Bahamas,
V7720,7806,-76.68,22.7,Bahamas,
V7721,7807,-76.6,22.7,Bahamas,
V7722,7808,-76.2,22.7,Bahamas,
V7723,7809,-76.68,22.78,Bahamas,
V7724,7810,-76.6,22.62,Bahamas,
V7725,7811,-76.52,22.62,Bahamas,
V7726,7812,-76.12,22.62,Bahamas,
V7727,7813,-76.2,22.62,Bahamas,
V7728,7814,-76.76,22.62,Bahamas,
V7729,7815,-76.76,22.3,Bahamas,
V7730,7816,-77.24,22.3,Bahamas,
V7731,7817,-77.16,22.3,Bahamas,
V7732,7818,-76.76,22.78,Bahamas,
V7733,7819,-74.92,22.86,Bahamas,
V7734,7820,-76.2,22.78,Bahamas,
V7735,7821,-76.28,22.78,Bahamas,
V7736,7822,-76.68,22.38,Bahamas,
V7737,7823,-76.04,22.38,Bahamas,
V7738,7824,-76.6,22.38,Bahamas,
V7739,7825,-76.52,22.38,Bahamas,
V7740,7826,-76.6,22.3,Bahamas,
V7741,7827,-76.68,22.3,Bahamas,
V7742,7828,-76.12,22.3,Bahamas,
V7743,7829,-76.2,22.3,Bahamas,
V7744,7830,-73.64,22.54,Bahamas,
V7745,7831,-76.52,22.54,Bahamas,
V7746,7832,-75.96,22.46,Bahamas,
V7747,7833,-76.52,22.46,Bahamas,
V7748,7834,-76.76,22.54,Bahamas,
V7749,7835,-76.6,22.54,Bahamas,
V7750,7836,-76.68,22.54,Bahamas,
V7751,7837,-75.8,22.14,Bahamas,
V7752,7838,-76.44,22.14,Bahamas,
V7753,7839,-75.32,22.14,Bahamas,
V7754,7840,-75.24,22.14,Bahamas,
V7755,7841,-75.96,22.22,Bahamas,
V7756,7842,-75.96,22.14,Bahamas,
V7757,7843,-75.88,22.14,Bahamas,
V7758,7844,-75.8,22.06,Bahamas,
V7759,7845,-75.24,22.06,Bahamas,
V7760,7846,-75.48,22.06,Bahamas,
V7761,7847,-75.4,22.06,Bahamas,
V7762,7848,-75.4,22.14,Bahamas,
V7763,7849,-75.32,22.06,Bahamas,
V7764,7850,-74.36,22.14,Bahamas,
V7765,7851,-73.96,22.3,Bahamas,
V7766,7852,-75.96,22.3,Bahamas,
V7767,7853,-76.04,22.3,Bahamas,
V7768,7854,-75.32,22.22,Bahamas,
V7769,7855,-75.88,22.22,Bahamas,
V7770,7856,-76.04,22.22,Bahamas,
V7771,7857,-75.24,22.22,Bahamas,
V7772,7858,-76.2,22.22,Bahamas,
V7773,7859,-76.52,22.22,Bahamas,
V7774,7860,-76.44,22.22,Bahamas,
V7775,7861,-78.12,25.34,Bahamas,
V7776,7862,-77.32,26.86,Bahamas,
V7777,7863,-77.24,26.78,Bahamas,
V7778,7864,-78.92,26.54,Bahamas,
V7779,7865,-77.88,26.54,Bahamas,
V7780,7866,-77.08,26.7,Bahamas,
V7781,7867,-76.68,24.94,Bahamas,
V7782,7868,-77.8,26.46,Bahamas,
V7783,7869,-77.88,26.46,Bahamas,
V7784,7870,-78.6,26.46,Bahamas,
V7785,7871,-76.92,25.34,Bahamas,
V7786,7872,-78.04,25.26,Bahamas,
V7787,7873,-77.8,25.82,Bahamas,
V7788,7874,-77.64,26.22,Bahamas,
V7789,7875,-79,26.06,Bahamas,
V7790,7876,-77.48,25.98,Bahamas,
V7791,7877,-77.32,25.9,Bahamas,
V7792,7878,-78.92,25.98,Bahamas,
V7793,7879,-77.4,25.98,Bahamas,
V7794,7880,-76.76,25.66,Bahamas,
V7795,7881,-76.92,25.58,Bahamas,
V7796,7882,-79.32,25.58,Bahamas,
V7797,7883,-79.32,25.5,Bahamas,
V7798,7884,-76.6,25.58,Bahamas,
V7799,7885,-77,25.26,Bahamas,
V7800,7886,-76.92,25.42,Bahamas,
V7801,7887,-77.08,25.18,Bahamas,
V7802,7888,-77.16,25.18,Bahamas,
V7803,7889,-76.52,24.94,Bahamas,
V7804,7890,-76.6,24.94,Bahamas,
V7805,7891,-76.44,24.86,Bahamas,
V7806,7892,-77.48,24.86,Bahamas,
V7807,7893,-77.88,25.02,Bahamas,
V7808,7894,-72.04,21.98,Turks and Caicos Islands,
V7809,7895,-71.88,21.98,Turks and Caicos Islands,
V7810,7896,-77.4,22.38,Bahamas,
V7811,7897,-72.12,21.9,Turks and Caicos Islands,
V7812,7898,-80.44,23.74,Bahamas,
V7813,7899,-72.28,21.5,Turks and Caicos Islands,
V7814,7900,-77.32,22.38,Bahamas,
V7815,7901,-71.16,21.5,Turks and Caicos Islands,
V7816,7902,-72.28,21.58,Turks and Caicos Islands,
V7817,7903,-75.56,24.54,Bahamas,
V7818,7904,-77.64,24.3,Bahamas,
V7819,7905,-75.8,23.58,Bahamas,
V7820,7906,-75.24,23.66,Bahamas,
V7821,7907,-77.8,24.78,Bahamas,
V7822,7908,-76.36,24.78,Bahamas,
V7823,7909,-78.6,23.1,Bahamas,
V7824,7910,-78.6,23.18,Bahamas,
V7825,7911,-78.52,23.02,Bahamas,
V7826,7912,-78.52,23.1,Bahamas,
V7827,7913,-78.6,23.34,Bahamas,
V7828,7914,-76.04,24.62,Bahamas,
V7829,7915,-76.2,24.62,Bahamas,
V7830,7916,-77.24,24.54,Bahamas,
V7831,7917,-75.96,24.62,Bahamas,
V7832,7918,-77.32,24.62,Bahamas,
V7833,7919,-75.8,24.62,Bahamas,
V7834,7920,-75.72,24.46,Bahamas,
V7835,7921,-75.64,24.46,Bahamas,
V7836,7922,-76.6,24.46,Bahamas,
V7837,7923,-76.68,24.46,Bahamas,
V7838,7924,-75.72,24.54,Bahamas,
V7839,7925,-75.96,24.54,Bahamas,
V7840,7926,-76.76,24.7,Bahamas,
V7841,7927,-76.52,24.38,Bahamas,
V7842,7928,-76.6,24.38,Bahamas,
V7843,7929,-77.16,24.38,Bahamas,
V7844,7930,-77.64,24.38,Bahamas,
V7845,7931,-76.68,23.98,Bahamas,
V7846,7932,-73.88,22.78,Bahamas,
V7847,7933,-75.64,21.9,Bahamas,
V7848,7934,-76.12,22.38,Bahamas,
V7849,7935,-75.48,23.5,Bahamas,
V7850,7936,-75.64,23.5,Bahamas,
V7851,7937,-76.84,23.98,Bahamas,
V7852,7938,-75.72,23.5,Bahamas,
V7853,7939,-75.56,23.5,Bahamas,
V7854,7940,-75.56,24.14,Bahamas,
V7855,7941,-73,21.5,,
V7856,7942,-75.56,21.9,Bahamas,
V7857,7943,-73,21.58,Bahamas,
V7858,7944,-77.16,23.98,Bahamas,
V7859,7945,-75.48,24.06,Bahamas,
V7860,7946,-79.8,23.98,Bahamas,
V7861,7947,-77.48,24.06,Bahamas,
V7862,7948,-73.08,21.5,Bahamas,
V7863,7949,-73.88,21.74,Bahamas,
V7864,7950,-73.08,21.42,Bahamas,
V7865,7951,-73,21.42,Bahamas,
V7866,7952,-73.8,21.74,Bahamas,
V7867,7953,-73.72,21.66,Bahamas,
V7868,7954,-73.88,21.66,Bahamas,
V7869,7955,-71.64,21.82,Turks and Caicos Islands,
V7870,7956,-72.44,21.82,Turks and Caicos Islands,
V7871,7957,-71.8,21.9,Turks and Caicos Islands,
V7872,7958,-72.36,21.9,Turks and Caicos Islands,
V7873,7959,-75.16,22.06,Bahamas,
V7874,7960,-75.4,21.98,Bahamas,
V7875,7961,-75.8,21.98,Bahamas,
V7876,7962,-75.64,22.06,Bahamas,
V7877,7963,-75.88,22.06,Bahamas,
V7878,7964,-75.56,22.06,Bahamas,
V7879,7965,-75.72,22.06,Bahamas,
V7880,7966,-75.72,21.9,Bahamas,
V7881,7967,-75.32,21.98,Bahamas,
V7882,7968,-75.72,21.74,Bahamas,
V7883,7969,-64.76,32.38,Bermuda,
V7884,7970,-64.92,32.38,Bermuda,
V7885,7971,-64.68,32.38,,
V7886,7972,-64.76,32.46,Bermuda,
V7887,7973,-64.84,32.46,Bermuda,
V7888,7974,-64.68,32.46,Bermuda,
V7889,7975,-64.76,32.54,Bermuda,
V7890,7976,-64.92,32.46,Bermuda,
V7891,7977,-64.68,32.54,Bermuda,
V7892,7978,-64.68,32.3,Bermuda,
V7893,7979,-64.92,32.22,Bermuda,
V7894,7980,-65,32.3,Bermuda,
V7895,7981,-64.6,32.46,Bermuda,
V7896,7982,-64.6,32.38,Bermuda,
V7897,7983,-64.92,32.3,Bermuda,
V7898,7984,-65.08,32.22,Bermuda,
V7899,7985,-65,32.14,Bermuda,
V7900,7986,-64.6,32.3,Bermuda,
V7901,7987,-65.08,32.3,Bermuda,
V7902,7988,-64.84,32.22,Bermuda,
V7903,7989,-64.76,32.22,Bermuda,
V7904,7990,-65,32.38,Bermuda,
V7905,7991,-65,32.22,Bermuda,
V7906,7992,-61.56,12.14,Grenada,
V7907,7993,-61.64,11.98,Grenada,
V7908,7994,-61.48,12.38,Grenada,
V7909,7995,-61.72,17.5,Antigua and Barbuda,
V7910,7996,-61.8,17.5,Antigua and Barbuda,
V7911,7997,-61.8,17.74,Antigua and Barbuda,
V7912,7998,-61.88,17.74,Antigua and Barbuda,
V7913,7999,-63.32,17.34,Saba,
V7914,8000,-63.24,17.26,Sint-Eustatius,
V7915,8001,-63.24,17.42,Saba,
V7916,8002,-63.24,17.34,Sint-Eustatius,
V7917,8003,-63.48,17.26,Saba,
V7918,8004,-63,17.5,,
V7919,8005,-63.32,17.26,Saba,
V7920,8006,-63.4,17.26,Saba,
V7921,8007,-63.56,17.26,Saba,
V7922,8008,-63.4,17.58,Saba,
V7923,8009,-63.16,17.5,Saba,
V7924,8010,-63.32,17.5,Saba,
V7925,8011,-63.16,17.42,Sint-Eustatius,
V7926,8012,-63.32,17.58,Saba,
V7927,8013,-63.24,17.5,Saba,
V7928,8014,-63.16,18.06,Collectivity of Saint Martin,
V7929,8015,-62.92,17.98,Saint-Barthélemy,
V7930,8016,-61.24,12.94,Saint Vincent and the Grenadines,
V7931,8017,-61.8,11.98,Grenada,
V7932,8018,-61.16,13.1,Saint Vincent and the Grenadines,
V7933,8019,-61.24,13.1,Saint Vincent and the Grenadines,
V7934,8020,-59.56,13.34,Barbados,
V7935,8021,-59.4,13.1,Barbados,
V7936,8022,-63.64,15.66,Venezuela,
V7937,8023,-61.48,12.46,,
V7938,8024,-59.48,13.02,Barbados,
V7939,8025,-59.56,13.02,Barbados,
V7940,8026,-61.96,17.1,Antigua and Barbuda,
V7941,8027,-61.08,14.46,Martinique,
V7942,8028,-61.16,16.14,Guadeloupe,
V7943,8029,-61.88,17.02,Antigua and Barbuda,
V7944,8030,-61.56,16.46,Guadeloupe,
V7945,8031,-60.76,14.54,Martinique,
V7946,8032,-60.84,14.06,Saint Lucia,
V7947,8033,-62.6,17.1,,
V7948,8034,-61.32,15.18,Dominica,
V7949,8035,-61.08,16.22,Guadeloupe,
V7950,8036,-61.64,15.82,Guadeloupe,
V7951,8037,-61.08,16.3,,
V7952,8038,-61,16.38,Guadeloupe,
V7953,8039,-62.52,17.1,Saint Kitts and Nevis,
V7954,8040,-62.2,16.86,Montserrat,
V7955,8041,-61.32,16.38,Guadeloupe,
V7956,8042,-61.16,16.3,Guadeloupe,
V7957,8043,-61.16,15.98,Guadeloupe,
V7958,8044,-61.32,15.82,Guadeloupe,
V7959,8045,-61.64,17.02,Antigua and Barbuda,
V7960,8046,-61.48,16.54,Guadeloupe,
V7961,8047,-59.64,13.1,Barbados,
V7962,8048,-61.24,15.58,Dominica,
V7963,8049,-61.4,15.18,Dominica,
V7964,8050,-61.4,15.26,Dominica,
V7965,8051,-59.64,13.34,Barbados,
V7966,8052,-60.92,14.14,Saint Lucia,
V7967,8053,-60.76,14.46,Martinique,
V7968,8054,-61.08,13.74,Saint Lucia,
V7969,8055,-63.56,17.18,Saba,
V7970,8056,-63.64,17.18,Saba,
V7971,8057,-63.72,17.18,Saba,
V7972,8058,-64.44,18.78,British Virgin Islands,
V7973,8059,-64.44,18.7,British Virgin Islands,
V7974,8060,-64.28,18.78,British Virgin Islands,
V7975,8061,-64.2,18.54,British Virgin Islands,
V7976,8062,-64.28,18.54,British Virgin Islands,
V7977,8063,-64.12,18.54,British Virgin Islands,
V7978,8064,-64.36,18.54,British Virgin Islands,
V7979,8065,-64.28,18.62,British Virgin Islands,
V7980,8066,-64.2,18.7,British Virgin Islands,
V7981,8067,-64.2,18.62,British Virgin Islands,
V7982,8068,-64.12,18.62,British Virgin Islands,
V7983,8069,-64.92,17.74,United States Virgin Islands,
V7984,8070,-64.6,17.82,United States Virgin Islands,
V7985,8071,-64.84,17.82,United States Virgin Islands,
V7986,8072,-64.92,17.66,United States Virgin Islands,
V7987,8073,-64.44,17.82,United States Virgin Islands,
V7988,8074,-64.52,17.82,United States Virgin Islands,
V7989,8075,-64.44,17.74,United States Virgin Islands,
V7990,8076,-64.52,17.74,United States Virgin Islands,
V7991,8077,-62.76,17.26,Saint Kitts and Nevis,
V7992,8078,-62.68,17.26,Saint Kitts and Nevis,
V7993,8079,-62.68,17.18,Saint Kitts and Nevis,
V7994,8080,-61.72,17.66,Antigua and Barbuda,
V7995,8081,-62.84,17.34,Saint Kitts and Nevis,
V7996,8082,-81.72,24.46,United States,
V7997,8083,-81.8,24.46,United States,
V7998,8087,-80.44,24.94,United States,
V7999,8088,-80.52,24.86,United States,
V8000,8089,-80.36,25.02,United States,
V8001,8090,-80.92,24.7,United States,
V8002,8091,-80.76,24.7,United States,
V8003,8092,-80.84,24.7,United States,
V8004,8093,-80.68,24.78,United States,
V8005,8094,-80.6,24.86,United States,
V8006,8095,-80.12,25.26,United States,
V8007,8096,-80.2,25.18,United States,
V8008,8097,-80.12,25.34,United States,
V8009,8098,-82.92,24.54,United States,
V8010,8099,-83,24.54,United States,
V8011,8100,-83.08,24.62,United States,
V8012,8101,-81.16,24.62,United States,
V8013,8102,-83,24.7,United States,
V8014,8103,-83.08,24.7,United States,
V8015,8104,-81.48,24.54,United States,
V8016,8105,-82.52,24.62,United States,
V8017,8106,-82.52,24.54,United States,
V8018,8107,-81.24,24.54,United States,
V8019,8108,-81.32,24.54,United States,
V8020,8109,-82.6,24.62,United States,
V8021,8110,-82.6,24.54,United States,
V8022,8111,-82.36,24.7,United States,
V8023,8112,-82.44,24.7,United States,
V8024,8113,-82.28,24.7,United States,
V8025,8114,-82.92,24.7,United States,
V8026,8115,-82.76,24.7,United States,
V8027,8116,-82.84,24.7,United States,
V8028,8117,-82.76,24.62,United States,
V8029,8118,-83,24.62,United States,
V8030,8119,-81,24.62,United States,
V8031,8120,-82.68,24.46,United States,
V8032,8121,-82.76,24.46,United States,
V8033,8122,-82.52,24.46,United States,
V8034,8123,-82.6,24.46,United States,
V8035,8124,-82.04,24.46,United States,
V8036,8125,-82.12,24.46,United States,
V8037,8126,-82.52,24.38,United States,
V8038,8127,-82.6,24.38,United States,
V8039,8128,-81.96,24.46,United States,
V8040,8129,-82.2,24.46,United States,
V8041,8130,-82.44,24.46,United States,
V8042,8131,-82.36,24.46,United States,
V8043,8132,-81.56,24.46,United States,
V8044,8133,-82.28,24.46,United States,
V8045,8134,-79.96,26.86,United States,
V8046,8135,-79.96,26.78,United States,
V8047,8136,-79.96,26.94,United States,
V8048,8137,-80.04,26.14,United States,
V8049,8138,-80.04,26.22,United States,
V8050,8139,-80.04,26.3,United States,
V8051,8140,-80.04,27.02,United States,
V8052,8141,-69.96,12.62,Aruba,
V8053,8142,-69.88,12.54,Aruba,
V8054,8143,-70.04,12.46,Aruba,
V8055,8144,-69.96,12.46,,
V8056,8145,-70.04,12.54,,
V8057,8146,-68.92,12.06,Curaçao,
V8058,8148,-69.8,12.06,Venezuela,
V8059,8149,-71.32,11.74,Venezuela,
V8060,8150,-66.12,10.78,Venezuela,
V8061,8151,-69.88,12.38,Aruba,
V8062,8152,-67.96,10.54,Venezuela,
V8063,8153,-68.2,11.02,Venezuela,
V8064,8156,-60.84,11.1,Trinidad and Tobago,
V8065,8157,-60.52,11.34,Trinidad and Tobago,
V8066,8158,-64.76,10.3,Venezuela,
V8067,8159,-65.48,10.94,Venezuela,
V8068,8160,-65.32,10.86,Venezuela,
V8069,8161,-65.4,10.86,Venezuela,
V8070,8162,-64.44,11.74,Venezuela,
V8071,8163,-66.84,11.74,Venezuela,
V8072,8164,-63.16,11.34,Venezuela,
V8073,8165,-63.16,11.42,Venezuela,
V8074,8166,-63,11.42,Venezuela,
V8075,8167,-66.6,11.98,Venezuela,
V8076,8168,-64.68,11.9,Venezuela,
V8077,8169,-66.12,11.74,Venezuela,
V8078,8170,-66.12,11.9,Venezuela,
V8079,8171,-64.52,11.9,Venezuela,
V8080,8172,-66.2,11.82,Venezuela,
V8081,8173,-66.92,11.74,Venezuela,
V8082,8174,-64.68,11.82,Venezuela,
V8083,8175,-60.92,10.86,Trinidad and Tobago,
V8084,8176,-68.44,12.22,Bonaire,
V8085,8177,-68.44,12.3,Bonaire,
V8086,8178,-67.48,12.06,Venezuela,
V8087,8179,-67.48,11.9,Venezuela,
V8088,8180,-67.4,12.06,Venezuela,
V8089,8181,-67.48,11.98,Venezuela,
V8090,8182,-67.72,11.98,Venezuela,
V8091,8183,-67.4,11.9,Venezuela,
V8092,8184,-68.76,12.14,Curaçao,
V8093,8185,-68.36,12.14,Bonaire,
V8094,8186,-69.16,12.3,Curaçao,
V8095,8187,-69,12.3,Curaçao,
V8096,8188,-69.16,12.22,Curaçao,
V8097,8189,-89.8,22.38,Mexico,
V8098,8190,-89.64,22.54,Mexico,
V8099,8191,-89.72,22.62,Mexico,
V8100,8192,-89.8,22.62,Mexico,
V8101,8193,-89.72,22.38,Mexico,
V8102,8194,-89.64,22.46,Mexico,
V8103,8195,-89.8,22.46,Mexico,
V8104,8196,-97.32,21.58,Mexico,
V8105,8197,-97.24,21.5,Mexico,
V8106,8198,-95.88,19.02,Mexico,
V8107,8199,-95.88,19.1,Mexico,
V8108,8200,-95.8,19.02,Mexico,
V8109,8201,-97.16,21.02,Mexico,
V8110,8202,-96.28,19.5,Mexico,
V8111,8203,-97.24,21.1,Mexico,
V8112,8204,-97.24,21.58,Mexico,
V8113,8205,-97.24,21.18,Mexico,
V8114,8206,-95.8,19.1,Mexico,
V8115,8207,-95.8,19.18,Mexico,
V8116,8208,-95.96,19.1,Mexico,
V8117,8209,-96.04,19.26,Mexico,
V8118,8210,-95.88,19.18,Mexico,
V8119,8211,-92.2,20.54,Mexico,
V8120,8212,-92.2,20.46,Mexico,
V8121,8213,-92.2,20.38,Mexico,
V8122,8214,-91.8,20.46,Mexico,
V8123,8215,-91.88,20.46,Mexico,
V8124,8216,-91.8,20.54,Mexico,
V8125,8217,-91.88,20.54,Mexico,
V8126,8218,-92.12,19.1,Mexico,
V8127,8219,-91.08,22.14,Mexico,
V8128,8220,-91.16,22.14,Mexico,
V8129,8221,-91.32,22.14,Mexico,
V8130,8222,-91.24,22.14,Mexico,
V8131,8223,-92.2,20.94,Mexico,
V8132,8224,-92.28,20.86,Mexico,
V8133,8225,-91.4,22.06,Mexico,
V8134,8226,-91.48,22.14,Mexico,
V8135,8227,-91.48,22.06,Mexico,
V8136,8228,-91.8,21.18,Mexico,
V8137,8229,-90.52,21.42,Mexico,
V8138,8230,-90.28,21.5,Mexico,
V8139,8231,-90.12,21.34,Mexico,
V8140,8232,-90.2,21.34,Mexico,
V8141,8233,-90.84,20.62,Mexico,
V8142,8234,-88.44,22.78,Mexico,
V8143,8235,-88.76,23.5,Mexico,
V8144,8236,-88.6,22.38,Mexico,
V8145,8237,-88.36,22.78,Mexico,
V8146,8238,-91.96,21.82,Mexico,
V8147,8239,-92.04,21.82,Mexico,
V8148,8240,-90.28,21.42,Mexico,
V8149,8241,-88.6,21.98,Mexico,
V8150,8242,-89.56,21.98,Mexico,
V8151,8243,-89.32,21.9,Mexico,
V8152,8244,-89.56,21.9,Mexico,
V8153,8245,-82.44,15.42,Honduras,
V8154,8246,-82.28,15.1,Honduras,
V8155,8247,-82.28,15.34,Honduras,
V8156,8248,-82.36,15.34,Honduras,
V8157,8249,-82.68,14.94,Nicaragua,
V8158,8250,-80.04,13.58,Colombia,
V8159,8251,-80.12,13.58,Colombia,
V8160,8252,-80.12,13.5,Colombia,
V8161,8253,-80.04,13.5,Colombia,
V8162,8254,-81.4,13.26,Colombia,
V8163,8255,-81.32,13.58,Colombia,
V8164,8256,-81.32,13.26,Colombia,
V8165,8262,-82.6,9.66,Costa Rica,
V8166,8263,-82.76,9.74,Costa Rica,
V8167,8264,-82.84,9.74,,
V8168,8265,-76.36,9.42,Colombia,
V8169,8266,-76.28,9.42,Colombia,
V8170,8267,-74.36,11.1,Colombia,
V8171,8268,-74.44,11.1,Colombia,
V8172,8269,-75.64,10.38,Colombia,
V8173,8270,-75.72,10.38,Colombia,
V8174,8271,-74.52,11.1,Colombia,
V8175,8272,-78.84,9.58,Panama,
V8176,8273,-78.76,9.58,Panama,
V8177,8274,-79.72,9.58,Panama,
V8178,8275,-79.64,9.66,Panama,
V8179,8276,-79.56,9.66,Panama,
V8180,8277,-79.24,9.66,Panama,
V8181,8278,-82.04,9.26,Panama,
V8182,8279,-78.36,9.42,Panama,
V8183,8280,-78.36,9.5,Panama,
V8184,8281,-79.88,9.42,Panama,
V8185,8282,-78.52,9.5,Panama,
V8186,8283,-78.44,9.5,Panama,
V8187,8284,-77.96,9.26,Panama,
V8188,8285,-78.2,9.34,Panama,
V8189,8286,-78.44,9.42,Panama,
V8190,8287,-82.12,9.34,Panama,
V8191,8288,-78.12,9.34,Panama,
V8192,8289,-78.2,9.42,Panama,
V8193,8290,-78.28,9.42,Panama,
V8194,8291,-77.64,8.94,Panama,
V8195,8292,-77.56,8.86,Panama,
V8196,8293,-81.56,9.1,,
V8197,8294,-77.72,9.1,Panama,
V8198,8295,-81.72,9.1,Panama,
V8199,8296,-75.88,9.9,Colombia,
V8200,8297,-75.96,9.74,Colombia,
V8201,8298,-76.2,9.42,Colombia,
V8202,8299,-75.88,10.22,Colombia,
V8203,8300,-75.88,9.82,Colombia,
V8204,8301,-75.88,10.06,Colombia,
V8205,8302,-75.96,9.66,Colombia,
V8206,8303,-75.88,9.66,Colombia,
V8207,8304,-75.96,9.82,Colombia,
V8208,8305,-74.28,11.26,Colombia,
V8209,8306,-74.28,11.18,Colombia,
V8210,8307,-74.2,11.34,Colombia,
V8211,8308,-75.8,10.22,Colombia,
V8212,8309,-75.88,10.14,Colombia,
V8213,8310,-75.64,10.3,Colombia,
V8214,8311,-75.8,10.14,Colombia,
V8215,8312,-80.28,14.3,Serrana Bank,
V8216,8313,-80.12,14.46,Serrana Bank,
V8217,8314,-80.44,14.3,Serrana Bank,
V8218,8315,-80.36,14.3,Serrana Bank,
V8219,8316,-80.2,14.38,Serrana Bank,
V8220,8317,-80.12,14.38,Serrana Bank,
V8221,8318,-80.2,14.3,Serrana Bank,
V8222,8319,-81.08,14.46,Quitasueño Bank,
V8223,8320,-81.16,14.46,Quitasueño Bank,
V8224,8321,-81.08,14.38,Quitasueño Bank,
V8225,8322,-81.16,14.38,,
V8226,8323,-80.28,14.46,Serrana Bank,
V8227,8324,-82.52,13.74,Nicaragua,
V8228,8325,-82.44,13.74,Nicaragua,
V8229,8326,-82.12,13.66,Nicaragua,
V8230,8327,-82.2,13.74,Nicaragua,
V8231,8328,-82.12,13.82,Nicaragua,
V8232,8329,-82.2,13.82,Nicaragua,
V8233,8330,-82.44,13.82,Nicaragua,
V8234,8331,-82.52,13.82,Nicaragua,
V8235,8332,-81.4,13.5,Colombia,
V8236,8333,-81.32,13.5,Colombia,
V8237,8334,-81.32,13.42,Colombia,
V8238,8335,-82.2,13.58,Nicaragua,
V8239,8336,-82.12,13.74,Nicaragua,
V8240,8337,-82.28,13.58,Nicaragua,
V8241,8338,-82.2,13.66,Nicaragua,
V8242,8339,-81.08,14.3,Quitasueño Bank,
V8243,8340,-81.16,14.3,,
V8244,8341,-81.16,14.22,,
V8245,8342,-81.24,14.3,Quitasueño Bank,
V8246,8343,-82.28,15.02,Honduras,
V8247,8344,-82.28,14.94,Nicaragua,
V8248,8345,-82.2,15.02,Nicaragua,
V8249,8346,-81.16,14.06,Quitasueño Bank,
V8250,8347,-81.24,14.38,Quitasueño Bank,
V8251,8348,-81.24,14.06,Quitasueño Bank,
V8252,8349,-81.32,14.06,Quitasueño Bank,
V8253,8350,-81.16,14.14,,
V8254,8351,-81.24,14.22,Quitasueño Bank,
V8255,8352,-81.24,14.14,Quitasueño Bank,
V8256,8353,-82.52,14.14,Nicaragua,
V8257,8354,-81.64,12.62,Colombia,
V8258,8355,-81.48,12.46,Colombia,
V8259,8356,-81.72,12.62,Colombia,
V8260,8357,-81.8,12.14,Colombia,
V8261,8358,-81.88,12.14,Colombia,
V8262,8359,-81.4,12.38,Colombia,
V8263,8360,-81.48,12.38,Colombia,
V8264,8361,-81.8,12.22,Colombia,
V8265,8362,-81.88,12.22,Colombia,
V8266,8363,-82.68,13.34,Nicaragua,
V8267,8364,-82.68,13.26,Nicaragua,
V8268,8365,-82.28,13.42,Nicaragua,
V8269,8366,-82.6,13.02,Nicaragua,
V8270,8367,-82.52,13.1,Nicaragua,
V8271,8368,-82.6,13.1,Nicaragua,
V8272,8369,-82.52,13.02,Nicaragua,
V8273,8370,-82.6,13.18,Nicaragua,
V8274,8371,-82.68,13.18,Nicaragua,
V8275,8372,-82.6,14.7,Nicaragua,
V8276,8373,-82.6,14.78,Nicaragua,
V8277,8374,-82.92,14.86,Nicaragua,
V8278,8375,-82.36,14.94,Honduras,
V8279,8376,-82.84,14.86,Nicaragua,
V8280,8377,-82.6,14.86,Nicaragua,
V8281,8378,-82.92,14.62,Nicaragua,
V8282,8379,-82.44,15.02,Honduras,
V8283,8380,-82.52,15.02,Honduras,
V8284,8381,-82.68,15.02,Honduras,
V8285,8382,-82.6,15.02,Honduras,
V8286,8383,-82.76,14.54,Nicaragua,
V8287,8384,-82.44,14.94,Honduras,
V8288,8385,-82.76,15.02,Honduras,
V8289,8386,-82.84,14.54,Nicaragua,
V8290,8387,-82.6,14.06,Nicaragua,
V8291,8388,-82.68,13.98,Nicaragua,
V8292,8389,-82.76,13.98,Nicaragua,
V8293,8390,-82.68,14.14,Nicaragua,
V8294,8391,-82.76,14.06,Nicaragua,
V8295,8392,-82.6,14.14,Nicaragua,
V8296,8393,-82.68,13.9,Nicaragua,
V8297,8394,-82.6,13.98,Nicaragua,
V8298,8395,-82.6,13.9,Nicaragua,
V8299,8396,-82.6,14.22,Nicaragua,
V8300,8397,-82.84,14.14,Nicaragua,
V8301,8398,-82.84,14.22,Nicaragua,
V8302,8399,-82.76,14.22,Nicaragua,
V8303,8400,-83,15.5,Honduras,
V8304,8401,-83.08,15.5,Honduras,
V8305,8402,-82.44,15.9,Honduras,
V8306,8403,-82.44,15.82,Honduras,
V8307,8404,-82.6,15.66,Honduras,
V8308,8405,-82.2,15.66,Honduras,
V8309,8406,-82.6,15.58,Honduras,
V8310,8407,-82.44,15.66,Honduras,
V8311,8408,-82.68,14.3,Nicaragua,
V8312,8409,-82.28,15.82,Honduras,
V8313,8410,-82.36,15.5,Honduras,
V8314,8411,-82.44,15.34,Honduras,
V8315,8412,-82.28,15.42,Honduras,
V8316,8413,-82.52,15.5,Honduras,
V8317,8414,-82.44,15.5,Honduras,
V8318,8415,-82.44,15.58,Honduras,
V8319,8416,-82.52,15.58,Honduras,
V8320,8417,-82.68,15.1,Honduras,
V8321,8418,-82.36,15.1,Honduras,
V8322,8419,-82.36,15.18,Honduras,
