ID,ID2,Lon,Lat,TERRITORY1,Grav_tot,ECOREGION,PROVINCE 
V1354,1353,151,-5.22,Papua New Guinea,36,Bismarck Sea,Eastern Coral Triangle
V1355,1354,150.2,-5.14,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1356,1355,151.08,-5.14,Papua New Guinea,9,Bismarck Sea,Eastern Coral Triangle
V1357,1356,150.28,-5.14,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1358,1357,149.96,-5.14,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1359,1358,150.92,-4.9,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1360,1359,151.16,-4.9,,0,Bismarck Sea,Eastern Coral Triangle
V1361,1360,150.92,-4.98,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1362,1361,150.84,-4.9,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1363,1362,150.84,-4.98,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1364,1363,150.84,-5.38,Papua New Guinea,8,Bismarck Sea,Eastern Coral Triangle
V1365,1364,149.8,-5.38,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1366,1365,150.36,-5.3,Papua New Guinea,12,Bismarck Sea,Eastern Coral Triangle
V1367,1366,150.36,-5.38,Papua New Guinea,40,Bismarck Sea,Eastern Coral Triangle
V1368,1367,150.76,-5.38,Papua New Guinea,9,Bismarck Sea,Eastern Coral Triangle
V1369,1368,149.72,-5.38,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1370,1369,150.52,-5.22,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1371,1370,149.96,-5.22,Papua New Guinea,4,Bismarck Sea,Eastern Coral Triangle
V1372,1371,150.92,-5.38,Papua New Guinea,11,Bismarck Sea,Eastern Coral Triangle
V1373,1372,150.92,-5.3,Papua New Guinea,16,Bismarck Sea,Eastern Coral Triangle
V1374,1373,149.88,-5.3,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1375,1374,150.28,-5.3,Papua New Guinea,10,Bismarck Sea,Eastern Coral Triangle
V1376,1375,150.44,-5.3,Papua New Guinea,12,Bismarck Sea,Eastern Coral Triangle
V1377,1376,150.36,-2.34,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1378,1377,149.96,-2.5,,0,Bismarck Sea,Eastern Coral Triangle
V1379,1378,150.52,-2.42,Papua New Guinea,29,Bismarck Sea,Eastern Coral Triangle
V1380,1379,149.96,-2.42,Papua New Guinea,14,Bismarck Sea,Eastern Coral Triangle
V1381,1380,150.28,-5.46,Papua New Guinea,66,Bismarck Sea,Eastern Coral Triangle
V1382,1381,150.2,-5.46,Papua New Guinea,38,Bismarck Sea,Eastern Coral Triangle
V1383,1382,150.36,-5.46,Papua New Guinea,26,Bismarck Sea,Eastern Coral Triangle
V1384,1383,150.12,-2.66,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1385,1384,150.6,-2.74,Papua New Guinea,21,Bismarck Sea,Eastern Coral Triangle
V1386,1385,150.52,-2.74,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1387,1386,149.72,-2.58,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1388,1387,149.64,-2.58,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1389,1388,149.64,-2.66,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1390,1389,150.68,-2.98,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1391,1390,151.24,-2.98,Papua New Guinea,14,Bismarck Sea,Eastern Coral Triangle
V1392,1391,150.76,-2.98,,0,Bismarck Sea,Eastern Coral Triangle
V1393,1392,150.68,-3.06,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1394,1393,151.32,-3.06,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1395,1394,150.76,-3.06,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1396,1395,151.4,-3.06,Papua New Guinea,8,Bismarck Sea,Eastern Coral Triangle
V1397,1396,151,-2.82,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1398,1397,150.92,-2.82,Papua New Guinea,8,Bismarck Sea,Eastern Coral Triangle
V1399,1398,150.84,-2.82,Papua New Guinea,7,Bismarck Sea,Eastern Coral Triangle
V1400,1399,150.76,-2.82,Papua New Guinea,7,Bismarck Sea,Eastern Coral Triangle
V1401,1400,151.08,-2.9,Papua New Guinea,22,Bismarck Sea,Eastern Coral Triangle
V1402,1401,151.64,-3.22,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1403,1402,151.48,-3.14,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1404,1403,151.72,-3.3,,0,Bismarck Sea,Eastern Coral Triangle
V1405,1404,146.68,-1.86,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1406,1405,146.44,-2.1,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1407,1406,147.8,-2.02,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1408,1407,147.72,-2.1,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1409,1408,147.72,-2.02,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1410,1409,147.56,-2.02,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1411,1410,146.36,-2.1,Papua New Guinea,4,Bismarck Sea,Eastern Coral Triangle
V1412,1411,146.44,-2.18,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1413,1412,147.56,-2.1,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1414,1413,147.4,-2.1,Papua New Guinea,44,Bismarck Sea,Eastern Coral Triangle
V1415,1414,146.52,-1.94,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1416,1415,147.4,-1.94,Papua New Guinea,8,Bismarck Sea,Eastern Coral Triangle
V1417,1416,146.44,-1.94,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1418,1417,146.84,-1.86,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1419,1418,146.6,-1.86,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1420,1419,148.04,-2.02,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1421,1420,148.04,-1.94,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1422,1421,146.44,-2.02,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1423,1422,146.76,-2.26,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1424,1423,148.2,-2.18,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1425,1424,147.08,-2.26,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1426,1425,147,-2.26,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1427,1426,146.28,-2.26,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1428,1427,146.84,-2.26,Papua New Guinea,8,Bismarck Sea,Eastern Coral Triangle
V1429,1428,146.52,-2.26,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1430,1429,146.36,-2.26,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1431,1430,146.68,-2.26,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1432,1431,146.92,-2.26,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1433,1432,147.24,-2.26,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1434,1433,147.16,-2.26,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1435,1434,146.44,-2.26,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1436,1435,148.2,-2.26,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1437,1436,146.2,-2.1,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1438,1437,146.28,-2.18,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1439,1438,146.2,-2.18,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1440,1439,145.96,-2.18,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1441,1440,145.88,-2.18,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1442,1441,147.8,-2.18,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1443,1442,146.36,-2.18,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1444,1443,147.72,-2.18,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1445,1444,147.32,-2.42,,0,Bismarck Sea,Eastern Coral Triangle
V1446,1445,146.52,-2.42,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1447,1446,147,-2.42,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1448,1447,146.76,-2.42,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1449,1448,147.32,-2.34,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1450,1449,147.72,-2.42,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1451,1450,146.84,-2.42,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1452,1451,147.08,-2.42,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1453,1452,146.44,-2.42,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1454,1453,147.08,-2.5,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1455,1454,147.4,-2.5,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1456,1455,146.92,-2.42,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1457,1456,147,-2.34,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1458,1457,146.36,-2.42,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1459,1458,147.48,-2.42,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1460,1459,146.84,-2.34,Papua New Guinea,10,Bismarck Sea,Eastern Coral Triangle
V1461,1460,146.76,-2.34,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1462,1461,146.44,-2.34,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1463,1462,147.88,-2.26,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1464,1463,147.56,-2.26,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1465,1464,147.56,-2.34,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1466,1465,146.36,-2.34,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1467,1466,147.4,-2.34,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1468,1467,146.6,-2.34,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1469,1468,147.48,-2.34,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1470,1469,147.72,-2.34,,0,Bismarck Sea,Eastern Coral Triangle
V1471,1470,146.52,-2.34,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1472,1471,146.28,-2.34,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1473,1472,149.48,-1.38,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1474,1473,149.64,-1.3,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1475,1474,149.56,-1.3,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1476,1475,149.56,-1.62,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1477,1476,149.88,-1.62,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1478,1477,149.56,-1.54,Papua New Guinea,10,Bismarck Sea,Eastern Coral Triangle
V1479,1478,149.72,-1.38,Papua New Guinea,1,Bismarck Sea,Eastern Coral Triangle
V1480,1479,149.64,-1.62,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1481,1480,147.24,-2.5,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1482,1481,146.2,-2.82,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1483,1482,147.32,-2.74,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1484,1483,146.44,-2.5,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1485,1484,147,-2.5,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1486,1485,147.24,-2.58,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1487,1486,147.32,-2.5,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1488,1487,146.36,-2.98,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1489,1488,146.36,-2.9,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1490,1489,146.44,-2.9,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1491,1490,146.28,-2.82,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1492,1491,147,-2.9,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1493,1492,147.08,-2.9,Papua New Guinea,2,Bismarck Sea,Eastern Coral Triangle
V1494,1493,150.04,-1.62,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1495,1494,149.8,-1.7,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1496,1495,149.88,-1.7,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1497,1496,152.2,-3.54,Papua New Guinea,20,Bismarck Sea,Eastern Coral Triangle
V1498,1497,152.52,-3.94,Papua New Guinea,11,Bismarck Sea,Eastern Coral Triangle
V1499,1498,152.36,-4.1,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1500,1499,151.64,-4.1,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1501,1500,151.56,-4.1,Papua New Guinea,7,Bismarck Sea,Eastern Coral Triangle
V1502,1501,152.44,-4.1,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1503,1502,152.36,-3.7,,0,Bismarck Sea,Eastern Coral Triangle
V1504,1503,152.28,-3.62,Papua New Guinea,10,Bismarck Sea,Eastern Coral Triangle
V1505,1504,152.44,-3.86,Papua New Guinea,9,Bismarck Sea,Eastern Coral Triangle
V1506,1505,152.36,-3.78,Papua New Guinea,9,Bismarck Sea,Eastern Coral Triangle
V1507,1506,151.48,-4.34,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1508,1507,151.56,-4.5,Papua New Guinea,4,Bismarck Sea,Eastern Coral Triangle
V1509,1508,152.36,-4.34,,0,Bismarck Sea,Eastern Coral Triangle
V1510,1509,151.56,-4.42,Papua New Guinea,10,Bismarck Sea,Eastern Coral Triangle
V1511,1510,152.44,-4.34,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1512,1511,152.36,-4.18,Papua New Guinea,38,Bismarck Sea,Eastern Coral Triangle
V1513,1512,152.36,-4.26,Papua New Guinea,64,Bismarck Sea,Eastern Coral Triangle
V1514,1513,151.48,-4.18,Papua New Guinea,7,Bismarck Sea,Eastern Coral Triangle
V1515,1514,151.48,-4.1,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1516,1515,148.52,-5.38,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1517,1516,148.68,-5.38,Papua New Guinea,4,Bismarck Sea,Eastern Coral Triangle
V1518,1517,149,-5.38,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1519,1518,148.92,-5.38,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1520,1519,148.6,-5.38,Papua New Guinea,4,Bismarck Sea,Eastern Coral Triangle
V1521,1520,152.76,-4.74,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1522,1521,149.24,-5.46,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1523,1522,149.16,-5.46,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1524,1523,148.36,-5.46,Papua New Guinea,166,Bismarck Sea,Eastern Coral Triangle
V1525,1524,149.08,-5.46,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1526,1525,148.84,-5.38,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1527,1526,148.76,-5.38,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1528,1527,149.08,-5.38,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1529,1528,149.32,-5.46,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1530,1529,149.4,-5.46,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1531,1530,148.28,-5.94,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1532,1531,148.68,-5.94,Papua New Guinea,7,Bismarck Sea,Eastern Coral Triangle
V1533,1532,148.6,-5.94,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1534,1533,148.36,-5.94,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1535,1534,148.2,-5.94,Papua New Guinea,7,Bismarck Sea,Eastern Coral Triangle
V1536,1535,148.76,-5.94,Papua New Guinea,13,Bismarck Sea,Eastern Coral Triangle
V1537,1536,148.44,-6.02,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1538,1537,148.2,-6.02,Papua New Guinea,7,Bismarck Sea,Eastern Coral Triangle
V1539,1538,148.76,-6.02,Papua New Guinea,7,Bismarck Sea,Eastern Coral Triangle
V1540,1539,148.84,-6.02,Papua New Guinea,8,Bismarck Sea,Eastern Coral Triangle
V1541,1540,148.28,-6.02,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1542,1541,148.44,-5.94,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1543,1542,148.36,-6.02,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1544,1543,148.68,-6.02,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1545,1544,148.36,-5.78,Papua New Guinea,10,Bismarck Sea,Eastern Coral Triangle
V1546,1545,148.28,-5.54,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1547,1546,148.28,-5.62,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1548,1547,148.36,-5.86,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1549,1548,148.44,-5.86,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1550,1549,148.28,-5.86,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1551,1550,148.52,-5.86,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1552,1551,148.76,-6.18,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1553,1552,148.6,-6.18,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1554,1553,148.68,-6.18,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1555,1554,148.76,-6.26,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1556,1555,148.92,-6.18,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1557,1556,148.84,-6.18,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1558,1557,148.52,-6.1,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1559,1558,148.68,-6.1,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1560,1559,148.52,-6.02,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1561,1560,148.6,-6.02,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1562,1561,148.6,-6.1,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1563,1562,148.76,-6.1,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1564,1563,148.84,-6.1,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1565,1564,147.64,-5.38,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1566,1565,147.56,-5.38,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1567,1566,148.04,-5.38,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1568,1567,147.64,-5.3,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1569,1568,147.56,-5.3,,0,Bismarck Sea,Eastern Coral Triangle
V1570,1569,147.24,-5.3,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1571,1570,147.72,-5.46,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1572,1571,147.24,-5.46,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1573,1572,147.8,-5.46,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1574,1573,147.72,-5.38,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1575,1574,148.12,-5.38,Papua New Guinea,3,Bismarck Sea,Eastern Coral Triangle
V1576,1575,147.8,-5.38,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1577,1576,147.16,-5.22,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1578,1577,146.68,-5.78,,0,Bismarck Sea,Eastern Coral Triangle
V1579,1578,146.76,-5.78,Papua New Guinea,13,Bismarck Sea,Eastern Coral Triangle
V1580,1579,147.72,-5.7,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1581,1580,147.88,-5.78,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1582,1581,148.12,-5.78,Papua New Guinea,8,Bismarck Sea,Eastern Coral Triangle
V1583,1582,147.88,-5.86,Papua New Guinea,9,Bismarck Sea,Eastern Coral Triangle
V1584,1583,146.92,-5.86,Papua New Guinea,12,Bismarck Sea,Eastern Coral Triangle
V1585,1584,147.96,-5.94,Papua New Guinea,10,Bismarck Sea,Eastern Coral Triangle
V1586,1585,148.2,-5.86,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1587,1586,148.12,-5.86,Papua New Guinea,7,Bismarck Sea,Eastern Coral Triangle
V1588,1587,147.96,-5.86,Papua New Guinea,9,Bismarck Sea,Eastern Coral Triangle
V1589,1588,148.04,-5.54,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1590,1589,147.16,-5.46,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1591,1590,147.88,-5.46,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1592,1591,148.04,-5.46,Papua New Guinea,5,Bismarck Sea,Eastern Coral Triangle
V1593,1592,147.8,-5.7,Papua New Guinea,12,Bismarck Sea,Eastern Coral Triangle
V1594,1593,148.12,-5.7,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1595,1594,147.72,-5.62,Papua New Guinea,7,Bismarck Sea,Eastern Coral Triangle
V1596,1595,148.12,-5.62,Papua New Guinea,6,Bismarck Sea,Eastern Coral Triangle
V1597,1596,147.4,-5.94,Papua New Guinea,15,Bismarck Sea,Eastern Coral Triangle
V1598,1597,148.12,-5.94,Papua New Guinea,8,Bismarck Sea,Eastern Coral Triangle
V1599,1598,148.04,-5.94,Papua New Guinea,8,Bismarck Sea,Eastern Coral Triangle
V1600,1599,147.56,-6.02,Papua New Guinea,44,Bismarck Sea,Eastern Coral Triangle
V1601,1600,147.64,-6.1,Papua New Guinea,190,Bismarck Sea,Eastern Coral Triangle
V1602,1601,147.48,-5.94,Papua New Guinea,17,Bismarck Sea,Eastern Coral Triangle
V1603,1602,148.12,-6.02,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
V1604,1603,145.96,-4.5,Papua New Guinea,38,Bismarck Sea,Eastern Coral Triangle
V1605,1604,146.04,-4.5,Papua New Guinea,45,Bismarck Sea,Eastern Coral Triangle
V1606,1605,145.8,-4.82,Papua New Guinea,48,Bismarck Sea,Eastern Coral Triangle
V1607,1606,145.88,-4.74,Papua New Guinea,38,Bismarck Sea,Eastern Coral Triangle
V1608,1607,145.64,-4.66,Papua New Guinea,0,Bismarck Sea,Eastern Coral Triangle
