"","ID","Lon","Lat","General","PROVINCE","Kulbicki","crypto5BROF","crypto5BRIF","pare5BRin","pare5BRout"
"1915","V1915",159.96,-8.18,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1475,1066,87,41
"1916","V1916",156.84,-8.18,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2236,2064,53,37
"1917","V1917",156.76,-8.1,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2975,9619,50,54
"1918","V1918",159.8,-8.18,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2442,756,51,74
"1919","V1919",159.64,-8.1,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2864,4489,60,39
"1920","V1920",159.72,-8.1,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2049,4466,86,42
"1921","V1921",159.88,-8.1,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1930,2440,73,35
"1922","V1922",156.52,-8.26,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1221,2305,64,81
"1923","V1923",160.84,-8.26,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2551,8744,79,45
"1924","V1924",160.76,-8.26,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1758,1358,108,50
"1925","V1925",157,-8.26,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1516,1491,123,71
"1926","V1926",159.72,-8.18,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2382,2839,45,31
"1927","V1927",159.96,-8.26,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2029,4147,86,70
"1928","V1928",157.8,-8.26,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2309,2135,80,62
"1929","V1929",158.04,-8.42,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2961,3053,39,27
"1930","V1930",157.08,-8.34,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1928,5368,105,62
"1931","V1931",156.52,-8.34,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2176,1131,74,56
"1932","V1932",157.88,-8.34,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2621,3868,84,44
"1933","V1933",160.6,-8.26,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2872,863,59,24
"1934","V1934",157.16,-8.58,"Fished","Eastern Coral Triangle","Central Indo_Pacific",3079,803,50,14
"1935","V1935",160.92,-8.5,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2215,952,81,73
"1936","V1936",158.2,-8.5,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2112,1346,53,53
"1937","V1937",160.68,-8.82,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2345,2916,68,56
"1938","V1938",161.08,-8.74,"Fished","Eastern Coral Triangle","Central Indo_Pacific",3121,2859,38,14
"1939","V1939",158.28,-8.74,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2182,1575,49,62
"1940","V1940",160.68,-8.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2811,3906,56,15
"1941","V1941",160.2,-8.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2088,968,69,54
"1942","V1942",161.16,-8.82,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2774,5778,62,6
"1943","V1943",161.16,-8.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2255,1430,68,67
"1944","V1944",160.6,-8.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2823,613,51,13
"1945","V1945",160.44,-9.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1744,2257,52,84
"1946","V1946",160.36,-9.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1609,2197,65,52
"1947","V1947",161.16,-8.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2080,1326,37,42
"1948","V1948",160.76,-9.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2334,2302,43,39
"1949","V1949",161.24,-9.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1825,963,47,85
"1950","V1950",160.44,-9.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2336,3887,51,85
"1951","V1951",161.4,-9.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1047,637,81,54
"1952","V1952",160.52,-9.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",999,591,91,32
"1953","V1953",161.4,-9.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1052,753,86,45
"1954","V1954",151.88,-2.66,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1011,941,60,52
"1955","V1955",151.96,-2.58,"Fished","Eastern Coral Triangle","Central Indo_Pacific",982,868,77,52
"1956","V1956",151.64,-2.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",907,1256,94,33
"1957","V1957",151.72,-3.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1192,1186,88,54
"1958","V1958",151.88,-2.82,"Fished","Eastern Coral Triangle","Central Indo_Pacific",670,719,90,45
"1959","V1959",151.16,-2.74,"Fished","Eastern Coral Triangle","Central Indo_Pacific",766,624,103,55
"1960","V1960",162.84,-8.42,"Fished","Eastern Coral Triangle","Central Indo_Pacific",722,805,54,39
"1961","V1961",162.92,-8.34,"Fished","Eastern Coral Triangle","Central Indo_Pacific",716,873,85,31
"1962","V1962",162.84,-8.34,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2442,3343,34,40
"1963","V1963",153.56,-4.02,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2590,1464,32,36
"1964","V1964",153.56,-4.1,"Fished","Eastern Coral Triangle","Central Indo_Pacific",3204,5177,25,31
"1965","V1965",153.64,-4.18,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2778,1851,43,33
"1966","V1966",153.72,-4.02,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2623,1168,39,33
"1967","V1967",154.2,-4.58,"Fished","Eastern Coral Triangle","Central Indo_Pacific",723,1050,69,57
"1968","V1968",154.12,-4.5,"Fished","Eastern Coral Triangle","Central Indo_Pacific",602,322,42,52
"1969","V1969",154.28,-4.5,"Fished","Eastern Coral Triangle","Central Indo_Pacific",708,466,51,58
"1970","V1970",154.12,-4.34,"Fished","Eastern Coral Triangle","Central Indo_Pacific",608,790,57,45
"1971","V1971",155.4,-5.94,"Fished","Eastern Coral Triangle","Central Indo_Pacific",714,135,36,45
"1972","V1972",155.32,-5.86,"Fished","Eastern Coral Triangle","Central Indo_Pacific",630,412,44,54
"1973","V1973",155.64,-6.18,"Fished","Eastern Coral Triangle","Central Indo_Pacific",607,221,33,45
"1974","V1974",155.72,-6.18,"Fished","Eastern Coral Triangle","Central Indo_Pacific",734,609,58,46
"1975","V1975",155.64,-6.1,"Fished","Eastern Coral Triangle","Central Indo_Pacific",748,534,42,56
"1976","V1976",153.4,-2.1,"Fished","Eastern Coral Triangle","Central Indo_Pacific",653,519,47,42
"1977","V1977",153.56,-1.94,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1631,1255,29,49
"1978","V1978",153.48,-2.02,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1883,1756,25,57
"1979","V1979",153.4,-2.02,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1904,1162,33,52
"1980","V1980",153.4,-1.86,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1921,2549,37,35
"1981","V1981",153.4,-1.94,"Fished","Eastern Coral Triangle","Central Indo_Pacific",917,922,67,50
"1982","V1982",153.56,-1.86,"Fished","Eastern Coral Triangle","Central Indo_Pacific",936,2723,60,43
"1983","V1983",153.24,-1.94,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2385,1877,30,42
"1984","V1984",153.56,-2.02,"Fished","Eastern Coral Triangle","Central Indo_Pacific",965,1461,63,30
"1985","V1985",153.32,-1.94,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2254,958,27,25
"1986","V1986",152.92,-3.94,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2486,4363,26,35
"1987","V1987",153,-4.02,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2591,3786,29,29
"1988","V1988",152.84,-3.86,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2170,3485,30,51
"1989","V1989",152.52,-3.62,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1136,1054,69,38
"1990","V1990",154.52,-5.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",183,265,13,4
"1991","V1991",154.6,-4.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",126,158,12,4
"1992","V1992",155.08,-5.54,"Fished","Eastern Coral Triangle","Central Indo_Pacific",113,301,6,4
"1993","V1993",154.68,-5.86,"Fished","Eastern Coral Triangle","Central Indo_Pacific",64,185,4,4
"1994","V1994",155.16,-5.62,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1555,302,33,77
"1995","V1995",155.16,-5.7,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1544,272,39,64
"1996","V1996",154.84,-5.46,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1571,473,36,73
"1997","V1997",154.76,-5.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1504,723,32,77
"1998","V1998",153.16,-3.54,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1301,215,35,72
"1999","V1999",159.48,-14.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1469,176,33,72
"2000","V2000",159.4,-14.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1461,548,37,71
"2001","V2001",159.48,-14.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1551,440,26,65
"2002","V2002",159.4,-14.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1481,213,32,68
"2003","V2003",159.24,-5.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1416,205,24,72
"2004","V2004",159.16,-5.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1453,236,27,77
"2005","V2005",159.16,-5.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1418,362,36,79
"2006","V2006",159.16,-5.46,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1543,115,19,72
"2007","V2007",159.4,-5.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1998,1941,72,66
"2008","V2008",159.4,-5.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1856,1368,58,60
"2009","V2009",159.32,-5.46,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1905,588,31,69
"2010","V2010",159.24,-5.46,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2102,2169,70,84
"2011","V2011",159.56,-5.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2183,1650,70,80
"2012","V2012",159.48,-5.46,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2024,642,40,71
"2013","V2013",159.72,-5.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2439,5046,96,54
"2014","V2014",159.32,-5.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2157,1254,71,80
"2015","V2015",159.48,-5.54,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1654,1028,54,81
"2016","V2016",150.68,-10.74,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1765,1484,84,79
"2017","V2017",150.6,-10.74,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1795,707,48,89
"2018","V2018",150.76,-10.82,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1795,1304,73,97
"2019","V2019",151.08,-10.82,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1838,1142,67,103
"2020","V2020",151,-10.82,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1801,852,51,94
"2021","V2021",150.84,-10.82,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1809,1483,81,91
"2022","V2022",150.92,-10.74,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1782,556,33,84
"2023","V2023",150.92,-10.82,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2053,1105,76,71
"2024","V2024",151,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1898,1166,81,108
"2025","V2025",151.24,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2000,2303,137,95
"2026","V2026",150.68,-10.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1957,1552,89,123
"2027","V2027",150.76,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1751,1828,100,83
"2028","V2028",150.84,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1701,1116,62,91
"2029","V2029",150.6,-10.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2148,3005,121,88
"2030","V2030",150.68,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1940,1867,126,64
"2031","V2031",150.76,-10.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1847,1887,96,70
"2032","V2032",151.64,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2076,2615,122,107
"2033","V2033",151.72,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2004,2094,135,83
"2034","V2034",151.72,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1887,2106,144,69
"2035","V2035",151.8,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1878,1779,100,87
"2036","V2036",150.92,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2215,2606,117,102
"2037","V2037",150.92,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1643,898,59,89
"2038","V2038",151.96,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1653,1796,77,74
"2039","V2039",151.48,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1545,1009,83,85
"2040","V2040",151.32,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1637,1210,65,89
"2041","V2041",151.8,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1631,1590,92,70
"2042","V2042",151.64,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1643,1519,89,89
"2043","V2043",151.56,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",3051,1030,63,117
"2044","V2044",151.4,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",3083,505,37,82
"2045","V2045",151.88,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",3161,725,50,102
"2046","V2046",151,-11.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2805,608,47,75
"2047","V2047",151.16,-11.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",3112,699,37,96
"2048","V2048",150.92,-11.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2478,1193,89,88
"2049","V2049",151.08,-11.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2547,1675,77,85
"2050","V2050",151.08,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2920,4610,85,76
"2051","V2051",151,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1651,1308,63,67
"2052","V2052",153.56,-11.7,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1721,1589,64,86
"2053","V2053",153.8,-11.7,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1611,1373,67,87
"2054","V2054",153.64,-11.7,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2655,2044,87,117
"2055","V2055",153.88,-11.7,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2786,2973,97,104
"2056","V2056",153.72,-11.7,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2748,3094,98,88
"2057","V2057",153.72,-11.78,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2833,3562,71,86
"2058","V2058",153.64,-11.78,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2942,4459,84,91
"2059","V2059",152.68,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1526,851,75,75
"2060","V2060",151.24,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2858,16688,78,83
"2061","V2061",151.32,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2264,2512,105,95
"2062","V2062",151.16,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2337,2078,111,98
"2063","V2063",153.16,-10.82,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1773,1514,64,91
"2064","V2064",153,-10.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1944,1869,64,88
"2065","V2065",152.44,-10.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2530,1630,73,101
"2066","V2066",152.6,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2474,2285,98,96
"2067","V2067",152.68,-10.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",1960,1221,81,78
"2068","V2068",155.64,-10.9,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2476,1910,82,109
"2069","V2069",153.24,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2698,1491,58,81
"2070","V2070",151.96,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2598,1880,63,88
"2071","V2071",151.96,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2850,1739,49,76
"2072","V2072",151.4,-11.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2404,5451,100,82
"2073","V2073",151.48,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2872,5071,82,54
"2074","V2074",153.4,-11.06,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2404,4515,91,108
"2075","V2075",153.4,-10.98,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2435,2404,70,79
"2076","V2076",151.48,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",3398,2678,42,64
"2077","V2077",152.2,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",3133,1522,60,62
"2078","V2078",153.72,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2639,588,27,85
"2079","V2079",153.8,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2338,1264,41,75
"2080","V2080",152.92,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2227,3315,101,91
"2081","V2081",152.28,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2504,3524,94,79
"2082","V2082",153.32,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2352,3066,96,84
"2083","V2083",152.12,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2946,3099,70,69
"2084","V2084",152.6,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2436,2536,55,89
"2085","V2085",153.08,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2460,3008,65,69
"2086","V2086",153,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2628,2405,75,60
"2087","V2087",153.8,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2307,3926,82,101
"2088","V2088",152.68,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2491,1501,39,105
"2089","V2089",152.04,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2462,5641,105,73
"2090","V2090",152.52,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2730,1086,61,66
"2091","V2091",152.04,-11.14,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2503,1910,70,89
"2092","V2092",152.92,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2458,2403,82,78
"2093","V2093",152.68,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2308,2052,54,105
"2094","V2094",152.76,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2742,1334,41,74
"2095","V2095",152.84,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2705,685,27,76
"2096","V2096",152.2,-11.22,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2382,1736,43,98
"2097","V2097",152.84,-11.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2617,1104,52,43
"2098","V2098",152.28,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2702,930,22,100
"2099","V2099",153.64,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2704,657,35,65
"2100","V2100",154.28,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2739,699,41,74
"2101","V2101",152.52,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2718,1248,46,82
"2102","V2102",152.6,-11.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2385,1424,41,80
"2103","V2103",152.92,-11.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2604,1459,52,74
"2104","V2104",153.88,-11.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2313,5191,97,79
"2105","V2105",152.6,-11.3,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2731,1714,66,88
"2106","V2106",153.64,-11.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2684,1631,55,84
"2107","V2107",153.8,-11.38,"Fished","Eastern Coral Triangle","Central Indo_Pacific",2156,1710,42,75
