pare5in,pare5out,pare5LR,crypto5in,crypto5out,crypto5LR,transi15in,transi15out,transi15LR,resid15in,resid15out,resid15LR
51.06382979,48.93617021,0,43.38624339,56.61375661,0,30.18867925,69.81132075,0,42.65402844,55.45023697,1.895734597
27.27272727,28.57142857,44.15584416,19.40298507,35.07462687,45.52238806,21.875,45.3125,32.8125,37.62376238,53.46534653,8.910891089
46.75324675,37.66233766,15.58441558,54.06162465,29.41176471,16.52661064,50,50,0,65.38461538,30.25641026,4.358974359
49.20634921,49.20634921,1.587301587,41.01123596,33.42696629,25.56179775,38.27160494,61.72839506,0,55.79268293,43.90243902,0.304878049
46.72131148,40.16393443,13.1147541,55.69620253,37.97468354,6.329113924,41.66666667,54.16666667,4.166666667,58.58208955,39.17910448,2.23880597
38.02083333,27.60416667,34.375,55.88235294,32.35294118,11.76470588,69.74789916,30.25210084,0,66.13756614,30.95238095,2.91005291
51.47058824,48.52941176,0,39.87341772,60.12658228,0,18.42105263,81.57894737,0,35.02824859,62.71186441,2.259887006
45.96273292,51.55279503,2.48447205,62.42038217,37.2611465,0.318471338,62.11180124,36.02484472,1.863354037,62.97297297,36.75675676,0.27027027
44.44444444,52.38095238,3.174603175,54.54545455,42.97520661,2.479338843,61.53846154,38.46153846,0,56.32911392,43.67088608,0
44.73684211,55.26315789,0,42.97520661,41.73553719,15.2892562,51.1627907,48.8372093,0,42.3580786,57.6419214,0
24.18300654,27.45098039,48.36601307,39.92248062,40.69767442,19.37984496,33.33333333,46.07843137,20.58823529,53.7704918,41.31147541,4.918032787
50.6097561,44.51219512,4.87804878,63.85964912,34.73684211,1.403508772,58.15602837,41.84397163,0,65.05681818,34.94318182,0
30.15873016,44.44444444,25.3968254,35.16483516,59.34065934,5.494505495,41.30434783,58.69565217,0,44,56,0
71.42857143,28.57142857,0,66.15384615,27.69230769,6.153846154,66.66666667,33.33333333,0,60.91954023,24.13793103,14.94252874
41.41414141,58.58585859,0,37.59398496,38.34586466,24.06015038,40.32258065,59.67741935,0,40.66390041,59.33609959,0
43.08943089,50.40650407,6.504065041,45.88235294,43.1372549,10.98039216,62.4,37.6,0,51.27272727,48.72727273,0
44.53781513,55.46218487,0,51.11940299,38.80597015,10.07462687,54.45544554,45.54455446,0,50.17793594,49.82206406,0
30.32490975,21.29963899,48.37545126,45.45454545,35.42319749,19.12225705,72.80701754,27.19298246,0,64.1025641,35.04273504,0.854700855
36.58536585,63.41463415,0,47.34042553,52.12765957,0.531914894,40.84507042,59.15492958,0,41.12903226,58.06451613,0.806451613
36.73469388,33.67346939,29.59183673,47.68683274,39.50177936,12.8113879,54.83870968,40.32258065,4.838709677,57.27002967,39.76261128,2.96735905
49.6,50.4,0,51.2,42.8,6,53.48837209,44.18604651,2.325581395,57.67918089,41.29692833,1.023890785
36.15819209,33.33333333,30.50847458,48.23529412,41.56862745,10.19607843,47.36842105,52.63157895,0,56.48148148,38.88888889,4.62962963
39.62264151,54.71698113,5.660377358,51.47679325,44.7257384,3.797468354,55.95238095,44.04761905,0,57.53846154,41.53846154,0.923076923
43.11926606,51.37614679,5.504587156,49.07407407,47.68518519,3.240740741,19.67213115,40.98360656,39.3442623,44.89164087,44.27244582,10.83591331
42.85714286,57.14285714,0,56.96202532,27.84810127,15.18987342,25,75,0,63.75,31.25,5
49.57264957,35.04273504,15.38461538,52.51141553,42.92237443,4.566210046,19.64285714,22.76785714,57.58928571,51.28205128,36.46723647,12.25071225
22.78481013,15.61181435,61.60337553,34.2192691,29.56810631,36.21262458,11.86440678,88.13559322,0,55.14705882,43.01470588,1.838235294
53.84615385,40.38461538,5.769230769,48.35680751,38.49765258,13.14553991,31.31313131,62.62626263,6.060606061,55.40069686,42.5087108,2.090592334
47.5,30.83333333,21.66666667,42.24137931,39.22413793,18.53448276,36.53846154,63.46153846,0,53.42960289,43.68231047,2.888086643
27.90697674,30.23255814,41.86046512,31.03448276,52.21674877,16.74876847,7.407407407,92.59259259,0,33.16326531,65.81632653,1.020408163
54.34782609,41.30434783,4.347826087,46.15384615,50.54945055,3.296703297,59.18367347,40.81632653,0,52,46.66666667,1.333333333
26.94300518,34.71502591,38.34196891,35.25423729,35.93220339,28.81355932,55.44554455,44.55445545,0,52.73972603,45.89041096,1.369863014
37.73584906,58.49056604,3.773584906,39.44223108,41.83266932,18.7250996,34.32835821,65.67164179,0,43.28358209,56.71641791,0
51.78571429,48.21428571,0,52.43902439,35.67073171,11.8902439,61.15702479,38.84297521,0,63.30749354,36.43410853,0.258397933
48.95104895,49.65034965,1.398601399,40.60402685,35.5704698,23.82550336,52.38095238,47.61904762,0,53.7037037,45.67901235,0.617283951
52.63157895,47.36842105,0,42.42424242,54.54545455,3.03030303,100,0,0,47.14285714,51.42857143,1.428571429
56.43564356,43.56435644,0,50,42.73504274,7.264957265,40,56.84210526,3.157894737,53.28719723,46.02076125,0.692041522
33,19,48,41.60583942,32.11678832,26.27737226,36.95652174,59.7826087,3.260869565,55.59105431,40.57507987,3.833865815
32.48407643,33.12101911,34.39490446,32.1969697,44.6969697,23.10606061,55.55555556,44.44444444,0,41.17647059,58.37104072,0.452488688
37.09677419,40.32258065,22.58064516,38.62433862,52.91005291,8.465608466,45.65217391,54.34782609,0,41.74757282,57.2815534,0.970873786
47.27272727,34.54545455,18.18181818,43.22916667,45.3125,11.45833333,52.17391304,47.82608696,0,53.60824742,45.87628866,0.515463918
46,52,2,32.21757322,46.0251046,21.75732218,57.35294118,42.64705882,0,41.5,58.5,0
62.28070175,35.96491228,1.754385965,42.69662921,35.20599251,22.09737828,72.38095238,27.61904762,0,55.38461538,44.61538462,0
63.51351351,36.48648649,0,52.88461538,39.90384615,7.211538462,63.49206349,36.50793651,0,52.17391304,47.82608696,0
20.85308057,27.96208531,51.18483412,36.47058824,42.35294118,21.17647059,40.90909091,59.09090909,0,48.64864865,51.35135135,0
54.23728814,42.37288136,3.389830508,45.41666667,40.83333333,13.75,75.94936709,24.05063291,0,56.10687023,43.51145038,0.381679389
54.54545455,39.39393939,6.060606061,19.00826446,23.14049587,57.85123967,76.19047619,9.523809524,14.28571429,44.82758621,51.72413793,3.448275862
35.8974359,40.17094017,23.93162393,36.84210526,52.63157895,10.52631579,56.62650602,43.37349398,0,42.59259259,55.09259259,2.314814815
44.55445545,53.46534653,1.98019802,42.40506329,56.32911392,1.265822785,58.66666667,41.33333333,0,43.31797235,55.76036866,0.921658986
47.00854701,47.86324786,5.128205128,51.14155251,40.1826484,8.675799087,59.25925926,40.74074074,0,45.33898305,52.54237288,2.118644068
46.31578947,49.47368421,4.210526316,45.45454545,49.19786096,5.347593583,58.33333333,41.66666667,0,44.28571429,55.71428571,0
38.18181818,49.09090909,12.72727273,42.85714286,51.32275132,5.82010582,40,60,0,44.95412844,54.58715596,0.458715596
32.55813953,67.44186047,0,33.1797235,48.38709677,18.43317972,50,50,0,40.19138756,57.89473684,1.913875598
55.55555556,41.97530864,2.469135802,38.39285714,38.39285714,23.21428571,39.53488372,60.46511628,0,49.77375566,49.32126697,0.904977376
25,56.66666667,18.33333333,31.70731707,51.70731707,16.58536585,50,50,0,43.71584699,56.28415301,0
43.29896907,22.68041237,34.02061856,48.67549669,36.09271523,15.23178808,29.86425339,22.62443439,47.51131222,57.10784314,38.7254902,4.166666667
63.47826087,36.52173913,0,41.66666667,39.49275362,18.84057971,58.71559633,41.28440367,0,50.58823529,39.11764706,10.29411765
55.55555556,44.44444444,0,72.13114754,26.2295082,1.639344262,100,0,0,83.05084746,16.94915254,0
32.72727273,21.81818182,45.45454545,38.81118881,35.66433566,25.52447552,60.82474227,36.08247423,3.092783505,55.23465704,43.68231047,1.083032491
60.43165468,36.69064748,2.877697842,34.97109827,26.87861272,38.15028902,44.63276836,21.46892655,33.89830508,58.60927152,35.43046358,5.960264901
52.02702703,38.51351351,9.459459459,43.29896907,37.45704467,19.24398625,50,26.62337662,23.37662338,56.26740947,36.76880223,6.963788301
33.08823529,25.73529412,41.17647059,43.51851852,37.03703704,19.44444444,64.95726496,35.04273504,0,60.72351421,36.43410853,2.842377261
55.97484277,36.47798742,7.547169811,53.71621622,41.89189189,4.391891892,38.65979381,28.86597938,32.4742268,59.26829268,36.82926829,3.902439024
35.11904762,31.54761905,33.33333333,43.60655738,37.04918033,19.3442623,38.97058824,47.79411765,13.23529412,51.53203343,43.17548747,5.292479109
55.55555556,44.44444444,0,37.99126638,47.59825328,14.41048035,34.04255319,46.80851064,19.14893617,43.82022472,49.43820225,6.741573034
47.32142857,23.21428571,29.46428571,60.34482759,28.73563218,10.91954023,65.51724138,34.48275862,0,62.74509804,32.02614379,5.22875817
61.33333333,36,2.666666667,61.45251397,30.44692737,8.100558659,75.21367521,24.78632479,0,66.26506024,32.53012048,1.204819277
41.89189189,37.83783784,20.27027027,50,40.07352941,9.926470588,50.89285714,49.10714286,0,58.72576177,39.61218837,1.662049861
14.70588235,8.823529412,76.47058824,52.05479452,15.06849315,32.87671233,5.952380952,4.761904762,89.28571429,51.13636364,21.59090909,27.27272727
32.62411348,33.33333333,34.04255319,41.30434783,32.60869565,26.08695652,46.07843137,53.92156863,0,52.2556391,46.61654135,1.127819549
54.28571429,34.28571429,11.42857143,34.19354839,33.87096774,31.93548387,63.55932203,33.89830508,2.542372881,52.38095238,38.73015873,8.888888889
60,37.14285714,2.857142857,55.07246377,33.69565217,11.23188406,46.75324675,49.35064935,3.896103896,59.30851064,39.09574468,1.595744681
62.04379562,37.95620438,0,63.15789474,34.03508772,2.807017544,65.11627907,34.88372093,0,63.26530612,35.96938776,0.765306122
42.91845494,17.59656652,39.48497854,54.51505017,29.43143813,16.05351171,53.125,46.875,0,63.6627907,33.43023256,2.906976744
70.37037037,29.62962963,0,54.47761194,32.46268657,13.05970149,54.73684211,45.26315789,0,54.32098765,42.28395062,3.395061728
53.08641975,46.91358025,0,45.67901235,50,4.320987654,78.68852459,21.31147541,0,43.82716049,56.17283951,0
44.19475655,13.8576779,41.94756554,51.87969925,25.31328321,22.80701754,64.89361702,35.10638298,0,65.69920844,32.7176781,1.583113456
65.97222222,34.02777778,0,63.34661355,34.66135458,1.992031873,65.81196581,34.18803419,0,64.07185629,33.53293413,2.395209581
46.75324675,50.64935065,2.597402597,40.1459854,56.93430657,2.919708029,61.42857143,38.57142857,0,44.75138122,55.24861878,0
37.5,20.83333333,41.66666667,57.62711864,38.98305085,3.389830508,50,20,30,57.69230769,37.17948718,5.128205128
56.52173913,43.47826087,0,35.48387097,33.87096774,30.64516129,52.11267606,47.88732394,0,54.58515284,44.97816594,0.436681223
39.65517241,60.34482759,0,40.71428571,59.28571429,0,25,75,0,32.33532934,67.66467066,0
55.12820513,44.87179487,0,45.40229885,47.70114943,6.896551724,69.56521739,30.43478261,0,45.65217391,52.17391304,2.173913043
54.73684211,41.05263158,4.210526316,50,44.89795918,5.102040816,74.35897436,25.64102564,0,47.61904762,49.04761905,3.333333333
54.05405405,42.34234234,3.603603604,50.51546392,49.48453608,0,67.79661017,32.20338983,0,46.19047619,52.85714286,0.952380952
51.89873418,45.56962025,2.53164557,32.43243243,46.48648649,21.08108108,53.40909091,46.59090909,0,37.64044944,60.11235955,2.247191011
54.16666667,45.83333333,0,34.95145631,39.32038835,25.72815534,42.37288136,57.62711864,0,44.89795918,55.10204082,0
57.14285714,42.85714286,0,36.11111111,43.88888889,20,60.37735849,39.62264151,0,42.77108434,57.22891566,0
43.66197183,53.52112676,2.816901408,40.81632653,55.78231293,3.401360544,30.90909091,39.09090909,30,36.18090452,58.29145729,5.527638191
56.35359116,21.54696133,22.09944751,61.8556701,27.83505155,10.30927835,54.79452055,45.20547945,0,64.74164134,33.73860182,1.519756839
75,25,0,70.45454545,29.54545455,0,100,0,0,66.17647059,30.88235294,2.941176471
36.44067797,38.13559322,25.42372881,33.33333333,34.93975904,31.72690763,64.1025641,35.8974359,0,51.2195122,46.95121951,1.829268293
50.54945055,49.45054945,0,45.56213018,49.70414201,4.733727811,61.53846154,38.46153846,0,52.20125786,47.79874214,0
50.89285714,49.10714286,0,53.36787565,46.63212435,0,57.73195876,42.26804124,0,47.13656388,51.98237885,0.881057269
35.39823009,39.82300885,24.77876106,34.87179487,46.15384615,18.97435897,45.09803922,54.90196078,0,43.82022472,56.17977528,0
48.88888889,44.44444444,6.666666667,37.44680851,36.17021277,26.38297872,51.61290323,48.38709677,0,45.85365854,44.87804878,9.268292683
42.70833333,51.04166667,6.25,32.59911894,39.64757709,27.75330396,48.14814815,51.85185185,0,44.44444444,55.02645503,0.529100529
42.47787611,46.90265487,10.61946903,44.27083333,51.04166667,4.6875,64.17910448,35.82089552,0,44.44444444,52.88888889,2.666666667
43.47826087,50,6.52173913,34.92822967,42.10526316,22.96650718,41.81818182,58.18181818,0,46.62921348,53.37078652,0
44.69273743,27.37430168,27.93296089,60.62322946,30.59490085,8.781869688,63.28125,36.71875,0,64.76426799,34.73945409,0.496277916
28.96825397,25,46.03174603,53.5326087,29.07608696,17.39130435,58.33333333,41.66666667,0,64.17525773,33.7628866,2.06185567
53.91304348,25.2173913,20.86956522,53.62318841,27.53623188,18.84057971,30.36649215,5.235602094,64.39790576,45.21276596,30.31914894,24.46808511
63.57142857,36.42857143,0,64.73029046,34.85477178,0.414937759,63.90977444,36.09022556,0,58.93416928,37.61755486,3.448275862
55.20833333,44.79166667,0,54.09836066,43.71584699,2.18579235,51.80722892,48.19277108,0,49.36170213,50.63829787,0
39.77272727,57.95454545,2.272727273,54.01785714,41.07142857,4.910714286,23.72881356,76.27118644,0,49.01960784,48.62745098,2.352941176
53.84615385,46.15384615,0,58.46774194,40.32258065,1.209677419,50,50,0,61.11111111,38.88888889,0
33.63636364,31.81818182,34.54545455,57.35294118,30.88235294,11.76470588,50.44247788,49.55752212,0,66.75675676,31.62162162,1.621621622
53.33333333,39.25925926,7.407407407,61.14864865,31.41891892,7.432432432,61.16504854,38.83495146,0,67.34104046,31.50289017,1.156069364
56.33802817,26.76056338,16.90140845,55.25423729,30.50847458,14.23728814,51.35135135,48.64864865,0,62.5,35.22727273,2.272727273
57.95454545,37.5,4.545454545,58.33333333,35.41666667,6.25,61.95652174,38.04347826,0,59.31677019,40.0621118,0.621118012
31.74603175,68.25396825,0,30.07518797,67.66917293,2.255639098,30.23255814,55.81395349,13.95348837,31.51515152,63.03030303,5.454545455
25.22522523,40.54054054,34.23423423,39.44444444,43.33333333,17.22222222,37.77777778,52.22222222,10,42,52.5,5.5
43.42105263,21.05263158,35.52631579,42.78350515,27.31958763,29.89690722,60.18518519,3.703703704,36.11111111,49.51456311,24.75728155,25.72815534
25.3164557,46.83544304,27.84810127,30.82191781,56.16438356,13.01369863,38.23529412,57.35294118,4.411764706,34.31952663,65.0887574,0.591715976
24.21052632,40,35.78947368,30.32258065,52.25806452,17.41935484,30.26315789,50,19.73684211,29.03225806,65.16129032,5.806451613
42.30769231,21.15384615,36.53846154,50,37.25490196,12.74509804,49.35064935,42.85714286,7.792207792,59.25925926,38.42592593,2.314814815
37.5,22.11538462,40.38461538,43.75,32.21153846,24.03846154,49.42528736,40.22988506,10.34482759,52.58964143,34.26294821,13.14741036
48.14814815,24.69135802,27.16049383,42.01680672,29.41176471,28.57142857,50.66666667,33.33333333,16,55.8685446,39.90610329,4.225352113
32.02614379,19.60784314,48.36601307,34.05797101,22.10144928,43.84057971,55.71428571,44.28571429,0,58.74439462,36.32286996,4.932735426
50.83333333,40.83333333,8.333333333,35.24590164,36.47540984,28.27868852,27.5862069,56.89655172,15.51724138,50.53763441,39.06810036,10.39426523
45.45454545,42.42424242,12.12121212,33.5443038,50.63291139,15.82278481,59.49367089,36.70886076,3.797468354,42.33128834,57.05521472,0.613496933
20.33195021,9.128630705,70.53941909,26.81388013,19.87381703,53.31230284,48.27586207,44.82758621,6.896551724,54.11255411,34.1991342,11.68831169
45.19230769,41.34615385,13.46153846,37.99126638,34.93449782,27.07423581,20.68965517,63.79310345,15.51724138,55.81395349,40.31007752,3.875968992
48.38709677,51.61290323,0,43.61702128,56.38297872,0,55.73770492,44.26229508,0,44.11764706,55.88235294,0
44.53781513,30.25210084,25.21008403,46.42857143,42.26190476,11.30952381,50.83333333,16.66666667,32.5,43.06220096,35.88516746,21.05263158
50,50,0,40,52.8,7.2,72.22222222,27.77777778,0,37.26708075,59.00621118,3.726708075
38.15789474,56.57894737,5.263157895,46.71052632,51.97368421,1.315789474,73.4375,26.5625,0,57.26872247,42.73127753,0
51.72413793,45.97701149,2.298850575,48.75,46.875,4.375,75.38461538,24.61538462,0,55.96330275,44.03669725,0
48.38709677,48.38709677,3.225806452,46.15384615,53.84615385,0,70.73170732,29.26829268,0,40.60606061,58.18181818,1.212121212
48.35164835,42.85714286,8.791208791,30.92783505,40.72164948,28.35051546,68.96551724,31.03448276,0,42.37288136,57.62711864,0
62.5,37.5,0,43.5483871,49.46236559,6.989247312,52.72727273,47.27272727,0,39.45945946,60,0.540540541
55.2238806,44.7761194,0,49.29577465,48.5915493,2.112676056,41.37931034,37.93103448,20.68965517,44.94949495,51.51515152,3.535353535
50,50,0,46.82080925,53.17919075,0,61.36363636,38.63636364,0,49.15254237,50.84745763,0
50,38.63636364,11.36363636,49.67320261,41.17647059,9.150326797,68.11594203,31.88405797,0,52.07100592,44.9704142,2.958579882
53.22580645,46.77419355,0,43.52941176,32.94117647,23.52941176,69.44444444,26.38888889,4.166666667,48.8372093,45.93023256,5.23255814
29.6875,32.8125,37.5,42.37288136,36.15819209,21.46892655,45.05494505,12.08791209,42.85714286,45.45454545,39.8989899,14.64646465
20.58823529,32.35294118,47.05882353,29.25531915,46.80851064,23.93617021,45.83333333,41.66666667,12.5,33.12883436,63.19018405,3.680981595
48.80952381,44.04761905,7.142857143,44.44444444,43.82716049,11.72839506,63.07692308,36.92307692,0,51.47928994,47.92899408,0.591715976
56.08108108,27.7027027,16.21621622,58.22222222,36,5.777777778,45.16129032,54.83870968,0,57.53424658,41.78082192,0.684931507
42,42,16,45.17766497,42.1319797,12.69035533,56.79012346,39.50617284,3.703703704,53.58649789,45.14767932,1.265822785
54.6875,39.0625,6.25,49.35897436,37.17948718,13.46153846,61.97183099,33.8028169,4.225352113,43.19526627,55.62130178,1.183431953
69.46564885,29.00763359,1.526717557,62.79069767,34.10852713,3.100775194,42.22222222,57.77777778,0,62.10191083,37.57961783,0.318471338
29.88505747,49.42528736,20.68965517,36.09467456,55.62130178,8.284023669,27.27272727,72.72727273,0,48.48484848,51.51515152,0
25.42372881,74.57627119,0,21.4953271,78.5046729,0,4.347826087,95.65217391,0,33.95061728,66.04938272,0
37.70491803,62.29508197,0,27.34375,69.53125,3.125,11.76470588,88.23529412,0,42.35294118,57.64705882,0
51.13636364,48.86363636,0,48.89867841,50.22026432,0.881057269,71.64179104,28.35820896,0,54.98154982,45.01845018,0
31.74603175,19.04761905,49.20634921,58.99280576,22.30215827,18.70503597,72.4137931,12.06896552,15.51724138,62.96296296,28.88888889,8.148148148
22.97297297,77.02702703,0,33.33333333,66.66666667,0,51.38888889,48.61111111,0,48.52941176,51.47058824,0
45.34883721,54.65116279,0,51.01010101,48.48484848,0.505050505,56.47058824,43.52941176,0,55.27272727,41.81818182,2.909090909
