"","ID","region","locality","sites","temp","Richness","grav_total","Age_of_protection","Class","biomassarea1","ModelMode","Larval_behaviour","FE","SelfR","InflowBR","IndegreeBR","CorridorIndegreeBR","grav_neiBR","IndegreeMPABR","InflowMPABR","IndegreeNeiBR","InflowNeiBR","OutFlow","Outdegree","btwdegree"
"134","V5093","central_iwp","north_west_shelf","north_west_shelf_15",26.81515549,35.951,2.403824183,0,"Fished",151.6270856,"pare","passive","pare",26,0,0,0,0,0,0,0,0,616,23,3837.91089944134
"135","V5094","central_iwp","north_west_shelf","north_west_shelf_29",26.03515002,92.467,0.46444822,8,"Restricted",1026.654349,"pare","passive","pare",26,0,0,0,0,0,0,0,0,420,15,10257.4033105207
"136","V5096","central_iwp","north_west_shelf","north_west_shelf_3",28.60022115,164.549,3.418996678,0,"Fished",279.2302203,"pare","passive","pare",28,0,0,0,0,0,0,0,0,496,18,36884.5527582605
"137","V5113","central_iwp","north_west_shelf","north_west_shelf_4",28.61884383,159.142,2.633623586,15,"Closed",244.1789467,"pare","passive","pare",36,0,0,0,0,0,0,0,0,254,9,176794.269258223
"138","V5125","central_iwp","north_west_shelf","north_west_shelf_7",28.66387943,179.999,0.083356792,0,"Fished",1120.488696,"pare","passive","pare",0,0,0,0,0,0,0,0,0,266,10,92578.1501888425
"139","V5133","central_iwp","north_west_shelf","north_west_shelf_6",28.67226663,172.856,0.085699037,0,"Fished",883.4687268,"pare","passive","pare",0,0,0,0,0,0,0,0,0,346,13,7130.54467057738
"140","V5170","central_iwp","north_west_shelf","north_west_shelf_12",27.86935863,141,0.033512591,8,"Closed",1135.330832,"pare","passive","pare",0,0,0,0,0,0,0,0,0,90,3,0
"141","V5172","central_iwp","north_west_shelf","north_west_shelf_13",27.86935863,150.091,0.03318512,8,"Closed",718.5532704,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"142","V5176","central_iwp","north_west_shelf","north_west_shelf_9",27.75676007,68.667,0.033225845,8,"Closed",657.5056165,"pare","passive","pare",0,0,0,0,0,0,0,0,0,26,1,0
"143","V5177","central_iwp","north_west_shelf","north_west_shelf_8",27.73864672,149.26,0.034434825,8,"Closed",681.0409077,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"144","V5178","central_iwp","north_west_shelf","north_west_shelf_11",27.9587699,155.303,0.028153337,7,"Restricted",825.9482923,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"145","V5179","central_iwp","north_west_shelf","north_west_shelf_10",27.94065655,134.518,0.029268342,7,"Restricted",416.0426107,"pare","passive","pare",0,0,0,0,0,0,0,0,0,164,6,0
"146","V5181","central_iwp","north_west_shelf","north_west_shelf_25",26.28122888,132.545,0.168201547,8,"Closed",539.5973887,"pare","passive","pare",0,0,0,0,0,0,0,0,0,90,3,0
"147","V5192","central_iwp","north_west_shelf","north_west_shelf_27",26.17470096,106.343,0.287284105,8,"Restricted",710.9825378,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"148","V5195","central_iwp","north_west_shelf","north_west_shelf_31",25.94902735,60.063,0.239803797,0,"Fished",660.8353122,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"149","V5197","central_iwp","ningaloo_marine_park","ningaloo_marine_park_6",25.70620149,95.167,0.425913702,14,"Closed",1013.202175,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"150","V5208","central_iwp","ningaloo_marine_park","ningaloo_marine_park_1",25.59902188,98.467,1.401245511,14,"Closed",220.3541817,"pare","passive","pare",28,0,0,0,0,0,0,0,0,116,4,4.25
"151","V5210","central_iwp","ningaloo_marine_park","ningaloo_marine_park_3",24.79102354,124.052,0.435877297,14,"Closed",376.3201712,"pare","passive","pare",30,0,0,0,0,0,0,0,0,192,6,18.5
"152","V5211","central_iwp","ningaloo_marine_park","ningaloo_marine_park_8",24.98163144,109.148,0.460141554,14,"Closed",356.3856899,"pare","passive","pare",26,0,0,0,0,0,0,0,0,196,7,71
"153","V5217","central_iwp","ningaloo_marine_park","ningaloo_marine_park_4",24.7006621,125.881,0.350636172,14,"Closed",356.9137785,"pare","passive","pare",38,0,0,0,0,0,0,0,0,574,13,62.75
"154","V5409","nw_indian","red_sea","red_sea_2",26.98606731,71.8,20.54806121,24,"Restricted",637.5681168,"pare","passive","pare",0,0,0,0,0,0,0,0,0,1870,64,2387.55274135226
"155","V5692","central_iwp","northern_territory_(other)","northern_territory_(other)_8",28.23648623,34.667,0.260945837,7,"Restricted",335.962163,"pare","passive","pare",0,0,0,0,0,0,0,0,0,290,10,61.5426343377401
"156","V5694","central_iwp","mornington_island","mornington_island_4",27.60939698,55.5,0.070860711,7,"Fished",820.1030754,"pare","passive","pare",34,0,0,0,0,0,0,0,0,212,6,11.5
"157","V5695","central_iwp","mornington_island","mornington_island_5",27.72035261,72.333,0.065993185,7,"Fished",1046.718623,"pare","passive","pare",32,0,0,0,0,0,0,0,0,172,6,80036.2041639391
"158","V5696","central_iwp","northern_territory_(other)","northern_territory_(other)_3",28.27031699,89.286,0.206297319,7,"Restricted",399.3058778,"pare","passive","pare",30,0,0,0,0,0,0,0,0,180,6,40279.7728616211
"159","V5697","central_iwp","northern_territory_(other)","northern_territory_(other)_6",28.21870967,48.833,0.217901404,7,"Restricted",964.6663913,"pare","passive","pare",0,0,0,0,0,0,0,0,0,162,5,1.5
"160","V5698","central_iwp","northern_territory_(other)","northern_territory_(other)_11",27.98714067,53.339,0.079158209,7,"Restricted",1022.950661,"pare","passive","pare",54,0,0,0,0,0,0,0,0,212,5,0
"161","V5699","sw_pacific","queensland_(other)","queensland_(other)_7",27.95772663,55,0.036680504,7,"Restricted",1942.652461,"pare","passive","pare",0,0,0,0,0,0,0,0,0,340,11,20070.5097278731
"162","V5714","central_iwp","northern_territory_(other)","northern_territory_(other)_2",27.98816476,61.267,0.054567666,0,"Fished",184.1976305,"pare","passive","pare",0,0,0,0,0,0,0,0,0,330,11,8841.18385063827
"163","V5746","central_iwp","offshore_shoals","offshore_shoals_3",28.65667515,81,0.585523105,7,"Restricted",2056.704848,"pare","passive","pare",0,0,0,0,0,0,0,0,0,306,10,2869.22301703122
"164","V5747","central_iwp","offshore_shoals","offshore_shoals_4",28.61584548,33.167,0.565093024,7,"Restricted",90.8275952,"pare","passive","pare",0,0,0,0,0,0,0,0,0,490,17,98609.8784319744
"165","V5748","central_iwp","offshore_shoals","offshore_shoals_5",28.55396979,98,1.725607131,0,"Fished",363.3207902,"pare","passive","pare",0,0,0,0,0,0,0,0,0,550,17,1806.91857029834
"166","V5853","sw_pacific","northern_coral_sea","northern_coral_sea_5",27.23107827,198.33,1.320566488,7,"Restricted",672.1719977,"pare","passive","pare",0,0,0,0,0,0,0,0,0,1146,40,8706.78025286633
"167","V5853","sw_pacific","northern_coral_sea","northern_coral_sea_9",27.24699283,207.223,1.40162691,7,"Restricted",1432.005407,"pare","passive","pare",0,0,0,0,0,0,0,0,0,1146,40,8706.78025286633
"168","V6483","central_iwp","okinawa","okinawa_2",25.09366317,160,1854.451392,0,"Fished",154.6092662,"pare","passive","pare",32,0,0,0,0,0,0,0,0,814,30,2469.70329437365
"169","V6583","polynesian","french_polynesia","french_polynesia_6",27.51141777,63.71,3.470567723,0,"Fished",43.04500342,"pare","passive","pare",0,0,0,0,0,0,0,0,0,358,13,120.3723354025
"170","V6588","polynesian","french_polynesia","french_polynesia_4",27.742357,69.454,0.263461038,0,"Fished",85.79922232,"pare","passive","pare",0,0,0,0,0,0,0,0,0,308,9,1060.30368837357
"171","V6589","polynesian","french_polynesia","french_polynesia_20",27.73077706,155,0.508200566,0,"Fished",1372.443745,"pare","passive","pare",0,0,0,0,0,0,0,0,0,134,5,1430.35651395831
"172","V6589","polynesian","society_islands","society_islands_2",27.73034715,146.454,0.678771699,0,"Fished",434.6057356,"pare","passive","pare",0,0,0,0,0,0,0,0,0,134,5,1430.35651395831
"173","V6641","polynesian","french_polynesia","french_polynesia_19",27.64300048,138,0.225795399,0,"Fished",1133.882809,"pare","passive","pare",0,0,0,0,0,0,0,0,0,1152,42,5690.12719429311
"174","V6763","polynesian","french_polynesia","french_polynesia_21",27.77064014,122,0.522462543,0,"Fished",1013.362056,"pare","passive","pare",0,0,0,0,0,0,0,0,0,26,1,69.3927846897349
"175","V6763","polynesian","society_islands","society_islands_1",27.77064014,136.109,0.748946292,0,"Fished",574.6965118,"pare","passive","pare",0,0,0,0,0,0,0,0,0,26,1,69.3927846897349
"176","V6853","polynesian","french_polynesia","french_polynesia_2",27.35614122,44.401,0.37221638,0,"Fished",93.220904,"pare","passive","pare",0,0,0,0,0,0,0,0,0,564,21,459.771307861621
"177","V6860","polynesian","french_polynesia","french_polynesia_5",27.21405742,63.834,2.482728866,0,"Fished",81.50211739,"pare","passive","pare",0,0,0,0,0,0,0,0,0,644,24,1710.01302571698
"178","V6870","polynesian","french_polynesia","french_polynesia_8",27.39614944,41.453,0.109777044,0,"Fished",29.37979827,"pare","passive","pare",0,0,0,0,0,0,0,0,0,1210,44,6250.23703163551
"179","V6877","polynesian","french_polynesia","french_polynesia_15",27.62852076,141,0.435574981,0,"Fished",847.0103063,"pare","passive","pare",0,0,0,0,0,0,0,0,0,454,15,3704.15519064269
"180","V6909","polynesian","french_polynesia","french_polynesia_14",27.57633015,91,6.006074206,0,"Fished",871.809567,"pare","passive","pare",38,0,0,0,0,0,0,0,0,154,5,132.131746031746
"181","V6929","polynesian","french_polynesia","french_polynesia_1",27.40684221,63.71,0.166375248,0,"Fished",94.59353939,"pare","passive","pare",0,0,0,0,0,0,0,0,0,728,24,0
"182","V6932","polynesian","french_polynesia","french_polynesia_7",27.76048952,13.143,0.043211967,0,"Fished",61.49251332,"pare","passive","pare",0,0,0,0,0,0,0,0,0,490,16,75.6583333333333
"183","V6941","polynesian","french_polynesia","french_polynesia_12",25.34938059,54.5,5.432876153,0,"Fished",741.8444765,"pare","passive","pare",30,0,0,0,0,0,0,0,0,110,4,7100.20833333334
"184","V6945","polynesian","french_polynesia","french_polynesia_11",25.35386033,115.6,0.701231716,0,"Fished",498.9137263,"pare","passive","pare",28,0,0,0,0,0,0,0,0,392,14,82.9916666666667
"185","V6991","polynesian","pitcairn","pitcairn_4",25.02584555,66.463,0.00037993,3,"Restricted",127.596246,"pare","passive","pare",0,0,0,0,0,0,0,0,0,308,11,7370.63717759517
"186","V6994","polynesian","pitcairn","pitcairn_2",24.64347699,55.173,0,0,"Fished",78.26097399,"pare","passive","pare",0,0,0,0,0,0,0,0,0,838,28,769.922945177354
"187","V6995","polynesian","pitcairn","pitcairn_3",24.86387949,61.315,7.04e-05,31,"Closed",102.3020572,"pare","passive","pare",28,0,0,0,0,0,0,0,0,476,15,298.198209787459
"188","V7013","polynesian","society_islands","society_islands_6",27.68722283,98,5.642162935,0,"Fished",339.3628568,"pare","passive","pare",26,0,0,0,0,0,0,0,0,376,14,8541.15752796958
"189","V7029","polynesian","society_islands","society_islands_4",27.61781428,122.304,472.559687,0,"Fished",365.619897,"pare","passive","pare",0,0,0,0,0,0,0,0,0,552,19,10042.1701428067
"190","V7077","polynesian","austral_islands","austral_islands_1",25.48674916,67.891,0.005855667,0,"Fished",34.471528,"pare","passive","pare",0,0,0,0,0,0,0,0,0,174,6,6296.5
"191","V7090","polynesian","cook_islands","cook_islands_3",27.12169711,85.343,0.000854855,2,"Restricted",511.7065534,"pare","passive","pare",0,0,0,0,0,0,0,0,0,166,6,3252.33333333333
"192","V7096","polynesian","cook_islands","cook_islands_2",25.76334826,73.704,889.7110954,2,"Restricted",176.3104123,"pare","passive","pare",0,0,0,0,0,0,0,0,0,166,6,185.461628325472
"193","V7101","polynesian","cook_islands","cook_islands_1",26.85307714,107,617.3800144,2,"Restricted",594.7565472,"pare","passive","pare",0,0,0,0,0,0,0,0,0,26,1,40.7466741591742
"194","V7478","continental_tep","nicaragua_tep","nicaragua_tep_4",27.39084822,46.632,311.4635742,0,"Fished",118.328091,"pare","passive","pare",66,0,0,0,0,0,0,0,0,128,2,0
"195","V7479","continental_tep","nicaragua_tep","nicaragua_tep_5",27.39649446,33.879,563.3702232,28,"Restricted",60.73783931,"pare","passive","pare",28,0,0,0,0,0,0,0,0,1610,3,2
"196","V7481","offshore_tep","clipperton","clipperton_1",27.87131376,24.953,0,3,"Closed",285.4827992,"pare","passive","pare",0,0,0,0,0,0,0,0,0,1790,3,0
"197","V7483","offshore_tep","cocos","cocos_1",27.63421351,47.67,3.38e-05,37,"Closed",683.1800463,"pare","passive","pare",510,0,0,0,0,0,0,0,0,1848,3,10
"198","V7484","continental_tep","machalilla","machalilla_2",24.70434773,40.679,134.0911271,25,"Restricted",136.19115,"pare","passive","pare",0,0,0,0,0,0,0,0,0,36,1,0
"199","V7485","continental_tep","machalilla","machalilla_4",24.57171905,33.6,260.6405492,25,"Restricted",88.83655541,"pare","passive","pare",32,0,0,0,0,0,0,0,0,186,5,71
"200","V7489","continental_tep","costa_rica","costa_rica_6",28.39161494,43.365,263.1759317,0,"Fished",47.32052887,"pare","passive","pare",0,0,0,0,0,0,0,0,0,184,5,5.5
"201","V7490","continental_tep","coiba","coiba_2",28.3764616,48.329,44.39592055,14,"Restricted",463.0738335,"pare","passive","pare",0,0,0,0,0,0,0,0,0,52,2,4.66666666666667
"202","V7491","continental_tep","coiba","coiba_3",28.30562371,45.333,31.97957784,14,"Restricted",294.6761583,"pare","passive","pare",412,0,0,0,0,0,0,0,0,1426,14,27.8333333333333
"203","V7492","continental_tep","coiba","coiba_13",28.35676826,29.8,20.71879792,14,"Restricted",55.27128578,"pare","passive","pare",50,0,0,0,0,0,0,0,0,246,6,7
"204","V7493","continental_tep","coiba","coiba_14",28.28362753,31.667,23.24708309,14,"Restricted",32.89618335,"pare","passive","pare",0,0,0,0,0,0,0,0,0,196,6,10
"205","V7493","continental_tep","coiba","coiba_8",28.31004866,51.9,26.37138404,14,"Restricted",326.7690637,"pare","passive","pare",0,0,0,0,0,0,0,0,0,196,6,10
"206","V7494","continental_tep","costa_rica","costa_rica_4",28.3803745,39.294,256.2000447,0,"Fished",36.23562013,"pare","passive","pare",74,0,0,0,0,0,0,0,0,652,13,44.8333333333333
"207","V7502","continental_tep","coiba","coiba_6",28.47620145,43.429,72.80714911,0,"Fished",66.66640071,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"208","V7509","continental_tep","coiba","coiba_5",28.46847693,44.5,37.61185284,0,"Fished",106.4122476,"pare","passive","pare",0,0,0,0,0,0,0,0,0,272,7,4
"209","V7517","offshore_tep","malpelo","malpelo_1",26.68360291,39.303,1.466270214,13,"Restricted",1469.477995,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"210","V7519","continental_tep","panama_pacific","panama_pacific_1",27.4225213,44.05,345.2090455,0,"Fished",298.0582981,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"211","V7523","continental_tep","las_perlas","las_perlas_3",27.39980773,59.6,80.64003922,12,"Restricted",349.1803303,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"212","V7526","continental_tep","las_perlas","las_perlas_1",27.4607606,57.15,58.48961726,12,"Restricted",2160.611023,"pare","passive","pare",26,0,0,0,0,0,0,0,0,106,4,13
"213","V7530","offshore_tep","revillagigedo","revillagigedo_2",25.55646986,27.48,0.082400503,2,"Restricted",76.02174675,"pare","passive","pare",28,0,0,0,0,0,0,0,0,206,7,0
"214","V7531","offshore_tep","revillagigedo","revillagigedo_3",25.35435868,28.867,0.00298335,2,"Restricted",170.4505946,"pare","passive","pare",0,0,0,0,0,0,0,0,0,52,2,12
"215","V8009","caribbean","florida_keys","florida_keys_4",26.34265548,52.5,30.33921774,29,"Closed",684.6758914,"pare","passive","pare",0,0,0,0,0,0,0,0,0,1286,43,1092.21865124502
"216","V8012","caribbean","florida_keys","florida_keys_1",26.72525131,67.321,112.4084654,29,"Closed",1107.517461,"pare","passive","pare",26,0,0,0,0,0,0,0,0,1056,35,2493.38835656533
"217","V8015","caribbean","florida_keys","florida_keys_3",26.75360838,56.5,90.59050737,29,"Closed",690.6206456,"pare","passive","pare",26,0,0,0,0,0,0,0,0,1146,38,438.044426817725
"218","V8030","caribbean","florida_keys","florida_keys_2",26.66645888,55.564,152.4117696,29,"Closed",711.8605473,"pare","passive","pare",0,0,0,0,0,0,0,0,0,36,1,9.5
"219","V8057","caribbean","curacao","curacao_3",27.37822228,42.127,107.5464134,0,"Fished",179.4782453,"pare","passive","pare",0,0,0,0,0,0,0,0,0,352,13,0
"220","V8057","caribbean","curacao","curacao_1",27.36272391,38.885,2086.800403,0,"Fished",134.7818248,"pare","passive","pare",0,0,0,0,0,0,0,0,0,352,13,0
"221","V8093","caribbean","bonaire","bonaire_2",27.42594135,42.667,53.52726759,27,"Restricted",289.7148989,"pare","passive","pare",0,0,0,0,0,0,0,0,0,182,5,17.8
"222","V8093","caribbean","bonaire","bonaire_3",27.44957222,65.65,159.6667909,27,"Restricted",274.9593321,"pare","passive","pare",0,0,0,0,0,0,0,0,0,182,5,17.8
"223","V8094","caribbean","curacao","curacao_4",27.4762042,41.388,117.5835715,0,"Fished",225.6181667,"pare","passive","pare",36,0,0,0,0,0,0,0,0,192,6,21.591059098947
"224","V8096","caribbean","curacao","curacao_2",27.40738713,40.956,116.4168043,0,"Fished",166.5572277,"pare","passive","pare",26,0,0,0,0,0,0,0,0,358,12,65.3335325682457
"225","V8175","caribbean","san_blas","san_blas_1",27.9221571,62.469,83.39860752,0,"Fished",235.2121237,"pare","passive","pare",132,0,0,0,0,0,0,0,0,816,17,4877.50202636706
"226","V8181","caribbean","bocas_del_toro","bocas_del_toro_1",28.00115765,29.875,64.90122141,0,"Fished",33.07927582,"pare","passive","pare",38,0,0,0,0,0,0,0,0,754,21,5575.44304417532
"227","V8219","caribbean","southwestern_caribbean","southwestern_caribbean_2",27.79259522,45,0.472886429,14,"Restricted",454.7860281,"pare","passive","pare",0,0,0,0,0,0,0,0,0,836,31,304.951439496354
"228","V8226","caribbean","southwestern_caribbean","southwestern_caribbean_3",27.79669981,69,0.478113344,14,"Restricted",380.1907767,"pare","passive","pare",0,0,0,0,0,0,0,0,0,606,22,1050.60964817481
"229","V8237","caribbean","seaflower_marine_reserve","seaflower_marine_reserve_1",27.80955032,66.606,7.147167721,14,"Closed",258.3627293,"pare","passive","pare",0,0,0,0,0,0,0,0,0,1456,53,26218.5943821072
"230","V8259","caribbean","seaflower_marine_reserve","seaflower_marine_reserve_3",27.80576062,63.24,12719.2482,14,"Closed",371.6934358,"pare","passive","pare",0,0,0,0,0,0,0,0,0,1642,58,410.411892598942
"231","V8406","caribbean","belize","belize_3",28.00453661,50.167,100.5459794,23,"Restricted",141.208764,"pare","passive","pare",0,0,0,0,0,0,0,0,0,118,4,11755.8004329004
"232","V8474","caribbean","mexico_caribbean","mexico_caribbean_13",27.79332632,64.82,261.775681,3,"Restricted",1620.039372,"pare","passive","pare",0,0,0,0,0,0,0,0,0,482,4,2
"233","V8490","caribbean","mexico_caribbean","mexico_caribbean_12",28.01284986,32.298,10.28978407,0,"Fished",168.266968,"pare","passive","pare",0,0,0,0,0,0,0,0,0,568,3,1.83333333333333
"234","V8691","caribbean","grand_cayman","grand_cayman_1",28.03176552,54,3981.11194,33,"Restricted",353.036567,"pare","passive","pare",42,0,0,0,0,0,0,0,0,320,11,134.74984516762
"235","V8803","caribbean","cuba","cuba_1",28.01797581,45.164,29.65107863,9,"Restricted",99.63773697,"pare","passive","pare",32,0,0,0,0,0,0,0,0,2150,63,3992.10140072931
"236","V9294","central_iwp","palau","palau_1",29.23588654,148.3,0.356749738,15,"Closed",453.1977904,"pare","passive","pare",0,0,0,0,0,0,0,0,0,572,19,20326.2401335336
"237","V9387","sw_atlantic","abrolhos","abrolhos_1",25.9122393,26.64,24.5418829,36,"Restricted",129.2454912,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"238","V9387","sw_atlantic","neb","neb_1",25.91847149,31.182,23.12337527,36,"Restricted",430.2367896,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"239","V9388","sw_atlantic","neb","neb_3",25.97525955,21,58.58279555,36,"Restricted",198.9719174,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"240","V9391","sw_atlantic","neb","neb_2",25.95102624,29.067,46.43862614,26,"Restricted",229.5946345,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"241","V9399","offshore_sw_atlantic","noronha","noronha_1",27.33692162,24.048,853.0534328,30,"Restricted",220.2895794,"pare","passive","pare",76,0,0,0,0,0,0,0,0,1044,15,1
"242","V9427","offshore_sw_atlantic","stpauls_rocks","stpauls_rocks_1",27.33693531,12.041,0,1,"Closed",533.6256031,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"243","V9428","offshore_sw_atlantic","trindade","trindade_2",25.20253776,20.334,0,1,"Closed",1330.12691,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"244","V9429","sw_pacific","southern_coral_sea","southern_coral_sea_7",25.35074696,114.233,9.3e-05,7,"Closed",111.7900726,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"245","V9446","sw_pacific","central_coral_sea","central_coral_sea_19",26.81819764,142.14,0.181255823,7,"Closed",283.8299502,"pare","passive","pare",0,0,0,0,0,0,0,0,0,0,0,0
"246","V9463","sw_pacific","central_coral_sea","central_coral_sea_21",26.76329348,127.081,0.599937535,7,"Closed",474.8821846,"pare","passive","pare",0,0,0,0,0,0,0,0,0,7818,275,9185.51728293353
"247","V9482","sw_pacific","central_coral_sea","central_coral_sea_4",26.71731865,170.757,0.326855143,7,"Closed",241.726872,"pare","passive","pare",0,0,0,0,0,0,0,0,0,6606,232,8443.0645938312
"248","V9485","sw_pacific","central_coral_sea","central_coral_sea_5",26.6901062,153.321,0.228821343,7,"Closed",262.9439183,"pare","passive","pare",0,0,0,0,0,0,0,0,0,10548,373,7223.09050039296
"249","V9496","sw_pacific","central_coral_sea","central_coral_sea_17",26.51416426,138.286,0.730447591,7,"Closed",392.3837395,"pare","passive","pare",0,0,0,0,0,0,0,0,0,8944,317,12604.7769230428
"250","V9499","sw_pacific","central_coral_sea","central_coral_sea_18",26.52524038,119.77,0.703473762,7,"Closed",308.597585,"pare","passive","pare",0,0,0,0,0,0,0,0,0,7910,281,970.482536165811
"251","V9523","sw_pacific","central_coral_sea","central_coral_sea_8",26.67324968,147.79,0.000344196,7,"Closed",386.8520941,"pare","passive","pare",0,0,0,0,0,0,0,0,0,9550,332,1442.38097449918
"252","V9539","sw_pacific","central_coral_sea","central_coral_sea_10",26.64634114,127.066,0.005860597,7,"Closed",484.892859,"pare","passive","pare",0,0,0,0,0,0,0,0,0,6824,239,36420.5000186321
"253","V9547","sw_pacific","central_coral_sea","central_coral_sea_13",26.53115768,98,0.14848753,7,"Closed",462.6031983,"pare","passive","pare",0,0,0,0,0,0,0,0,0,7310,265,2021.0941772235
"254","V9565","sw_pacific","central_coral_sea","central_coral_sea_12",26.5582935,124.357,0.13898351,7,"Closed",323.2553283,"pare","passive","pare",0,0,0,0,0,0,0,0,0,6402,230,21358.1097610129
